Type,Inning,Visiting/Home (0/1),Retro PID,Count,Pitches,Event
play,1,1,hayek001,11,CBX,3/G34
play,1,1,reynb001,00,X,43/G6M
play,1,1,mccua001,11,CBX,53/G56S
play,2,1,santc002,12,CBFS,K
play,2,1,choij001,32,CSBBF.BX,HR/F78XD
play,2,1,joe-c001,32,CBSBBB,W
play,2,1,castr006,12,CB1CH,HP.1-2
play,2,1,mathm002,02,SCS,K
play,2,1,delaj004,21,BCBX,63/G6
play,3,1,hayek001,10,BX,31/G34
play,3,1,reynb001,11,BFX,53/G56
play,3,1,mccua001,12,CFFBFX,53/G6S
play,4,1,santc002,01,FX,D7/L7D+
play,4,1,choij001,12,BFS.T,K
play,4,1,joe-c001,12,CFBS,K
play,4,1,castr006,00,X,S9/G34.2-H
play,4,1,mathm002,10,*BX,64(1)/FO/G6.B-1
play,5,1,delaj004,32,BBCSBB,W
play,5,1,hayek001,02,FFS,K
play,5,1,reynb001,32,*BCBFBX,3/L3/DP.1X1(3)
play,6,1,mccua001,31,BBBCB,W
play,6,1,santc002,12,BCFX,8/F89
play,6,1,choij001,12,BFCFX,4(1)3/GDP/G4
play,7,1,joe-c001,32,CBBBCB,W
play,7,1,castr006,32,BSBF.BB,W.1-2
play,7,1,mathm002,22,*BBCCFX,14(1)/FO/G1S.2-3;B-1
play,7,1,delaj004,00,X,64(1)3/GDP/G6
play,8,1,hayek001,00,,NP
