Type,Inning,Visiting/Home (0/1),Retro PID,Count,Pitches,Event
play,1,1,sprig001,00,X,E6/TH/G56D.B-1
play,1,1,bichb001,22,*BB>FCF1X,13E1/G34.1-2;B-1
play,1,1,varsd001,11,BSX,5/P56S
play,1,1,chapm001,12,FSBF.S,K
play,1,1,beltb001,02,SCS,K
play,2,1,merrw001,00,X,8/L8D+
play,2,1,kirka001,01,CX,D7/L7L
play,2,1,jansd001,32,BB*BCSFS,K
play,2,1,espis001,12,BFCS,K
play,3,1,sprig001,01,CX,4/P4D
play,3,1,bichb001,22,BFCBC,K
play,3,1,varsd001,32,CBFBBFX,S9/L9L
play,3,1,chapm001,12,BFC1FX,S6/G6.1-2
play,3,1,beltb001,31,BCBBB,W.2-3;1-2
play,3,1,merrw001,01,FX,3/P3F/FL
play,4,1,kirka001,22,CS.BFBX,4/L4MD
play,4,1,jansd001,31,BBBCX,53/G56
play,4,1,espis001,11,BCX,8/L78D+
play,5,1,sprig001,01,FX,43/G4M+
play,5,1,bichb001,21,BFBX,S9/L9+
play,5,1,varsd001,12,FSFB*S,K
play,5,1,chapm001,00,X,7/L7+
play,6,1,beltb001,32,BSCBBFB,W
play,6,1,merrw001,01,SX,7/L7
play,6,1,kirka001,12,BFCX,S8/G4M+.1-2
play,6,1,jansd001,00,X,54(1)3/GDP/G56
play,7,1,espis001,22,BBCFX,S9/L9L
play,7,1,sprig001,00,X,S9/L89+.1-2
play,7,1,bichb001,00,,NP
play,1,1,sprig001,11,FBX,9/F9S
play,1,1,bichb001,12,BCST,K
play,1,1,guerv002,22,SSBFBX,4/P34
play,2,1,beltb001,00,X,D9/L9L
play,2,1,biggc002,01,CX,9/F89
play,2,1,kirka001,21,BCBX,43/G4.2-3
play,2,1,chapm001,22,CC.B*BS,K
play,3,1,merrw001,00,X,53/G5
play,3,1,kierk001,11,CBX,8/L8
play,3,1,sprig001,00,X,7/F78D
play,4,1,bichb001,00,X,8/F89XD+
play,4,1,guerv002,32,CBS.FBFBX,8/F8D
play,4,1,beltb001,32,BBCFBFC,K
play,5,1,biggc002,22,CBFFBC,K
play,5,1,kirka001,10,BX,8/F89XD
play,5,1,chapm001,11,CBX,8/F8XD+
play,6,1,merrw001,22,BCS.BX,63/G6
play,6,1,kierk001,00,X,13/G3S
play,6,1,sprig001,22,FFBBX,8/F8
play,7,1,bichb001,11,CBX,53/G56S
play,7,1,guerv002,01,CX,6/P78S
play,7,1,beltb001,11,BFX,S8/L78D
play,7,1,biggc002,12,CBCX,6/P6S
play,8,1,kirka001,32,BCCB.BFX,8/L8XD
play,8,1,chapm001,12,FFBX,63/G6S
play,8,1,merrw001,01,SX,3/P3SF/FL
play,9,1,kierk001,22,CFBFBFFS,K
play,9,1,sprig001,00,X,4/L4D
play,9,1,bichb001,11,CBX,63/G6
