,IDfg,Name,Age,PA,AVG,BB%,K%,BB/K,OBP,SLG,Spd,wRAA,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
61,18607,Jared Walsh,27,585,0.277,0.08199999999999999,0.26,0.32,0.34,0.509,2.5,20.7,0.61,0.92,-0.77,1.22,3.2,4.74,,0.344,0.6940000000000001,0.49,0.6659999999999999,0.843,0.77,0.418,0.574,0.113
86,13602,Patrick Wisdom,29,375,0.231,0.085,0.408,0.21,0.305,0.518,3.5,9.9,0.71,-0.76,3.1,-0.17,2.84,-6.26,,0.332,0.7709999999999999,0.5,0.47,0.7170000000000001,0.616,0.38299999999999995,0.5760000000000001,0.192
85,4106,Michael Brantley,34,508,0.311,0.065,0.10400000000000001,0.62,0.362,0.437,3.4,13.5,1.51,-0.03,-0.95,-0.24,0.34,-2.6,23.43,0.287,0.672,0.455,0.831,0.938,0.9,0.43700000000000006,0.632,0.046
116,11609,Willson Contreras,29,483,0.237,0.10800000000000001,0.28600000000000003,0.38,0.34,0.438,2.9,9.0,1.03,0.2,1.88,-1.35,-0.35,-7.33,,0.307,0.66,0.45,0.474,0.818,0.6779999999999999,0.406,0.596,0.145
160,19363,Austin Hays,25,529,0.256,0.053,0.20199999999999999,0.26,0.308,0.461,4.8,6.1,0.03,0.05,1.49,-1.63,1.82,4.0,,0.332,0.643,0.462,0.5920000000000001,0.888,0.765,0.42,0.605,0.109
172,14854,Mike Yastrzemski,30,532,0.224,0.096,0.24600000000000002,0.39,0.311,0.457,5.0,5.0,1.23,-1.44,0.09,-0.58,0.64,-2.43,,0.275,0.687,0.456,0.639,0.845,0.7759999999999999,0.439,0.583,0.102
170,19599,Chas McCormick,26,320,0.257,0.078,0.325,0.24,0.319,0.447,3.7,3.2,0.49,-0.85,-0.89,1.5,0.33,3.36,69.75,0.282,0.6940000000000001,0.46399999999999997,0.505,0.7390000000000001,0.659,0.442,0.575,0.158
180,8202,Josh Harrison,33,558,0.279,0.055999999999999994,0.134,0.41,0.341,0.4,4.1,4.7,0.28,1.45,-0.51,-1.42,-1.14,2.57,,0.389,0.77,0.5529999999999999,0.754,0.875,0.8270000000000001,0.431,0.649,0.096
220,15518,Amed Rosario,25,588,0.282,0.053,0.204,0.26,0.321,0.409,6.6,0.5,0.2,-1.52,1.92,-1.03,2.06,-0.46,,0.37,0.65,0.489,0.6579999999999999,0.852,0.768,0.425,0.622,0.114
234,14735,Brett Phillips,27,292,0.206,0.113,0.387,0.29,0.3,0.427,8.7,-0.4,0.55,-2.51,-0.58,0.56,0.64,-0.79,,0.212,0.655,0.418,0.507,0.723,0.665,0.465,0.545,0.14
256,12144,Max Kepler,28,490,0.211,0.11,0.196,0.56,0.306,0.413,6.1,-2.2,0.84,-0.48,-1.27,-0.72,-0.48,0.48,,0.253,0.713,0.446,0.645,0.865,0.792,0.42,0.555,0.09300000000000001
0,10155,Mike Trout,29,146,0.333,0.185,0.281,0.66,0.466,0.624,5.1,16.5,3.07,2.21,3.18,0.06,4.99,-11.87,,0.221,0.634,0.395,0.615,0.7909999999999999,0.7340000000000001,0.42100000000000004,0.562,0.105
38,15161,Mitch Garver,30,243,0.256,0.128,0.292,0.44,0.358,0.517,1.7,11.5,2.4,-1.31,0.12,-1.24,1.36,-5.5,,0.242,0.605,0.38799999999999996,0.58,0.8,0.718,0.4,0.564,0.109
188,19918,Daulton Varsho,24,315,0.246,0.095,0.213,0.45,0.318,0.437,5.7,2.0,-0.31,1.36,2.72,-1.58,1.27,-5.7,,0.35100000000000003,0.7140000000000001,0.509,0.6779999999999999,0.8390000000000001,0.7759999999999999,0.435,0.5710000000000001,0.114
196,18564,Trent Grisham,24,527,0.242,0.102,0.226,0.45,0.327,0.413,5.1,2.6,-0.4,1.42,-2.94,3.13,0.54,9.86,,0.207,0.655,0.402,0.634,0.877,0.8059999999999999,0.435,0.556,0.078
95,15464,Hunter Renfroe,29,572,0.259,0.077,0.22699999999999998,0.34,0.315,0.501,2.4,14.0,1.03,1.06,0.97,0.76,-0.53,-5.18,-5.05,0.35100000000000003,0.682,0.48200000000000004,0.672,0.847,0.77,0.39799999999999996,0.6659999999999999,0.111
103,16622,Luis Urias,24,570,0.249,0.111,0.204,0.54,0.345,0.445,3.8,12.3,0.25,0.82,2.96,1.11,1.13,-1.72,140.75,0.29100000000000004,0.6940000000000001,0.461,0.716,0.85,0.8009999999999999,0.42100000000000004,0.602,0.092
108,3473,Anthony Rizzo,31,576,0.248,0.09,0.151,0.6,0.344,0.44,4.4,11.7,0.98,-0.54,-2.49,3.59,-0.21,-1.29,,0.32899999999999996,0.647,0.46399999999999997,0.723,0.879,0.815,0.425,0.5760000000000001,0.086
124,17678,Alex Bregman,27,400,0.27,0.11,0.133,0.83,0.355,0.422,2.4,7.0,-0.4,-0.04,0.07,1.92,1.94,9.9,,0.21,0.6659999999999999,0.415,0.728,0.935,0.877,0.449,0.573,0.051
183,11265,Jonathan Schoop,29,674,0.278,0.055,0.19699999999999998,0.28,0.32,0.435,2.8,5.3,0.23,-0.12,3.16,0.0,-0.3,-2.35,,0.392,0.716,0.525,0.647,0.872,0.772,0.409,0.591,0.11900000000000001
242,7802,Miguel Rojas,32,539,0.265,0.069,0.13699999999999998,0.5,0.322,0.392,5.4,-1.4,-0.07,-1.19,0.13,0.65,1.15,8.26,,0.295,0.6759999999999999,0.456,0.672,0.907,0.8190000000000001,0.423,0.57,0.08199999999999999
359,11489,Michael A. Taylor,30,528,0.244,0.063,0.273,0.23,0.297,0.356,4.5,-12.6,-1.06,-0.22,2.88,0.43,-1.38,1.46,22.07,0.34299999999999997,0.758,0.512,0.5529999999999999,0.8059999999999999,0.706,0.40700000000000003,0.631,0.15
9,15351,Frank Schwindel,29,259,0.326,0.062,0.158,0.39,0.371,0.591,4.0,19.0,2.58,2.58,5.11,2.51,-1.39,0.76,,0.387,0.72,0.521,0.615,0.9129999999999999,0.78,0.401,0.645,0.114
48,16472,Rhys Hoskins,28,443,0.247,0.106,0.244,0.44,0.334,0.53,2.8,18.3,1.09,-0.17,3.57,1.29,0.96,3.66,,0.298,0.643,0.444,0.628,0.8320000000000001,0.753,0.42200000000000004,0.598,0.11
87,2434,Nelson Cruz,40,584,0.265,0.087,0.21600000000000003,0.4,0.334,0.497,3.3,15.4,1.29,0.12,0.7,0.65,0.41,-4.71,,0.35100000000000003,0.7490000000000001,0.509,0.586,0.815,0.7190000000000001,0.397,0.63,0.14300000000000002
132,17027,Alex Verdugo,25,604,0.289,0.084,0.159,0.53,0.351,0.426,4.3,9.7,0.46,-0.12,2.64,2.21,-0.12,-6.35,16.86,0.297,0.644,0.447,0.722,0.907,0.8370000000000001,0.43200000000000005,0.5660000000000001,0.073
150,10047,Wil Myers,30,500,0.256,0.10800000000000001,0.282,0.38,0.334,0.434,3.9,6.6,1.26,-0.92,-0.78,0.75,-0.14,3.08,,0.295,0.691,0.45899999999999996,0.585,0.77,0.701,0.414,0.654,0.13699999999999998
235,20454,Jazz Chisholm Jr.,23,507,0.248,0.067,0.28600000000000003,0.23,0.303,0.425,7.0,-0.8,0.41,1.48,-0.05,-1.21,-0.43,-2.03,,0.33399999999999996,0.6559999999999999,0.46799999999999997,0.614,0.818,0.733,0.418,0.6,0.125
224,9874,DJ LeMahieu,32,679,0.268,0.10800000000000001,0.138,0.78,0.349,0.362,3.0,0.4,-0.21,-0.02,2.99,2.03,-3.34,1.89,,0.256,0.621,0.414,0.785,0.9259999999999999,0.8759999999999999,0.43200000000000005,0.611,0.051
75,13145,Josh Bell,28,568,0.261,0.114,0.17800000000000002,0.64,0.347,0.476,1.8,17.6,0.44,3.13,1.2,0.56,-0.35,-0.7,,0.27399999999999997,0.755,0.467,0.649,0.8420000000000001,0.774,0.401,0.583,0.105
88,17988,Tyler Stephenson,24,402,0.286,0.102,0.187,0.55,0.366,0.431,1.7,10.5,0.76,0.15,1.35,0.34,1.39,3.09,,0.245,0.637,0.40399999999999997,0.687,0.914,0.8320000000000001,0.405,0.624,0.068
96,19997,Santiago Espinal,26,246,0.311,0.08900000000000001,0.122,0.73,0.376,0.405,5.0,6.0,0.84,0.16,0.32,0.89,0.92,-0.84,,0.298,0.6809999999999999,0.46799999999999997,0.728,0.924,0.855,0.444,0.598,0.068
164,17128,Ramon Laureano,26,378,0.246,0.071,0.259,0.28,0.317,0.443,5.4,4.1,0.24,1.12,-0.33,-0.66,1.79,-5.22,,0.344,0.68,0.484,0.578,0.873,0.7509999999999999,0.41600000000000004,0.608,0.121
218,14813,Kyle Farmer,30,529,0.263,0.042,0.183,0.23,0.316,0.416,3.0,0.7,-0.33,-0.57,4.57,-0.34,-0.46,-2.08,,0.38799999999999996,0.657,0.498,0.715,0.899,0.8140000000000001,0.409,0.624,0.09300000000000001
292,18577,Ke'Bryan Hayes,24,396,0.257,0.078,0.22,0.36,0.316,0.373,5.6,-4.3,-0.56,0.23,-2.02,-1.63,1.47,-4.9,,0.297,0.625,0.435,0.633,0.9179999999999999,0.805,0.42,0.621,0.085
73,9368,Evan Longoria,35,291,0.261,0.12,0.23399999999999999,0.51,0.351,0.482,2.5,9.0,2.24,-1.33,1.76,-1.01,-0.36,-10.55,-4.14,0.225,0.675,0.423,0.614,0.828,0.765,0.442,0.625,0.1
138,19238,Lourdes Gurriel Jr.,27,541,0.276,0.059000000000000004,0.18899999999999997,0.31,0.319,0.466,2.5,8.2,-0.02,1.34,2.74,0.95,1.01,-0.08,,0.373,0.695,0.509,0.655,0.865,0.7759999999999999,0.42100000000000004,0.6709999999999999,0.114
165,17719,Steven Duggar,27,297,0.257,0.091,0.29600000000000004,0.31,0.33,0.437,7.7,3.2,1.4,-2.59,2.15,-0.6,-0.75,3.51,,0.258,0.614,0.41100000000000003,0.557,0.8320000000000001,0.7340000000000001,0.43,0.569,0.109
156,22168,Akil Baddoo,22,461,0.259,0.098,0.265,0.37,0.33,0.436,7.3,5.5,0.33,-0.45,-0.81,1.71,0.74,-2.44,,0.27699999999999997,0.7040000000000001,0.45899999999999996,0.594,0.7859999999999999,0.72,0.42700000000000005,0.579,0.129
158,13620,Carson Kelly,26,359,0.24,0.12300000000000001,0.20600000000000002,0.59,0.343,0.411,2.0,4.2,0.49,-0.74,-2.59,-0.77,2.8,-2.18,,0.261,0.63,0.42,0.61,0.848,0.764,0.43200000000000005,0.557,0.099
175,16578,Yandy Diaz,29,541,0.256,0.128,0.157,0.81,0.353,0.387,2.3,4.6,0.69,0.03,-1.82,4.1,-1.91,-4.49,,0.22699999999999998,0.684,0.42700000000000005,0.696,0.875,0.821,0.43700000000000006,0.564,0.076
190,17022,Edmundo Sosa,25,326,0.271,0.052000000000000005,0.193,0.27,0.346,0.389,5.2,2.0,0.97,0.41,-4.25,-0.97,0.94,-10.01,,0.369,0.745,0.531,0.604,0.8270000000000001,0.7390000000000001,0.431,0.617,0.139
238,5913,Leury Garcia,30,474,0.267,0.086,0.205,0.42,0.335,0.376,5.2,-0.9,-0.23,-0.49,-1.75,-0.57,1.93,0.02,,0.366,0.725,0.523,0.64,0.877,0.784,0.43700000000000006,0.616,0.113
162,17901,Andrew Benintendi,26,538,0.276,0.067,0.18,0.37,0.324,0.442,3.6,6.1,0.48,-0.56,0.4,-1.08,2.59,10.55,,0.34600000000000003,0.745,0.522,0.718,0.843,0.7959999999999999,0.439,0.6,0.106
167,19734,Josh Rojas,27,550,0.264,0.105,0.249,0.42,0.341,0.411,4.8,5.8,0.64,-0.18,-0.84,0.61,1.01,0.19,,0.244,0.638,0.419,0.643,0.857,0.7879999999999999,0.444,0.598,0.08900000000000001
192,18568,Luis Arraez,24,479,0.294,0.09,0.1,0.9,0.357,0.376,4.4,2.6,0.2,-0.3,0.48,1.15,0.4,2.1,,0.276,0.624,0.43200000000000005,0.846,0.935,0.904,0.451,0.633,0.042
231,2136,David Peralta,33,538,0.259,0.086,0.171,0.5,0.325,0.402,4.6,-0.1,-0.13,0.43,0.78,-0.81,0.42,6.38,,0.305,0.6759999999999999,0.46399999999999997,0.6459999999999999,0.9009999999999999,0.8059999999999999,0.429,0.5760000000000001,0.09
278,10231,Jose Iglesias,31,511,0.271,0.040999999999999995,0.147,0.28,0.309,0.391,4.4,-4.4,-0.55,0.21,-1.73,0.03,-0.07,-5.81,,0.469,0.665,0.55,0.7340000000000001,0.9309999999999999,0.8320000000000001,0.41,0.63,0.09300000000000001
327,16512,Isiah Kiner-Falefa,26,677,0.271,0.040999999999999995,0.133,0.31,0.312,0.357,5.2,-12.2,-0.29,-0.31,1.11,-0.24,-0.73,-4.38,,0.336,0.6409999999999999,0.465,0.757,0.9490000000000001,0.8690000000000001,0.423,0.604,0.061
97,18126,LaMonte Wade Jr.,27,381,0.253,0.087,0.23399999999999999,0.37,0.326,0.482,5.8,9.0,1.04,-0.59,-0.83,0.0,1.81,-1.3,,0.264,0.7,0.456,0.649,0.9,0.8190000000000001,0.44,0.598,0.08199999999999999
128,9847,Andrew McCutchen,34,574,0.222,0.141,0.23,0.61,0.334,0.444,3.9,9.6,1.01,-0.86,1.82,0.85,-0.35,-3.37,,0.223,0.6729999999999999,0.41600000000000004,0.578,0.84,0.76,0.429,0.62,0.1
152,11680,Elias Diaz,30,371,0.246,0.081,0.162,0.5,0.31,0.464,2.3,4.7,-0.72,-0.43,3.28,-0.39,0.56,-6.28,,0.33,0.747,0.514,0.589,0.8859999999999999,0.779,0.441,0.655,0.113
166,15672,Austin Meadows,26,591,0.234,0.1,0.20600000000000002,0.48,0.315,0.458,4.1,6.3,0.23,0.43,1.29,0.75,0.17,1.33,,0.29,0.715,0.467,0.608,0.865,0.772,0.41600000000000004,0.5870000000000001,0.107
117,19566,Nathaniel Lowe,25,642,0.264,0.125,0.252,0.49,0.357,0.415,4.4,12.0,0.25,0.5,-1.88,0.21,3.58,0.56,,0.26899999999999996,0.679,0.447,0.67,0.8540000000000001,0.7909999999999999,0.434,0.59,0.09300000000000001
178,6310,Alcides Escobar,34,349,0.288,0.049,0.16,0.3,0.34,0.404,5.3,2.9,0.86,-0.84,-1.06,1.86,1.66,-3.72,,0.38,0.7,0.514,0.68,0.8740000000000001,0.79,0.418,0.633,0.10800000000000001
258,9627,Yan Gomes,33,375,0.252,0.051,0.20800000000000002,0.24,0.301,0.421,2.4,-1.9,-1.35,0.65,-2.05,0.37,2.07,-5.3,,0.368,0.688,0.509,0.669,0.904,0.809,0.44,0.603,0.09699999999999999
290,10556,Cesar Hernandez,31,637,0.232,0.09300000000000001,0.212,0.44,0.308,0.386,3.1,-6.6,-0.78,1.52,-0.35,1.97,-1.05,2.04,,0.29,0.6890000000000001,0.46299999999999997,0.6459999999999999,0.887,0.8009999999999999,0.434,0.612,0.092
426,8709,Elvis Andrus,32,541,0.243,0.057,0.15,0.38,0.294,0.32,5.3,-20.0,-0.95,-0.27,-2.52,-0.93,-1.51,-3.82,,0.34600000000000003,0.675,0.48700000000000004,0.679,0.9159999999999999,0.82,0.429,0.621,0.08800000000000001
65,10323,Rafael Ortega,30,330,0.291,0.091,0.212,0.43,0.36,0.463,5.3,11.0,2.09,-1.08,1.1,-0.48,1.48,-3.15,,0.28300000000000003,0.675,0.442,0.64,0.907,0.805,0.405,0.5670000000000001,0.086
115,5827,Wilmer Flores,29,436,0.262,0.094,0.128,0.73,0.335,0.447,2.8,8.2,0.95,-1.41,0.64,0.85,1.68,-1.14,,0.29600000000000004,0.7020000000000001,0.46,0.7609999999999999,0.902,0.848,0.40399999999999997,0.654,0.07
153,21479,Nico Hoerner,24,170,0.302,0.1,0.147,0.68,0.382,0.369,3.0,2.1,3.22,-1.47,-4.15,1.45,-2.42,12.97,,0.33799999999999997,0.693,0.47700000000000004,0.731,0.892,0.823,0.391,0.594,0.085
193,16153,Austin Slater,28,306,0.241,0.092,0.275,0.33,0.32,0.423,6.0,1.6,-0.11,-0.88,4.56,-0.48,-0.25,-6.06,3.61,0.273,0.6629999999999999,0.45,0.5760000000000001,0.7879999999999999,0.718,0.455,0.667,0.127
176,11477,Christian Yelich,29,475,0.248,0.147,0.23800000000000002,0.62,0.362,0.373,5.0,4.0,0.05,0.54,-1.32,-0.91,2.69,2.52,,0.228,0.6729999999999999,0.414,0.596,0.86,0.775,0.41700000000000004,0.552,0.09300000000000001
223,2829,Manny Pina,34,208,0.189,0.106,0.183,0.58,0.293,0.439,1.6,0.1,0.45,-0.32,-2.72,1.16,-1.8,-3.5,-29.9,0.285,0.639,0.429,0.563,0.909,0.773,0.408,0.62,0.09699999999999999
227,11442,Gary Sanchez,28,440,0.204,0.11800000000000001,0.275,0.43,0.307,0.423,2.1,0.0,-0.89,0.03,1.23,0.82,-0.39,-0.7,,0.287,0.657,0.441,0.63,0.7909999999999999,0.73,0.418,0.534,0.11900000000000001
191,16376,Michael Conforto,28,479,0.232,0.12300000000000001,0.217,0.57,0.344,0.384,2.0,2.8,-0.04,-0.78,3.42,-2.05,0.15,7.0,,0.276,0.687,0.442,0.6920000000000001,0.835,0.782,0.406,0.595,0.096
202,9077,Lorenzo Cain,35,286,0.257,0.091,0.168,0.54,0.329,0.401,5.3,1.0,1.33,-0.91,-2.63,-0.09,-1.32,1.41,,0.27,0.6709999999999999,0.446,0.581,0.9159999999999999,0.802,0.439,0.598,0.08800000000000001
305,16221,Bradley Zimmer,28,348,0.227,0.086,0.35100000000000003,0.25,0.325,0.344,6.4,-4.2,0.39,-1.48,1.51,-2.82,1.53,-0.24,,0.27399999999999997,0.6729999999999999,0.439,0.44799999999999995,0.7829999999999999,0.6609999999999999,0.414,0.626,0.149
66,15082,Adam Engel,29,140,0.252,0.079,0.221,0.35,0.336,0.496,5.9,4.6,2.88,-0.48,-5.7,-2.39,-0.87,,,0.368,0.705,0.509,0.569,0.8690000000000001,0.743,0.419,0.614,0.131
60,16219,J.D. Davis,28,211,0.285,0.114,0.322,0.35,0.384,0.436,2.0,7.5,0.85,0.54,4.72,1.16,-0.95,0.57,,0.295,0.79,0.501,0.46399999999999997,0.6890000000000001,0.612,0.41700000000000004,0.616,0.19399999999999998
134,11342,Jesus Aguilar,31,510,0.261,0.09,0.182,0.49,0.329,0.459,0.7,8.2,0.31,2.43,-1.83,-2.22,0.92,-4.07,,0.32,0.622,0.445,0.632,0.841,0.753,0.415,0.541,0.11
155,16535,Danny Jansen,26,205,0.223,0.083,0.215,0.39,0.299,0.473,2.3,2.4,1.0,-1.22,-1.87,1.01,0.34,15.92,,0.284,0.746,0.48700000000000004,0.68,0.8029999999999999,0.763,0.44,0.629,0.11599999999999999
198,16403,Francisco Mejia,25,277,0.26,0.061,0.177,0.35,0.322,0.416,3.3,1.2,0.35,-0.04,-0.43,0.41,-0.79,8.25,,0.46299999999999997,0.6970000000000001,0.5529999999999999,0.7509999999999999,0.867,0.807,0.384,0.635,0.107
323,18015,Paul DeJong,27,402,0.197,0.087,0.256,0.34,0.284,0.39,4.0,-7.0,0.36,-1.9,-1.28,0.2,-1.84,2.35,,0.32,0.758,0.501,0.579,0.8340000000000001,0.738,0.41200000000000003,0.552,0.131
348,15674,Reese McGuire,26,217,0.253,0.069,0.203,0.34,0.31,0.343,1.6,-4.6,-0.78,-0.63,-1.5,1.69,-1.04,-2.66,,0.32899999999999996,0.713,0.5,0.6829999999999999,0.897,0.8190000000000001,0.446,0.613,0.09
142,13675,Tyrone Taylor,27,271,0.247,0.07400000000000001,0.218,0.34,0.321,0.457,6.2,4.1,1.26,-1.56,-4.19,-0.15,4.84,2.53,,0.35200000000000004,0.723,0.49200000000000005,0.638,0.902,0.785,0.379,0.635,0.106
126,20521,Nick Madrigal,24,215,0.305,0.051,0.079,0.65,0.349,0.425,5.0,3.7,1.01,0.19,-2.28,1.56,4.19,12.74,,0.32899999999999996,0.599,0.45,0.816,0.986,0.9179999999999999,0.447,0.637,0.037000000000000005
161,17919,Ian Happ,26,535,0.226,0.11599999999999999,0.292,0.4,0.323,0.434,4.0,6.1,0.25,-1.32,-1.27,1.33,1.49,-0.89,,0.263,0.687,0.43799999999999994,0.526,0.799,0.703,0.41200000000000003,0.583,0.13
225,18171,Seth Brown,28,307,0.214,0.075,0.29,0.26,0.274,0.48,5.0,0.0,0.84,-0.68,-0.81,-0.31,-0.05,-1.34,,0.295,0.669,0.44799999999999995,0.486,0.82,0.69,0.41,0.5770000000000001,0.139
181,8623,Donovan Solano,33,344,0.28,0.073,0.16899999999999998,0.43,0.344,0.404,2.7,2.8,0.65,-1.13,0.69,0.45,1.16,2.19,,0.345,0.713,0.49700000000000005,0.667,0.92,0.8170000000000001,0.413,0.672,0.091
237,11476,Odubel Herrera,29,492,0.26,0.059000000000000004,0.157,0.38,0.31,0.416,4.5,-0.8,0.58,-0.41,0.0,0.17,0.4,-4.26,16.35,0.363,0.68,0.49700000000000005,0.735,0.885,0.821,0.42200000000000004,0.598,0.08900000000000001
298,15362,Jeff McNeil,29,426,0.251,0.068,0.136,0.5,0.319,0.36,3.9,-4.9,-0.26,-1.34,-2.77,2.85,-0.74,5.0,,0.335,0.852,0.561,0.72,0.909,0.846,0.43700000000000006,0.606,0.087
340,12282,Rougned Odor,27,361,0.202,0.075,0.27699999999999997,0.27,0.286,0.379,2.0,-7.4,-0.62,0.0,1.09,-0.15,-3.28,5.83,,0.337,0.732,0.506,0.625,0.7959999999999999,0.731,0.428,0.5479999999999999,0.136
428,12147,Nick Ahmed,31,473,0.221,0.07200000000000001,0.22,0.33,0.28,0.339,5.0,-17.8,-1.0,0.09,-1.54,-2.13,-0.16,-2.13,,0.355,0.696,0.49700000000000005,0.616,0.841,0.748,0.418,0.6409999999999999,0.125
67,14566,Franmil Reyes,25,466,0.254,0.092,0.32,0.29,0.324,0.522,3.9,15.4,0.39,1.35,-1.29,0.84,-0.61,6.18,,0.297,0.7,0.45299999999999996,0.546,0.78,0.6859999999999999,0.38799999999999996,0.5489999999999999,0.142
159,20308,Jake Meyers,25,163,0.26,0.061,0.307,0.2,0.323,0.438,4.7,1.9,1.56,0.17,0.28,-1.11,-3.9,12.87,,0.31,0.6829999999999999,0.46,0.574,0.86,0.7440000000000001,0.4,0.613,0.11800000000000001
174,18819,Andy Ibanez,28,272,0.277,0.055,0.129,0.43,0.321,0.435,2.7,2.4,-0.48,-0.68,0.94,2.2,2.28,4.05,,0.33799999999999997,0.753,0.515,0.65,0.909,0.812,0.426,0.614,0.09699999999999999
215,14111,Eric Haase,28,381,0.231,0.068,0.312,0.22,0.286,0.459,3.7,0.6,1.06,-1.56,2.42,-2.85,-0.7,4.64,,0.33,0.6920000000000001,0.48,0.5429999999999999,0.763,0.674,0.413,0.625,0.156
247,15937,Aledmys Diaz,30,319,0.259,0.05,0.19399999999999998,0.26,0.317,0.405,1.3,-1.0,-1.81,0.4,-0.61,4.96,3.76,0.42,,0.379,0.727,0.5329999999999999,0.629,0.894,0.789,0.444,0.69,0.11199999999999999
262,16997,Gleyber Torres,24,516,0.259,0.09699999999999999,0.20199999999999999,0.48,0.331,0.366,3.5,-3.3,-0.39,-0.63,-2.14,2.28,-0.75,12.29,,0.275,0.733,0.467,0.633,0.828,0.7609999999999999,0.419,0.574,0.11199999999999999
301,10200,Tucker Barnhart,30,388,0.247,0.075,0.258,0.29,0.317,0.368,1.5,-4.5,-1.05,-0.4,-0.06,0.52,0.62,1.54,,0.32,0.7509999999999999,0.503,0.633,0.8390000000000001,0.764,0.424,0.616,0.11900000000000001
417,18042,Dylan Moore,28,377,0.181,0.106,0.294,0.36,0.276,0.334,6.6,-13.5,-1.02,-1.63,-0.2,-0.75,0.08,-11.01,,0.24600000000000002,0.628,0.41,0.6459999999999999,0.818,0.759,0.429,0.637,0.099
46,16572,Connor Joe,28,211,0.285,0.12300000000000001,0.19399999999999998,0.63,0.379,0.469,0.9,9.0,3.35,0.22,2.7,-2.2,-2.64,-11.89,,0.22399999999999998,0.696,0.41700000000000004,0.583,0.88,0.7859999999999999,0.41,0.569,0.08900000000000001
89,16426,Thairo Estrada,25,132,0.273,0.068,0.174,0.39,0.333,0.479,3.4,3.5,-0.85,-0.06,-1.78,4.42,4.63,1.47,,0.3,0.682,0.461,0.685,0.912,0.8270000000000001,0.42200000000000004,0.5760000000000001,0.08
91,13359,Tyler Naquin,30,454,0.27,0.077,0.233,0.33,0.333,0.477,3.7,11.4,0.89,-0.15,-0.33,-1.09,3.0,-5.36,,0.41200000000000003,0.784,0.561,0.675,0.875,0.787,0.402,0.637,0.12
98,17907,Brendan Rodgers,24,415,0.284,0.046,0.20199999999999999,0.23,0.328,0.47,2.6,9.1,0.74,0.88,-1.93,3.91,-3.43,14.53,,0.359,0.7559999999999999,0.525,0.6990000000000001,0.866,0.8,0.419,0.61,0.105
107,19600,Bryan De La Cruz,24,219,0.296,0.08199999999999999,0.242,0.34,0.356,0.427,3.1,4.4,0.46,-1.11,0.74,1.47,0.01,-5.85,,0.345,0.748,0.501,0.598,0.897,0.7709999999999999,0.387,0.644,0.115
101,18795,Ramon Urias,27,296,0.279,0.095,0.257,0.37,0.361,0.412,1.8,6.4,1.51,-0.13,-1.68,-0.95,0.23,1.69,,0.247,0.679,0.439,0.6509999999999999,0.8390000000000001,0.78,0.445,0.581,0.09699999999999999
228,18289,Brian Anderson,28,264,0.249,0.098,0.24600000000000002,0.4,0.337,0.378,3.6,0.0,0.97,-1.22,3.24,-0.64,-1.94,-1.11,,0.319,0.752,0.501,0.568,0.828,0.732,0.42,0.606,0.134
272,6609,Freddy Galvis,31,394,0.242,0.069,0.195,0.35,0.302,0.407,3.4,-2.9,-0.48,-0.88,-1.73,2.41,0.78,-2.41,,0.353,0.669,0.483,0.742,0.889,0.826,0.409,0.586,0.084
282,19955,Gavin Lux,23,381,0.242,0.10800000000000001,0.218,0.49,0.328,0.364,5.6,-3.5,0.01,0.46,-0.22,0.48,0.73,-4.19,,0.263,0.722,0.466,0.575,0.885,0.787,0.441,0.5720000000000001,0.099
273,9927,Brett Gardner,37,461,0.222,0.13,0.217,0.6,0.327,0.362,4.9,-3.6,0.8,-1.04,-5.33,0.55,-1.29,0.99,,0.201,0.5720000000000001,0.374,0.7040000000000001,0.889,0.835,0.465,0.527,0.062
307,19294,Nick Solak,26,511,0.242,0.067,0.209,0.32,0.314,0.362,4.3,-6.5,0.42,-0.39,-1.68,0.19,-1.98,3.84,,0.342,0.629,0.45799999999999996,0.6890000000000001,0.843,0.775,0.405,0.613,0.10300000000000001
106,19913,Jesus Sanchez,23,251,0.251,0.08,0.311,0.26,0.319,0.489,2.9,5.1,0.87,0.78,-1.15,-1.41,3.98,-1.43,,0.35600000000000004,0.7090000000000001,0.499,0.584,0.835,0.7290000000000001,0.406,0.602,0.135
109,19452,Jake Rogers,26,127,0.239,0.087,0.36200000000000004,0.24,0.306,0.496,6.0,2.5,0.83,0.66,-0.97,-3.63,2.59,-6.9,,0.26899999999999996,0.655,0.44299999999999995,0.494,0.7090000000000001,0.637,0.45,0.669,0.16
84,8722,Jason Castro,34,179,0.235,0.14,0.302,0.46,0.356,0.443,1.2,4.8,1.47,-1.31,-2.38,-1.24,2.12,-4.14,-8.65,0.226,0.614,0.396,0.531,0.7340000000000001,0.669,0.43700000000000006,0.581,0.131
144,16434,Christian Arroyo,26,181,0.262,0.044000000000000004,0.243,0.18,0.324,0.445,3.3,2.7,0.64,0.19,0.22,-2.38,4.56,-1.28,,0.42,0.777,0.5529999999999999,0.65,0.847,0.753,0.374,0.624,0.136
130,5452,Ji-Man Choi,30,305,0.229,0.14800000000000002,0.285,0.52,0.348,0.411,1.2,5.0,0.4,-0.2,5.39,0.04,-0.02,-5.9,,0.23,0.6829999999999999,0.423,0.5329999999999999,0.782,0.7040000000000001,0.425,0.597,0.125
