,IDfg,Name,Age,PA,AVG,BB%,K%,BB/K,OBP,SLG,Spd,wRAA,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
8,14344,Matt Olson,23,216,0.259,0.102,0.278,0.37,0.352,0.651,0.7,16.4,0.93,2.46,4.56,3.58,-1.84,1.57,-1.22,0.28300000000000003,0.682,0.449,0.563,0.78,0.7,0.41600000000000004,0.569,0.135
39,9744,Justin Bour,29,429,0.289,0.11,0.221,0.49,0.366,0.536,1.6,19.4,0.88,2.23,-1.6,0.41,2.31,1.53,-7.67,0.324,0.62,0.447,0.609,0.836,0.74,0.41600000000000004,0.552,0.11599999999999999
48,3711,Eric Thames,30,551,0.247,0.136,0.29600000000000004,0.46,0.359,0.518,4.6,22.3,0.8,1.34,-0.19,0.8,1.1,8.0,-0.61,0.276,0.6679999999999999,0.43200000000000005,0.542,0.809,0.7070000000000001,0.39799999999999996,0.552,0.127
56,10339,Scooter Gennett,27,497,0.295,0.06,0.22899999999999998,0.26,0.342,0.531,4.3,19.2,0.8,0.17,0.36,0.57,1.49,13.05,-0.16,0.321,0.6859999999999999,0.488,0.69,0.8590000000000001,0.799,0.45899999999999996,0.606,0.098
57,2530,Yonder Alonso,30,521,0.266,0.131,0.226,0.58,0.365,0.501,2.4,19.7,2.1,-2.19,-1.87,0.43,1.09,0.75,-1.13,0.278,0.7440000000000001,0.47,0.596,0.841,0.7559999999999999,0.41200000000000003,0.526,0.115
55,8267,Chris Iannetta,34,316,0.254,0.11699999999999999,0.275,0.43,0.354,0.511,1.0,12.3,1.96,-1.51,2.27,-0.24,3.59,3.99,,0.218,0.695,0.444,0.503,0.8290000000000001,0.745,0.474,0.611,0.113
79,4062,Dexter Fowler,31,491,0.264,0.128,0.20600000000000002,0.62,0.363,0.488,5.9,15.2,2.09,0.32,-3.43,0.07,0.48,-4.68,-5.27,0.248,0.669,0.43,0.625,0.8740000000000001,0.792,0.433,0.564,0.08900000000000001
75,14274,Mitch Haniger,26,410,0.282,0.076,0.22699999999999998,0.33,0.352,0.491,4.3,13.4,1.13,1.49,-0.35,-0.75,-0.7,-7.31,24.49,0.245,0.617,0.42,0.5870000000000001,0.8859999999999999,0.7929999999999999,0.47,0.627,0.087
261,6195,Ian Kinsler,35,613,0.236,0.09,0.14,0.64,0.313,0.412,5.6,-4.3,-0.62,0.18,-3.42,0.43,1.9,5.38,7.51,0.272,0.655,0.44299999999999995,0.736,0.925,0.861,0.446,0.612,0.062
70,12164,Miguel Sano,24,483,0.264,0.11199999999999999,0.358,0.31,0.352,0.507,2.9,16.4,2.51,-0.67,-1.75,0.51,-2.54,6.03,,0.29100000000000004,0.75,0.486,0.40299999999999997,0.7340000000000001,0.62,0.425,0.615,0.184
110,4892,Mike Moustakas,28,598,0.272,0.057,0.157,0.36,0.314,0.521,1.1,12.0,-0.02,-0.16,-1.06,-0.28,3.25,1.61,,0.40299999999999997,0.762,0.556,0.691,0.894,0.81,0.426,0.585,0.106
99,14225,Yasiel Puig,26,570,0.263,0.11199999999999999,0.175,0.64,0.346,0.487,4.4,13.3,0.06,0.7,1.19,1.67,2.4,-5.2,,0.293,0.695,0.462,0.598,0.8690000000000001,0.769,0.42,0.589,0.107
111,19198,Yuli Gurriel,33,564,0.299,0.039,0.11,0.35,0.332,0.486,2.8,11.2,0.47,2.72,-0.73,1.61,-0.83,-5.8,,0.32799999999999996,0.679,0.48200000000000004,0.7020000000000001,0.9109999999999999,0.831,0.43799999999999994,0.621,0.081
296,14106,Addison Russell,23,385,0.239,0.075,0.23600000000000002,0.32,0.304,0.418,4.7,-5.2,0.48,-2.96,-0.4,0.93,-1.46,-0.35,2.97,0.322,0.6990000000000001,0.499,0.598,0.821,0.745,0.469,0.597,0.127
5,16472,Rhys Hoskins,24,212,0.259,0.175,0.217,0.8,0.396,0.618,3.4,17.2,2.21,2.87,2.06,-0.48,0.35,-2.2,3.29,0.24,0.5770000000000001,0.38299999999999995,0.684,0.888,0.8140000000000001,0.424,0.5379999999999999,0.071
120,11339,Jake Marisnick,26,259,0.243,0.077,0.34700000000000003,0.22,0.319,0.496,5.5,4.8,-0.36,-0.37,-0.41,6.35,0.61,0.8,,0.34,0.708,0.49700000000000005,0.502,0.7759999999999999,0.669,0.426,0.664,0.165
118,4881,Carlos Gomez,31,426,0.255,0.073,0.298,0.24,0.34,0.462,5.0,8.1,0.36,1.4,2.14,-2.02,2.73,-4.68,6.16,0.408,0.778,0.557,0.5760000000000001,0.826,0.716,0.402,0.685,0.158
107,7539,Neil Walker,31,448,0.265,0.12300000000000001,0.172,0.71,0.362,0.439,2.8,9.5,0.8,1.32,-2.58,1.06,-0.88,-5.03,13.61,0.267,0.619,0.418,0.705,0.868,0.8079999999999999,0.429,0.574,0.08
144,12532,Kolten Wong,26,411,0.285,0.1,0.146,0.68,0.376,0.412,5.4,5.2,0.25,1.27,-0.31,1.09,0.46,2.21,4.2,0.252,0.6809999999999999,0.456,0.6920000000000001,0.875,0.8220000000000001,0.47700000000000004,0.586,0.081
249,12144,Max Kepler,24,568,0.243,0.083,0.201,0.41,0.312,0.425,4.2,-2.9,1.0,-1.78,0.59,-1.26,-1.74,10.18,,0.285,0.607,0.43,0.599,0.898,0.789,0.45,0.562,0.091
247,8722,Jason Castro,30,407,0.242,0.111,0.265,0.42,0.333,0.388,1.5,-2.0,-0.52,-0.61,3.44,-0.82,1.61,-2.65,,0.217,0.687,0.446,0.536,0.784,0.722,0.488,0.575,0.124
77,18015,Paul DeJong,23,443,0.285,0.047,0.28,0.17,0.325,0.532,2.5,14.2,1.08,0.53,-3.22,0.54,0.51,2.98,5.35,0.336,0.723,0.516,0.5920000000000001,0.8220000000000001,0.742,0.465,0.614,0.133
117,3256,Welington Castillo,30,365,0.282,0.06,0.266,0.23,0.323,0.49,1.0,7.0,1.79,-0.31,-0.14,-1.46,-3.47,-2.14,42.0,0.284,0.611,0.433,0.5870000000000001,0.8590000000000001,0.762,0.457,0.616,0.10300000000000001
172,4720,Chase Headley,33,586,0.273,0.102,0.225,0.45,0.352,0.406,4.3,4.0,0.91,1.71,1.56,0.03,-1.32,-7.28,,0.258,0.679,0.44299999999999995,0.585,0.846,0.7609999999999999,0.439,0.594,0.106
257,11602,Yolmer Sanchez,25,534,0.267,0.066,0.20800000000000002,0.32,0.319,0.413,5.3,-3.6,0.28,1.27,0.89,1.23,-2.58,-1.72,,0.34700000000000003,0.6779999999999999,0.499,0.66,0.85,0.779,0.45799999999999996,0.655,0.11
198,4616,Russell Martin,34,365,0.221,0.13699999999999998,0.22699999999999998,0.6,0.343,0.388,2.2,1.0,-0.01,0.88,-0.22,-2.39,-0.73,-5.95,,0.195,0.621,0.4,0.613,0.828,0.774,0.483,0.63,0.09
279,13185,Orlando Arcia,22,548,0.277,0.066,0.182,0.36,0.324,0.407,4.1,-5.3,0.24,-0.84,-0.15,0.2,-0.37,-0.96,19.72,0.387,0.737,0.54,0.614,0.857,0.759,0.43799999999999994,0.6409999999999999,0.13
278,14712,Manuel Margot,22,529,0.263,0.066,0.2,0.33,0.313,0.409,6.1,-5.1,-0.25,0.06,-2.65,0.42,3.15,3.09,-10.4,0.29,0.639,0.455,0.65,0.892,0.8109999999999999,0.473,0.645,0.086
43,9848,Austin Jackson,30,318,0.318,0.10400000000000001,0.201,0.52,0.387,0.482,5.0,13.6,1.03,0.89,-0.58,1.42,-0.69,4.26,,0.23800000000000002,0.635,0.42200000000000004,0.623,0.878,0.8,0.462,0.588,0.084
50,3142,Robinson Chirinos,33,309,0.255,0.11,0.256,0.43,0.36,0.506,3.7,12.5,0.99,0.96,0.67,0.16,0.94,1.53,1.98,0.272,0.67,0.436,0.539,0.7979999999999999,0.703,0.41100000000000003,0.5660000000000001,0.13
86,5485,Jose Pirela,27,344,0.288,0.078,0.20600000000000002,0.38,0.347,0.49,5.0,9.8,0.74,-0.17,3.7,0.18,1.08,5.59,,0.33,0.635,0.467,0.595,0.866,0.7609999999999999,0.45,0.622,0.11199999999999999
123,2136,David Peralta,29,577,0.293,0.075,0.163,0.46,0.352,0.444,4.6,10.2,0.92,0.44,-0.57,0.36,0.1,6.05,2.7,0.318,0.7070000000000001,0.486,0.653,0.893,0.8029999999999999,0.43,0.596,0.096
177,11936,Joe Panik,26,573,0.288,0.08,0.094,0.85,0.347,0.421,4.2,3.7,0.67,3.69,-3.02,-2.52,0.24,2.39,-4.8,0.245,0.649,0.433,0.782,0.95,0.899,0.466,0.578,0.044000000000000004
208,12564,Trevor Story,24,555,0.239,0.08800000000000001,0.344,0.26,0.308,0.457,4.7,0.8,1.01,-1.38,-2.57,-0.28,0.08,-8.6,,0.309,0.69,0.48,0.53,0.799,0.7040000000000001,0.449,0.636,0.142
248,11379,Delino DeShields,24,440,0.269,0.1,0.248,0.4,0.347,0.367,7.1,-2.2,0.23,-1.19,-0.99,2.05,-0.14,4.25,-1.0,0.222,0.568,0.39,0.536,0.89,0.7859999999999999,0.486,0.645,0.083
331,6609,Freddy Galvis,27,663,0.255,0.068,0.16699999999999998,0.41,0.309,0.382,5.3,-13.0,-0.6,-0.9,4.47,-0.21,-0.94,6.63,-2.55,0.331,0.67,0.484,0.748,0.9,0.843,0.451,0.584,0.076
126,4106,Michael Brantley,30,375,0.299,0.083,0.133,0.62,0.357,0.444,5.0,6.6,0.74,1.74,0.75,-1.14,-0.56,2.73,,0.247,0.659,0.441,0.735,0.9520000000000001,0.888,0.47200000000000003,0.608,0.05
130,9256,A.J. Pollock,29,466,0.266,0.075,0.152,0.49,0.33,0.471,7.5,7.6,1.73,-0.89,0.3,-1.37,-0.15,-5.28,1.49,0.27,0.604,0.423,0.6609999999999999,0.927,0.836,0.45899999999999996,0.588,0.07
170,12225,Scott Schebler,26,531,0.233,0.073,0.235,0.31,0.307,0.484,3.9,4.0,0.76,-3.11,5.66,-0.11,0.0,-4.73,-12.34,0.35,0.764,0.524,0.585,0.82,0.7290000000000001,0.42,0.5820000000000001,0.142
197,11615,Brandon Drury,24,480,0.267,0.057999999999999996,0.215,0.27,0.317,0.447,2.4,1.5,0.01,-0.82,-2.28,0.92,3.13,0.17,5.74,0.308,0.625,0.45399999999999996,0.612,0.879,0.782,0.46,0.627,0.099
187,9549,David Freese,34,503,0.263,0.115,0.231,0.5,0.368,0.371,1.0,2.3,0.08,0.0,0.99,-0.19,1.62,-2.25,,0.268,0.623,0.434,0.653,0.8540000000000001,0.7879999999999999,0.466,0.606,0.092
283,6547,Jordy Mercer,30,558,0.255,0.091,0.158,0.58,0.326,0.406,2.9,-5.9,-0.31,-1.12,1.91,1.58,-3.04,-0.29,1.77,0.262,0.598,0.418,0.722,0.9179999999999999,0.852,0.465,0.552,0.062
280,13152,Jorge Polanco,23,544,0.256,0.075,0.14300000000000002,0.53,0.313,0.41,4.9,-5.3,-0.87,2.24,-1.28,0.43,1.07,-1.57,,0.26899999999999996,0.61,0.431,0.742,0.925,0.865,0.47600000000000003,0.596,0.057999999999999996
287,9253,Keon Broxton,27,463,0.22,0.086,0.37799999999999995,0.23,0.299,0.42,7.4,-5.1,0.14,-0.48,1.93,-1.99,-1.14,-0.11,8.44,0.27,0.7,0.45799999999999996,0.502,0.6729999999999999,0.616,0.43799999999999994,0.652,0.17600000000000002
314,5343,Brandon Crawford,30,570,0.253,0.07400000000000001,0.198,0.37,0.305,0.403,2.5,-9.5,0.58,-3.79,-0.69,-0.77,-1.31,6.39,-3.26,0.311,0.7659999999999999,0.513,0.58,0.828,0.7440000000000001,0.44299999999999995,0.591,0.131
289,9627,Yan Gomes,29,383,0.232,0.081,0.258,0.31,0.309,0.399,1.4,-4.5,0.34,-1.18,-4.1,-0.36,-4.0,4.69,,0.348,0.716,0.523,0.594,0.807,0.733,0.47700000000000004,0.645,0.14
395,12976,Austin Hedges,24,417,0.214,0.055,0.293,0.19,0.262,0.398,2.7,-15.2,-1.28,-2.25,-1.35,-1.22,0.95,11.29,19.2,0.377,0.721,0.531,0.528,0.8059999999999999,0.6970000000000001,0.447,0.619,0.161
394,10199,Billy Hamilton,26,633,0.247,0.07,0.21,0.33,0.299,0.335,9.0,-22.9,-0.31,-3.03,-0.52,0.17,-1.88,-6.1,3.52,0.299,0.633,0.45299999999999996,0.7140000000000001,0.888,0.826,0.46,0.63,0.079
76,11270,Aaron Altherr,26,412,0.272,0.078,0.252,0.31,0.34,0.516,5.5,13.3,0.68,0.46,4.56,1.23,-0.66,7.72,-4.78,0.285,0.637,0.444,0.52,0.83,0.722,0.45299999999999996,0.629,0.124
98,17919,Ian Happ,22,413,0.253,0.094,0.312,0.3,0.328,0.514,5.7,9.8,0.42,-1.96,0.07,0.59,2.23,2.89,2.6,0.315,0.746,0.493,0.49700000000000005,0.779,0.6729999999999999,0.41200000000000003,0.588,0.161
182,11493,Manny Machado,24,690,0.259,0.07200000000000001,0.16699999999999998,0.43,0.31,0.471,3.3,3.9,0.11,-0.13,1.89,-0.58,0.81,-2.26,5.5,0.327,0.7120000000000001,0.489,0.674,0.873,0.7959999999999999,0.42200000000000004,0.593,0.1
217,6153,Eduardo Escobar,28,499,0.254,0.066,0.196,0.34,0.309,0.449,5.1,-0.4,-0.36,1.39,1.5,-0.89,0.92,1.47,,0.35700000000000004,0.715,0.523,0.6609999999999999,0.8740000000000001,0.7959999999999999,0.465,0.621,0.107
244,10243,Randal Grichuk,25,442,0.238,0.059000000000000004,0.301,0.2,0.285,0.473,5.2,-2.0,0.47,-2.48,-0.54,0.57,-0.07,-7.57,4.4,0.353,0.708,0.512,0.5710000000000001,0.8320000000000001,0.733,0.449,0.64,0.13699999999999998
203,2829,Manny Pina,30,359,0.279,0.055999999999999994,0.22,0.25,0.327,0.424,3.2,0.5,0.3,0.78,-2.99,-3.09,-0.02,1.22,,0.33299999999999996,0.726,0.505,0.6459999999999999,0.882,0.794,0.436,0.591,0.10400000000000001
365,5384,Juan Lagares,28,272,0.25,0.051,0.20600000000000002,0.25,0.296,0.365,6.2,-7.8,-0.47,-1.12,-3.14,-0.16,-1.95,-6.83,-6.2,0.336,0.615,0.462,0.684,0.861,0.79,0.45299999999999996,0.643,0.09699999999999999
51,7571,Lonnie Chisenhall,28,270,0.288,0.09300000000000001,0.204,0.45,0.36,0.521,3.3,10.9,0.77,1.45,-2.63,5.27,-1.4,-4.87,,0.337,0.721,0.503,0.698,0.853,0.794,0.43200000000000005,0.544,0.10400000000000001
106,3410,Ryan Braun,33,425,0.268,0.08900000000000001,0.179,0.5,0.336,0.487,5.3,9.2,-0.15,-0.3,3.82,-0.43,3.25,6.59,,0.38,0.6990000000000001,0.519,0.654,0.89,0.792,0.436,0.6559999999999999,0.10800000000000001
122,6848,Eduardo Nunez,30,491,0.313,0.037000000000000005,0.11,0.33,0.341,0.46,4.8,8.8,0.14,1.48,2.2,-0.19,1.29,-4.58,0.87,0.396,0.7,0.53,0.759,0.909,0.846,0.44,0.621,0.081
192,4727,Jacoby Ellsbury,33,409,0.264,0.1,0.154,0.65,0.348,0.402,7.7,1.6,0.67,-1.35,3.15,0.57,-1.4,-2.09,,0.23199999999999998,0.644,0.425,0.667,0.903,0.835,0.47,0.604,0.07
263,1736,Jose Reyes,34,561,0.246,0.08900000000000001,0.141,0.63,0.315,0.413,7.2,-4.0,-0.19,-0.83,4.34,1.17,-0.31,4.88,-3.72,0.306,0.628,0.45,0.7070000000000001,0.9109999999999999,0.8340000000000001,0.447,0.615,0.075
356,2900,Roberto Perez,28,248,0.207,0.105,0.28600000000000003,0.37,0.291,0.373,1.3,-6.6,0.65,-2.77,-0.48,-2.54,-0.26,5.67,,0.217,0.591,0.391,0.622,0.8109999999999999,0.755,0.466,0.593,0.096
42,8259,Kurt Suzuki,33,309,0.283,0.055,0.126,0.44,0.351,0.536,1.1,13.3,1.11,2.02,1.16,-0.49,-1.42,12.34,,0.39299999999999996,0.711,0.528,0.757,0.919,0.8490000000000001,0.423,0.563,0.08
67,7476,Alex Avila,30,376,0.264,0.165,0.319,0.52,0.387,0.447,1.8,13.0,1.05,-1.7,4.07,0.32,0.69,-3.18,,0.14300000000000002,0.599,0.368,0.342,0.7290000000000001,0.653,0.493,0.609,0.128
96,15149,Trey Mancini,25,586,0.293,0.055999999999999994,0.237,0.24,0.338,0.488,3.2,14.0,1.6,0.51,-1.08,-2.06,-0.25,-4.23,32.27,0.349,0.721,0.509,0.6,0.812,0.7290000000000001,0.43,0.613,0.138
129,11737,Nick Castellanos,25,665,0.272,0.062,0.214,0.29,0.32,0.49,4.6,11.2,0.92,0.12,-1.71,-0.1,0.06,4.99,18.89,0.34600000000000003,0.732,0.512,0.5920000000000001,0.8390000000000001,0.743,0.429,0.639,0.131
104,16556,Ozzie Albies,20,244,0.286,0.086,0.14800000000000002,0.58,0.354,0.456,7.4,5.3,1.16,4.78,5.62,-1.58,-1.58,-11.79,,0.33299999999999996,0.7340000000000001,0.514,0.711,0.848,0.8,0.45299999999999996,0.631,0.10300000000000001
167,14950,Johan Camargo,23,256,0.299,0.047,0.19899999999999998,0.24,0.331,0.452,3.0,2.1,0.01,-0.41,-0.17,2.18,1.01,-6.45,,0.344,0.711,0.504,0.665,0.861,0.785,0.435,0.586,0.10800000000000001
158,17901,Andrew Benintendi,22,658,0.271,0.106,0.17,0.63,0.352,0.424,4.5,6.2,0.16,1.02,-0.25,0.52,-1.0,-0.34,,0.29,0.645,0.44,0.7120000000000001,0.894,0.825,0.42200000000000004,0.547,0.077
169,4747,Curtis Granderson,36,527,0.212,0.135,0.233,0.58,0.323,0.452,4.8,4.1,0.79,-1.26,0.11,-0.65,0.67,3.64,-9.08,0.21600000000000003,0.574,0.382,0.653,0.902,0.826,0.462,0.575,0.066
119,7927,Eric Sogard,31,299,0.273,0.151,0.124,1.22,0.393,0.378,3.3,5.7,1.16,-0.58,-0.52,0.7,-3.73,3.05,,0.185,0.557,0.35700000000000004,0.787,0.953,0.9059999999999999,0.462,0.5479999999999999,0.033
33,7996,Jose Martinez,28,307,0.309,0.10400000000000001,0.195,0.53,0.379,0.518,4.6,15.0,1.29,3.46,1.05,-1.86,1.1,-2.75,-15.45,0.266,0.593,0.415,0.6940000000000001,0.866,0.8059999999999999,0.455,0.599,0.081
175,7304,Salvador Perez,27,499,0.268,0.034,0.19,0.18,0.297,0.495,2.4,3.3,-0.31,-1.66,1.8,-2.93,2.5,4.25,,0.479,0.746,0.5870000000000001,0.7040000000000001,0.9059999999999999,0.8079999999999999,0.40399999999999997,0.631,0.113
145,13130,Mikie Mahtook,27,379,0.276,0.061,0.20800000000000002,0.29,0.33,0.457,6.8,4.6,0.4,1.8,-0.07,2.04,-1.58,-4.32,,0.303,0.589,0.43200000000000005,0.67,0.903,0.813,0.449,0.631,0.081
193,11003,Evan Gattis,30,325,0.263,0.055,0.154,0.36,0.311,0.457,2.0,1.2,0.44,0.38,-1.37,1.06,-4.96,-6.19,,0.35200000000000004,0.68,0.49200000000000005,0.6709999999999999,0.883,0.7959999999999999,0.428,0.609,0.1
224,7802,Miguel Rojas,28,306,0.29,0.08800000000000001,0.105,0.84,0.361,0.375,4.1,-0.6,0.03,-0.26,-1.51,1.58,1.21,-8.97,3.26,0.341,0.657,0.484,0.737,0.9520000000000001,0.8690000000000001,0.45299999999999996,0.618,0.063
286,7739,Travis d'Arnaud,28,376,0.244,0.061,0.157,0.39,0.293,0.443,1.6,-4.1,0.32,-2.18,-0.11,-0.11,1.19,-5.7,-4.01,0.325,0.737,0.522,0.659,0.84,0.7809999999999999,0.47700000000000004,0.644,0.114
189,7324,Chris Gimenez,34,225,0.22,0.147,0.267,0.55,0.35,0.382,2.7,0.9,0.54,1.05,-3.65,-1.17,-1.92,2.51,,0.265,0.602,0.419,0.603,0.815,0.742,0.456,0.578,0.10800000000000001
325,16221,Bradley Zimmer,24,332,0.241,0.078,0.298,0.26,0.307,0.385,7.0,-6.2,-0.67,-1.45,1.49,-0.49,2.2,1.45,,0.278,0.696,0.469,0.475,0.8140000000000001,0.7040000000000001,0.455,0.581,0.139
146,10047,Wil Myers,26,649,0.243,0.10800000000000001,0.27699999999999997,0.39,0.328,0.464,5.3,7.8,-0.19,0.93,2.72,-1.57,3.18,10.59,3.47,0.29,0.643,0.441,0.622,0.84,0.758,0.42700000000000005,0.586,0.107
151,6368,Adam Jones,31,635,0.285,0.043,0.17800000000000002,0.24,0.322,0.466,2.7,7.0,1.19,0.72,-2.58,-0.52,-1.3,-7.06,7.64,0.441,0.789,0.581,0.6509999999999999,0.882,0.777,0.40299999999999997,0.5920000000000001,0.13
276,3648,Rene Rivera,33,237,0.252,0.059000000000000004,0.295,0.2,0.305,0.431,1.3,-2.2,-0.58,1.38,-1.27,-1.81,-0.98,-5.92,,0.39899999999999997,0.7340000000000001,0.552,0.542,0.7879999999999999,0.6920000000000001,0.456,0.65,0.17
245,12160,Ben Gamel,25,550,0.275,0.065,0.222,0.3,0.322,0.413,4.9,-2.6,1.02,-3.65,5.28,-1.04,0.11,-3.01,,0.284,0.632,0.447,0.662,0.883,0.8079999999999999,0.46799999999999997,0.595,0.086
270,5352,Yangervis Solarte,29,512,0.255,0.07200000000000001,0.11900000000000001,0.61,0.314,0.416,2.4,-4.2,-0.19,-1.85,5.24,-1.9,-0.44,1.12,-7.3,0.345,0.727,0.514,0.7440000000000001,0.9209999999999999,0.855,0.444,0.631,0.07400000000000001
251,11200,Kole Calhoun,29,654,0.244,0.109,0.205,0.53,0.333,0.392,3.7,-3.4,0.13,0.74,-0.8,0.27,-1.73,2.47,,0.294,0.721,0.478,0.59,0.857,0.763,0.431,0.599,0.113
213,13338,Omar Narvaez,25,295,0.277,0.129,0.153,0.84,0.373,0.34,0.8,0.1,0.26,-1.07,-4.94,0.95,-0.8,-7.73,,0.226,0.693,0.435,0.733,0.925,0.87,0.447,0.5760000000000001,0.057
268,9241,Starling Marte,28,339,0.275,0.059000000000000004,0.18600000000000003,0.32,0.333,0.379,7.1,-2.6,0.07,-0.67,2.94,-1.21,-0.96,-2.36,0.5,0.33,0.6809999999999999,0.495,0.617,0.879,0.787,0.47,0.67,0.105
319,5223,Cameron Maybin,30,450,0.228,0.113,0.209,0.54,0.318,0.365,6.9,-7.9,-0.33,-0.76,-0.87,0.76,-0.57,-2.97,,0.217,0.57,0.37200000000000005,0.556,0.885,0.778,0.44,0.596,0.083
47,13110,Yoenis Cespedes,31,321,0.292,0.081,0.19,0.43,0.352,0.54,3.0,13.1,1.26,0.21,-2.51,2.09,0.47,-5.66,10.03,0.35600000000000004,0.669,0.489,0.6559999999999999,0.914,0.8059999999999999,0.424,0.607,0.095
68,4229,Howie Kendrick,33,334,0.315,0.066,0.204,0.32,0.368,0.475,5.7,11.4,0.47,1.44,-0.36,-0.74,3.55,17.06,-15.13,0.335,0.648,0.478,0.674,0.8759999999999999,0.799,0.456,0.626,0.096
91,11342,Jesus Aguilar,27,311,0.265,0.08,0.302,0.27,0.331,0.505,2.8,7.8,-0.18,3.39,0.39,1.32,-0.64,-7.29,,0.33399999999999996,0.637,0.465,0.552,0.782,0.688,0.43200000000000005,0.5760000000000001,0.145
102,12927,Brandon Nimmo,24,215,0.26,0.153,0.27899999999999997,0.55,0.379,0.418,4.5,4.9,0.15,-2.16,3.42,0.46,4.82,4.05,8.43,0.17,0.593,0.369,0.5529999999999999,0.86,0.785,0.47,0.5720000000000001,0.079
135,4962,Asdrubal Cabrera,31,540,0.28,0.09300000000000001,0.154,0.6,0.351,0.434,2.5,7.8,0.57,-1.76,0.19,0.57,0.68,4.89,-1.94,0.284,0.7,0.46799999999999997,0.706,0.889,0.8270000000000001,0.442,0.585,0.081
156,16478,Kyle Schwarber,24,486,0.211,0.121,0.309,0.39,0.315,0.467,2.8,4.8,0.27,-2.35,-1.93,1.96,2.72,1.84,-3.72,0.282,0.6679999999999999,0.444,0.583,0.807,0.7240000000000001,0.419,0.5720000000000001,0.122
164,8370,Dustin Pedroia,33,463,0.293,0.106,0.10400000000000001,1.02,0.369,0.392,2.2,4.1,0.95,-0.61,0.59,-0.04,-1.71,-8.92,,0.242,0.611,0.41600000000000004,0.835,0.9259999999999999,0.898,0.47,0.555,0.042
199,10542,Derek Dietrich,27,464,0.249,0.078,0.21100000000000002,0.37,0.334,0.424,3.9,1.1,-0.26,2.37,0.24,0.55,-0.15,2.88,-1.41,0.299,0.659,0.465,0.657,0.9009999999999999,0.816,0.45899999999999996,0.5579999999999999,0.086
253,12533,Marcus Semien,26,386,0.249,0.098,0.22,0.45,0.325,0.398,5.8,-2.4,-0.02,-0.05,-2.21,1.5,0.74,-3.18,,0.26,0.675,0.447,0.59,0.853,0.769,0.451,0.58,0.10300000000000001
273,4940,Jason Heyward,27,481,0.259,0.085,0.139,0.61,0.326,0.389,4.3,-4.1,0.43,-0.67,-1.54,-0.63,-2.12,2.62,5.0,0.28600000000000003,0.6970000000000001,0.46399999999999997,0.721,0.914,0.847,0.433,0.609,0.071
308,12434,Kevin Pillar,28,632,0.256,0.052000000000000005,0.15,0.35,0.3,0.404,4.4,-9.9,-0.24,-1.03,-0.55,-1.17,0.5,-3.25,,0.401,0.67,0.519,0.725,0.9420000000000001,0.848,0.44,0.639,0.079
344,10459,Adeiny Hechavarria,28,348,0.261,0.037000000000000005,0.193,0.19,0.289,0.406,5.7,-7.7,0.06,0.19,-2.67,-3.42,-2.17,-7.07,,0.431,0.747,0.575,0.631,0.88,0.779,0.456,0.698,0.127
82,5450,Daniel Nava,34,214,0.301,0.121,0.17800000000000002,0.68,0.393,0.421,3.1,6.5,0.34,6.21,-0.59,0.18,0.19,8.33,,0.214,0.626,0.413,0.6629999999999999,0.892,0.831,0.483,0.575,0.07
233,10200,Tucker Barnhart,26,423,0.27,0.099,0.161,0.62,0.347,0.403,3.4,-1.5,0.3,2.51,-1.71,-0.1,-2.35,-14.3,-6.26,0.273,0.721,0.47700000000000004,0.659,0.897,0.823,0.455,0.605,0.084
168,5227,Jon Jay,32,433,0.296,0.085,0.185,0.46,0.374,0.375,5.3,3.5,0.52,-1.53,-1.28,-1.3,3.31,2.58,1.84,0.376,0.6859999999999999,0.514,0.687,0.904,0.816,0.446,0.647,0.094
223,13613,Ketel Marte,23,255,0.26,0.114,0.145,0.78,0.345,0.395,4.7,-0.4,0.94,-0.32,2.29,-2.35,-0.14,-2.33,,0.316,0.6579999999999999,0.46799999999999997,0.735,0.91,0.8440000000000001,0.445,0.6709999999999999,0.073
275,10472,Enrique Hernandez,25,342,0.215,0.12,0.23399999999999999,0.51,0.308,0.421,5.1,-3.1,0.17,-1.13,-1.43,0.87,-0.51,,,0.27,0.7070000000000001,0.467,0.607,0.825,0.7559999999999999,0.452,0.614,0.114
330,5751,Hernan Perez,26,458,0.259,0.044000000000000004,0.172,0.25,0.289,0.414,5.3,-8.9,0.42,-3.69,0.79,0.02,-0.07,0.7,-12.07,0.413,0.653,0.52,0.701,0.8640000000000001,0.7929999999999999,0.447,0.653,0.10800000000000001
336,5942,Jesus Sucre,29,192,0.256,0.036000000000000004,0.182,0.2,0.289,0.409,3.5,-4.0,-0.56,-2.89,-2.06,-0.25,3.42,23.53,,0.35100000000000003,0.635,0.47600000000000003,0.603,0.8759999999999999,0.764,0.442,0.583,0.113
347,14320,Wilmer Difo,25,365,0.271,0.066,0.203,0.32,0.319,0.37,6.9,-8.5,-0.84,2.07,-2.19,-1.12,0.2,-1.5,-14.15,0.335,0.731,0.522,0.616,0.845,0.767,0.473,0.625,0.121
