,IDfg,Name,Age,PA,AVG,BB%,K%,BB/K,OBP,SLG,Spd,wRAA,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
103,24610,Steven Kwan,24,638,0.298,0.09699999999999999,0.094,1.03,0.373,0.4,6.2,16.0,0.51,0.8,0.64,0.64,1.79,-2.59,,0.233,0.5529999999999999,0.377,0.85,0.9540000000000001,0.919,0.45,0.589,0.031
124,16622,Luis Urias,25,1042,0.244,0.10800000000000001,0.20600000000000002,0.53,0.34,0.426,3.2,18.6,0.75,0.11,1.67,-0.46,-0.01,0.49,140.75,0.27899999999999997,0.674,0.447,0.732,0.8390000000000001,0.8009999999999999,0.426,0.611,0.08900000000000001
146,13419,Christian Walker,31,1112,0.243,0.096,0.213,0.45,0.322,0.438,2.7,15.4,0.41,-0.02,0.09,0.9,0.55,-4.85,,0.292,0.7559999999999999,0.484,0.586,0.858,0.762,0.413,0.626,0.115
155,19734,Josh Rojas,28,1060,0.266,0.107,0.222,0.48,0.345,0.401,5.5,12.4,0.5,-0.26,-0.94,0.76,1.22,0.26,,0.235,0.644,0.414,0.6609999999999999,0.855,0.7929999999999999,0.43700000000000006,0.5920000000000001,0.086
235,10472,Enrique Hernandez,30,987,0.238,0.096,0.183,0.52,0.318,0.403,3.0,1.8,0.55,-0.16,-0.79,-1.79,0.65,1.16,-5.05,0.289,0.7070000000000001,0.45799999999999996,0.599,0.877,0.772,0.40299999999999997,0.569,0.10400000000000001
295,21534,Cal Raleigh,25,563,0.202,0.08,0.309,0.26,0.268,0.44,2.0,-3.6,-0.4,0.66,-0.82,-0.33,0.33,1.14,,0.385,0.7909999999999999,0.5479999999999999,0.598,0.775,0.7,0.401,0.6409999999999999,0.16399999999999998
294,12144,Max Kepler,29,936,0.219,0.11,0.17300000000000001,0.64,0.312,0.382,5.1,-6.3,0.34,-0.52,-0.21,-0.99,0.8,-1.67,,0.263,0.715,0.452,0.654,0.8859999999999999,0.807,0.419,0.568,0.087
316,18564,Trent Grisham,25,1051,0.214,0.106,0.256,0.41,0.306,0.378,5.1,-9.6,-0.42,0.09,-1.5,1.63,-0.24,3.42,,0.21899999999999997,0.618,0.39,0.634,0.851,0.782,0.431,0.5710000000000001,0.085
457,16725,Jose Trevino,29,655,0.244,0.040999999999999995,0.182,0.23,0.276,0.366,2.6,-18.0,-0.85,-0.58,-0.96,0.48,-2.36,-4.41,,0.39899999999999997,0.619,0.49,0.701,0.8859999999999999,0.7979999999999999,0.41700000000000004,0.632,0.099
58,16472,Rhys Hoskins,29,1115,0.246,0.107,0.248,0.43,0.333,0.489,2.9,37.3,0.85,0.26,0.85,0.17,1.88,2.1,,0.27399999999999997,0.6409999999999999,0.428,0.601,0.851,0.758,0.42100000000000004,0.583,0.10300000000000001
157,19599,Chas McCormick,27,727,0.25,0.098,0.289,0.34,0.326,0.425,3.8,8.5,1.14,-1.94,0.51,-0.54,2.25,-0.19,69.75,0.307,0.7090000000000001,0.473,0.552,0.772,0.688,0.414,0.575,0.147
207,19997,Santiago Espinal,27,737,0.282,0.079,0.133,0.59,0.34,0.382,3.5,4.3,-0.11,-1.13,1.61,0.89,1.44,2.88,,0.29600000000000004,0.682,0.462,0.753,0.9159999999999999,0.856,0.429,0.6,0.066
288,13853,Joey Wendle,32,872,0.263,0.049,0.187,0.26,0.31,0.395,5.1,-5.2,0.09,-1.1,0.22,-0.41,1.68,-2.03,,0.389,0.649,0.49700000000000005,0.687,0.9009999999999999,0.804,0.418,0.6579999999999999,0.098
333,27506,Ha-seong Kim,26,880,0.235,0.083,0.19399999999999998,0.43,0.306,0.372,5.1,-9.5,-0.41,-0.6,0.98,-0.51,0.92,-2.21,-1.1,0.27,0.631,0.434,0.7290000000000001,0.872,0.8240000000000001,0.455,0.642,0.077
71,16535,Danny Jansen,27,453,0.243,0.09300000000000001,0.19399999999999998,0.48,0.321,0.496,2.6,13.0,1.35,0.57,-0.45,-0.95,1.05,6.75,,0.271,0.7190000000000001,0.46799999999999997,0.68,0.8290000000000001,0.7809999999999999,0.439,0.614,0.102
209,16997,Gleyber Torres,25,1088,0.258,0.08199999999999999,0.214,0.38,0.32,0.411,3.8,5.1,0.51,-0.59,-1.41,1.44,-1.03,4.2,,0.29600000000000004,0.741,0.48100000000000004,0.626,0.826,0.754,0.41600000000000004,0.609,0.11800000000000001
215,19955,Gavin Lux,24,852,0.261,0.10300000000000001,0.209,0.49,0.338,0.384,6.0,3.4,0.41,0.03,1.02,-0.14,0.7,0.44,,0.266,0.6829999999999999,0.444,0.614,0.877,0.787,0.42700000000000005,0.5770000000000001,0.095
313,13338,Omar Narvaez,30,741,0.242,0.094,0.19,0.5,0.322,0.363,1.5,-6.6,-0.37,-1.69,-0.13,0.62,0.14,0.45,,0.33399999999999996,0.7659999999999999,0.513,0.6729999999999999,0.868,0.794,0.414,0.613,0.106
159,12552,Eugenio Suarez,30,1203,0.218,0.107,0.305,0.35,0.31,0.444,1.9,13.3,0.17,-0.46,0.8,-0.48,1.23,-0.18,,0.261,0.659,0.423,0.502,0.8240000000000001,0.706,0.406,0.615,0.124
290,14712,Manuel Margot,27,827,0.263,0.07400000000000001,0.16699999999999998,0.44,0.318,0.379,4.9,-5.5,-0.1,-0.95,0.68,1.39,0.73,-1.61,,0.35100000000000003,0.741,0.511,0.68,0.888,0.804,0.41100000000000003,0.611,0.1
407,16930,Jonah Heim,27,735,0.215,0.076,0.19699999999999998,0.39,0.275,0.383,3.0,-15.2,-1.17,-0.22,-0.83,-0.4,1.43,-3.62,,0.325,0.755,0.504,0.701,0.8740000000000001,0.809,0.415,0.626,0.096
53,6184,J.D. Martinez,34,1230,0.28,0.087,0.24,0.36,0.345,0.484,2.4,41.7,0.41,0.65,-1.23,2.85,1.62,0.16,-1.42,0.359,0.789,0.531,0.591,0.815,0.7240000000000001,0.4,0.628,0.146
86,7304,Salvador Perez,32,1138,0.265,0.04,0.245,0.16,0.306,0.511,1.8,30.0,1.42,0.38,-0.8,0.1,0.78,-0.53,,0.473,0.7859999999999999,0.583,0.578,0.823,0.6940000000000001,0.35100000000000003,0.629,0.17800000000000002
72,13145,Josh Bell,29,1215,0.264,0.12,0.16699999999999998,0.72,0.355,0.448,2.1,35.0,0.51,1.49,0.57,1.5,0.1,1.88,,0.28300000000000003,0.727,0.45899999999999996,0.6859999999999999,0.853,0.7909999999999999,0.397,0.5539999999999999,0.096
87,13613,Ketel Marte,28,932,0.272,0.092,0.17300000000000001,0.53,0.343,0.458,4.0,25.0,1.14,-0.48,-0.92,0.75,1.32,-0.3,,0.306,0.6809999999999999,0.46,0.7340000000000001,0.885,0.826,0.41,0.5870000000000001,0.08
196,19363,Austin Hays,26,1111,0.253,0.055999999999999994,0.19899999999999998,0.28,0.307,0.436,3.7,8.1,-0.32,0.31,1.0,-0.63,1.61,5.75,,0.366,0.662,0.486,0.62,0.8959999999999999,0.773,0.408,0.63,0.11
175,16426,Thairo Estrada,26,673,0.263,0.062,0.166,0.38,0.324,0.415,5.6,6.8,-0.06,0.21,-0.81,1.23,2.79,2.85,,0.344,0.6859999999999999,0.48200000000000004,0.691,0.909,0.816,0.40299999999999997,0.621,0.08900000000000001
156,11477,Christian Yelich,30,1146,0.251,0.138,0.24,0.57,0.358,0.379,5.7,13.5,0.48,0.41,-0.27,-1.3,2.05,0.46,,0.248,0.6779999999999999,0.424,0.583,0.8740000000000001,0.774,0.409,0.555,0.096
227,13621,Jeimer Candelario,28,1093,0.247,0.085,0.223,0.38,0.317,0.408,2.5,3.4,0.32,-0.44,0.06,-0.14,-0.2,2.22,15.15,0.341,0.727,0.494,0.644,0.871,0.777,0.39799999999999996,0.605,0.11
41,15429,Kris Bryant,29,767,0.275,0.10300000000000001,0.21100000000000002,0.49,0.359,0.48,4.6,28.9,1.16,1.09,-0.19,1.15,0.77,-1.79,,0.3,0.763,0.484,0.5539999999999999,0.873,0.754,0.39799999999999996,0.606,0.11900000000000001
167,18795,Ramon Urias,28,741,0.26,0.078,0.235,0.33,0.328,0.414,2.2,7.6,0.66,0.38,-0.25,-0.97,0.31,-2.35,,0.3,0.706,0.473,0.652,0.825,0.762,0.425,0.633,0.11199999999999999
237,10950,Adam Duvall,32,870,0.223,0.064,0.316,0.2,0.279,0.459,3.8,0.9,-0.03,-0.17,0.09,2.41,-1.65,-3.25,5.2,0.382,0.6779999999999999,0.502,0.597,0.8370000000000001,0.7290000000000001,0.40700000000000003,0.611,0.136
223,8202,Josh Harrison,33,983,0.269,0.053,0.149,0.36,0.331,0.387,4.0,3.0,0.37,0.48,-1.41,-1.55,-0.8,-1.76,-12.35,0.391,0.758,0.55,0.737,0.8759999999999999,0.82,0.43200000000000005,0.627,0.099
63,4949,Giancarlo Stanton,32,1031,0.246,0.11,0.285,0.38,0.329,0.492,0.7,32.6,0.67,0.7,0.5,0.47,1.02,-2.17,,0.313,0.632,0.43700000000000006,0.568,0.775,0.685,0.39,0.5710000000000001,0.138
128,16153,Austin Slater,29,631,0.252,0.10800000000000001,0.27399999999999997,0.39,0.344,0.416,6.5,10.4,0.66,-1.04,2.48,-0.08,0.02,-3.37,3.61,0.27899999999999997,0.679,0.449,0.583,0.789,0.715,0.425,0.6659999999999999,0.128
389,11265,Jonathan Schoop,30,1184,0.245,0.047,0.203,0.23,0.285,0.386,3.7,-20.7,-0.81,-0.45,1.58,-0.85,-0.52,-3.57,140.87,0.39899999999999997,0.737,0.537,0.632,0.865,0.763,0.409,0.613,0.127
383,11489,Michael A. Taylor,31,984,0.249,0.069,0.257,0.27,0.304,0.357,4.5,-17.1,-0.72,0.37,2.59,-1.61,-0.7,-1.86,22.07,0.34700000000000003,0.75,0.51,0.556,0.8240000000000001,0.716,0.40399999999999997,0.655,0.145
48,12546,C.J. Cron,32,1179,0.268,0.087,0.23800000000000002,0.37,0.343,0.496,2.4,43.6,1.11,0.17,-0.81,1.84,1.95,-7.0,,0.348,0.659,0.474,0.649,0.855,0.765,0.40399999999999997,0.584,0.111
77,4106,Michael Brantley,35,785,0.303,0.08199999999999999,0.106,0.77,0.365,0.43,3.2,21.2,1.05,1.27,0.46,-0.95,1.51,-3.23,23.43,0.276,0.657,0.441,0.8240000000000001,0.934,0.895,0.433,0.62,0.046
131,9256,A.J. Pollock,34,949,0.268,0.065,0.188,0.35,0.32,0.454,4.0,15.9,1.44,0.19,0.21,-1.02,-1.67,2.17,,0.37799999999999995,0.7509999999999999,0.532,0.626,0.8809999999999999,0.775,0.415,0.633,0.12
310,11038,Kevin Kiermaier,32,611,0.247,0.077,0.262,0.29,0.311,0.381,6.5,-5.5,0.29,-1.11,-1.41,0.78,0.24,1.27,,0.326,0.76,0.513,0.513,0.825,0.7120000000000001,0.431,0.637,0.14800000000000002
37,10264,Brandon Belt,34,679,0.247,0.125,0.271,0.46,0.355,0.489,3.7,27.4,0.43,0.89,0.12,3.67,0.62,-2.36,,0.24100000000000002,0.7829999999999999,0.469,0.606,0.794,0.737,0.42,0.557,0.12300000000000001
54,17988,Tyler Stephenson,25,585,0.297,0.091,0.209,0.43,0.368,0.448,2.3,19.4,0.9,0.71,0.65,1.03,0.57,1.5,,0.261,0.639,0.414,0.654,0.902,0.809,0.406,0.631,0.079
51,13590,Jesse Winker,28,1032,0.261,0.133,0.172,0.77,0.367,0.446,1.9,37.0,0.98,0.5,-0.08,0.08,1.82,1.28,,0.249,0.71,0.44,0.6920000000000001,0.88,0.818,0.415,0.561,0.08
93,21523,Jonathan India,25,1062,0.26,0.096,0.221,0.43,0.356,0.425,4.7,26.6,1.42,0.47,-0.37,-0.1,-0.79,-4.16,,0.261,0.58,0.39799999999999996,0.617,0.8759999999999999,0.779,0.431,0.575,0.08800000000000001
149,13602,Patrick Wisdom,30,909,0.217,0.094,0.37,0.25,0.301,0.465,3.6,12.7,0.43,-0.52,0.02,-1.38,3.46,-5.92,,0.314,0.7490000000000001,0.488,0.47600000000000003,0.748,0.643,0.401,0.618,0.174
190,13675,Tyrone Taylor,28,676,0.239,0.062,0.23800000000000002,0.26,0.3,0.448,5.4,5.6,0.34,-0.55,-2.36,-0.02,1.92,1.08,-6.95,0.359,0.713,0.502,0.611,0.8759999999999999,0.764,0.405,0.632,0.11900000000000001
264,21636,Jeremy Pena,24,558,0.253,0.039,0.242,0.16,0.289,0.426,5.3,-0.3,0.65,0.15,2.38,0.26,-2.24,-0.84,,0.41,0.7659999999999999,0.547,0.527,0.873,0.7140000000000001,0.385,0.6829999999999999,0.157
123,14274,Mitch Haniger,31,938,0.251,0.079,0.249,0.32,0.316,0.47,2.9,16.4,1.11,0.28,0.06,1.6,-1.06,-3.66,,0.322,0.659,0.46299999999999997,0.562,0.828,0.72,0.418,0.612,0.129
120,21454,Lars Nootbaar,24,471,0.231,0.136,0.21,0.65,0.334,0.441,5.4,9.1,0.19,1.9,3.0,-0.23,0.23,2.66,,0.237,0.595,0.389,0.6709999999999999,0.831,0.775,0.42200000000000004,0.603,0.08800000000000001
232,2136,David Peralta,34,1028,0.255,0.085,0.2,0.42,0.321,0.408,3.5,1.8,0.19,-0.11,1.01,-0.98,-0.06,2.8,,0.33,0.691,0.483,0.617,0.888,0.7809999999999999,0.42100000000000004,0.589,0.106
340,18042,Dylan Moore,29,632,0.197,0.11699999999999999,0.294,0.4,0.313,0.354,7.3,-7.8,-0.55,-1.28,0.8,0.39,0.97,-6.91,,0.23,0.626,0.39899999999999997,0.635,0.816,0.7559999999999999,0.42700000000000005,0.617,0.09699999999999999
388,7802,Miguel Rojas,33,1046,0.251,0.06,0.129,0.47,0.303,0.358,4.8,-18.2,-0.52,-0.6,-1.46,0.23,0.96,6.98,-20.85,0.319,0.672,0.466,0.691,0.9309999999999999,0.835,0.415,0.598,0.077
73,11615,Brandon Drury,29,656,0.264,0.063,0.226,0.28,0.319,0.49,3.2,19.3,0.23,1.4,-1.51,0.69,3.23,9.74,,0.335,0.65,0.467,0.688,0.8909999999999999,0.8059999999999999,0.418,0.611,0.091
158,17027,Alex Verdugo,26,1248,0.284,0.075,0.146,0.51,0.339,0.415,3.3,14.6,0.81,-0.37,1.86,0.5,-0.23,-7.1,16.86,0.293,0.647,0.45,0.7240000000000001,0.9209999999999999,0.8490000000000001,0.44299999999999995,0.5820000000000001,0.068
130,11368,Yasmani Grandal,33,751,0.219,0.17600000000000002,0.214,0.82,0.36,0.384,1.3,13.3,0.21,0.99,0.18,1.12,-0.33,-3.28,,0.214,0.5529999999999999,0.35700000000000004,0.6609999999999999,0.857,0.789,0.42100000000000004,0.519,0.075
245,14813,Kyle Farmer,31,1112,0.259,0.049,0.17600000000000002,0.28,0.316,0.4,2.9,0.3,-0.31,-0.63,3.57,-0.62,-0.57,0.1,,0.38799999999999996,0.66,0.5,0.708,0.9079999999999999,0.8170000000000001,0.41100000000000003,0.628,0.092
199,18171,Seth Brown,29,862,0.224,0.086,0.273,0.31,0.294,0.457,4.6,6.1,0.9,-1.07,1.51,0.26,-0.15,-2.21,,0.317,0.693,0.47,0.523,0.845,0.716,0.406,0.596,0.133
185,10681,Gio Urshela,30,993,0.277,0.061,0.20600000000000002,0.3,0.321,0.425,2.9,8.0,-0.03,-0.77,1.21,1.26,-0.26,-0.66,2.73,0.39799999999999996,0.7240000000000001,0.535,0.6990000000000001,0.863,0.792,0.42,0.6409999999999999,0.111
246,12325,Jace Peterson,32,630,0.241,0.113,0.243,0.46,0.331,0.375,5.9,0.0,0.58,-0.67,1.34,-0.93,0.12,-6.75,,0.252,0.591,0.402,0.537,0.8740000000000001,0.7559999999999999,0.442,0.5760000000000001,0.098
394,16512,Isiah Kiner-Falefa,27,1208,0.267,0.052000000000000005,0.134,0.39,0.313,0.344,5.3,-22.5,-0.66,-0.12,0.0,0.27,-0.85,3.89,,0.33399999999999996,0.621,0.457,0.784,0.9520000000000001,0.882,0.429,0.613,0.054000000000000006
425,17273,Jorge Mateo,26,742,0.228,0.049,0.272,0.18,0.274,0.378,7.7,-16.2,-0.67,-0.1,-1.51,2.34,-2.37,-4.16,,0.386,0.716,0.522,0.563,0.8320000000000001,0.715,0.41200000000000003,0.652,0.149
105,9368,Evan Longoria,36,589,0.252,0.105,0.256,0.41,0.333,0.466,1.9,13.8,1.48,-0.59,1.67,-0.27,-1.1,-1.05,-9.59,0.261,0.6609999999999999,0.434,0.612,0.813,0.7440000000000001,0.431,0.606,0.111
174,10047,Wil Myers,31,786,0.257,0.095,0.289,0.33,0.327,0.421,3.6,6.9,1.4,-0.95,-2.41,-0.66,-0.56,1.01,,0.305,0.669,0.456,0.583,0.777,0.701,0.41600000000000004,0.631,0.136
177,5827,Wilmer Flores,30,1038,0.243,0.096,0.153,0.63,0.324,0.417,2.5,9.5,0.63,-0.27,-1.47,-0.45,1.16,1.15,5.95,0.302,0.6890000000000001,0.45799999999999996,0.7340000000000001,0.902,0.835,0.401,0.645,0.075
274,17022,Edmundo Sosa,26,516,0.254,0.043,0.21899999999999997,0.19,0.32,0.381,6.9,-2.1,-0.1,-0.32,-1.91,-0.28,2.36,-6.62,,0.409,0.726,0.544,0.58,0.833,0.7240000000000001,0.426,0.63,0.15
368,15674,Reese McGuire,27,491,0.262,0.055,0.204,0.27,0.308,0.358,2.7,-7.6,-0.33,0.13,-3.29,-0.96,-0.03,1.02,,0.369,0.6859999999999999,0.505,0.682,0.9109999999999999,0.816,0.429,0.644,0.09300000000000001
14,9952,Trayce Thompson,31,290,0.255,0.134,0.359,0.38,0.359,0.53,4.9,16.3,1.28,0.64,5.61,1.92,-1.86,11.31,-26.51,0.26899999999999996,0.6679999999999999,0.43,0.5,0.777,0.674,0.40399999999999997,0.624,0.14
170,14551,Anthony Santander,27,1085,0.241,0.07200000000000001,0.20600000000000002,0.35,0.305,0.446,1.8,10.4,0.39,-0.67,-0.05,-0.63,-0.09,4.07,,0.35700000000000004,0.6990000000000001,0.493,0.6970000000000001,0.866,0.792,0.397,0.594,0.102
391,10059,Max Stassi,31,694,0.208,0.095,0.307,0.31,0.294,0.359,2.3,-12.1,-1.01,-1.5,1.4,-0.68,3.13,-0.48,,0.261,0.685,0.442,0.511,0.797,0.7,0.426,0.611,0.132
47,4314,Joey Votto,38,909,0.24,0.133,0.24600000000000002,0.54,0.352,0.482,2.1,33.9,2.03,-1.04,2.55,0.95,-0.92,0.26,,0.263,0.7140000000000001,0.45,0.588,0.809,0.733,0.413,0.58,0.12
68,11737,Nick Castellanos,30,1143,0.286,0.061,0.22,0.28,0.334,0.483,3.5,34.7,1.36,0.01,2.5,0.07,-0.36,-3.06,,0.419,0.789,0.5589999999999999,0.5579999999999999,0.833,0.706,0.38,0.647,0.165
141,19238,Lourdes Gurriel Jr.,28,1034,0.283,0.061,0.179,0.34,0.33,0.434,2.7,14.9,0.21,0.97,0.44,1.85,0.66,-4.39,,0.354,0.6970000000000001,0.498,0.6709999999999999,0.87,0.7879999999999999,0.419,0.66,0.106
145,17907,Brendan Rodgers,25,996,0.274,0.065,0.18600000000000003,0.35,0.326,0.434,2.8,14.3,-0.3,0.18,0.35,3.23,-0.9,11.57,,0.33299999999999996,0.747,0.507,0.67,0.875,0.797,0.42100000000000004,0.61,0.10300000000000001
257,17128,Ramon Laureano,27,761,0.229,0.068,0.265,0.26,0.302,0.409,5.2,-0.7,0.56,-0.24,-1.46,-0.38,0.45,-3.38,,0.33399999999999996,0.6659999999999999,0.473,0.557,0.856,0.7340000000000001,0.42,0.616,0.126
306,11442,Gary Sanchez,29,911,0.204,0.10099999999999999,0.282,0.36,0.294,0.399,2.2,-7.3,-0.36,-0.94,0.69,-0.1,-0.65,-1.89,,0.307,0.632,0.441,0.5920000000000001,0.815,0.7240000000000001,0.41200000000000003,0.565,0.122
67,24679,Brendan Donovan,25,468,0.281,0.128,0.15,0.86,0.394,0.379,2.9,14.5,0.63,1.96,0.8,-0.09,2.08,2.5,,0.23199999999999998,0.575,0.37799999999999995,0.721,0.929,0.856,0.426,0.5660000000000001,0.054000000000000006
270,9785,Kyle Seager,33,670,0.212,0.08800000000000001,0.24,0.37,0.285,0.438,2.8,-3.8,0.81,-0.66,2.23,-2.14,-0.52,-2.93,,0.33,0.731,0.495,0.579,0.8170000000000001,0.7240000000000001,0.413,0.579,0.13699999999999998
271,10231,Jose Iglesias,31,978,0.281,0.039,0.134,0.29,0.318,0.386,3.5,-3.7,-0.89,0.56,-0.45,1.0,1.27,-6.23,,0.451,0.6559999999999999,0.535,0.7709999999999999,0.934,0.852,0.408,0.645,0.079
378,12037,Jon Berti,32,675,0.228,0.11,0.222,0.49,0.319,0.328,7.0,-11.0,-0.52,-0.5,-0.22,2.34,-1.0,11.61,,0.253,0.669,0.435,0.611,0.8809999999999999,0.7929999999999999,0.436,0.609,0.09
127,21622,Jake McCarthy,24,424,0.274,0.073,0.233,0.31,0.34,0.418,7.4,7.7,1.46,-0.33,-2.21,2.42,1.26,-2.46,,0.32899999999999996,0.7340000000000001,0.506,0.545,0.8270000000000001,0.7240000000000001,0.43799999999999994,0.637,0.14
102,15161,Mitch Garver,31,458,0.233,0.11800000000000001,0.271,0.44,0.33,0.463,1.9,11.2,1.38,-0.91,-0.17,-1.07,2.65,-3.26,,0.256,0.614,0.40399999999999997,0.632,0.815,0.747,0.414,0.5760000000000001,0.102
206,14111,Eric Haase,29,732,0.242,0.068,0.295,0.23,0.295,0.451,3.1,4.1,0.56,-0.94,2.82,-0.68,-0.13,0.49,,0.36,0.7040000000000001,0.496,0.5579999999999999,0.778,0.6809999999999999,0.39399999999999996,0.63,0.158
69,20503,William Contreras,24,561,0.258,0.10300000000000001,0.282,0.37,0.337,0.471,3.3,16.4,1.81,-0.45,0.05,-0.34,1.75,-0.35,,0.322,0.6779999999999999,0.465,0.552,0.774,0.682,0.402,0.606,0.14800000000000002
95,11899,Joc Pederson,29,914,0.255,0.08900000000000001,0.237,0.37,0.33,0.468,3.8,22.2,1.64,-1.15,1.55,0.01,0.2,-1.45,,0.335,0.674,0.47200000000000003,0.644,0.86,0.769,0.40399999999999997,0.584,0.109
100,16219,J.D. Davis,29,576,0.262,0.109,0.33,0.33,0.356,0.425,2.6,14.4,0.16,0.3,5.63,0.14,0.26,-1.9,,0.294,0.795,0.508,0.499,0.703,0.636,0.428,0.625,0.185
346,20202,Brandon Marsh,24,721,0.248,0.067,0.345,0.19,0.303,0.374,6.0,-8.9,-0.41,-1.08,1.2,-0.4,0.17,6.09,,0.326,0.66,0.467,0.55,0.8220000000000001,0.7120000000000001,0.423,0.619,0.134
516,14735,Brett Phillips,28,517,0.178,0.095,0.4,0.24,0.264,0.348,8.1,-17.8,-0.79,-1.95,-0.88,-0.18,1.13,-1.46,,0.228,0.6559999999999999,0.426,0.513,0.713,0.655,0.46299999999999997,0.578,0.147
253,25764,Bobby Witt Jr.,22,632,0.254,0.047,0.214,0.22,0.294,0.428,7.2,0.7,-0.75,0.59,0.12,1.28,1.14,-4.9,,0.373,0.731,0.518,0.6679999999999999,0.856,0.7759999999999999,0.40700000000000003,0.638,0.11599999999999999
233,20036,Isaac Paredes,23,466,0.206,0.11599999999999999,0.16699999999999998,0.69,0.305,0.414,2.1,1.2,-1.02,-0.56,2.61,1.23,3.02,4.5,,0.249,0.622,0.39899999999999997,0.774,0.9,0.853,0.40299999999999997,0.564,0.059000000000000004
268,5760,Avisail Garcia,31,895,0.246,0.061,0.257,0.24,0.303,0.414,3.3,-2.1,0.79,-1.74,1.18,-0.37,-0.41,-3.56,,0.43,0.831,0.584,0.516,0.795,0.6679999999999999,0.38299999999999995,0.6559999999999999,0.19399999999999998
411,17452,Jose Siri,26,374,0.225,0.055999999999999994,0.33399999999999996,0.17,0.278,0.375,8.0,-7.2,-0.79,-0.78,-1.24,0.27,0.97,-2.51,,0.40700000000000003,0.7070000000000001,0.525,0.545,0.763,0.66,0.391,0.6629999999999999,0.17800000000000002
92,15279,Garrett Cooper,31,719,0.269,0.09699999999999999,0.26,0.37,0.352,0.432,2.4,18.4,0.81,-0.37,1.05,1.48,2.81,-7.55,,0.313,0.659,0.455,0.647,0.8640000000000001,0.7759999999999999,0.41,0.62,0.102
150,10323,Rafael Ortega,31,701,0.265,0.106,0.205,0.51,0.344,0.408,4.8,9.5,1.2,-1.15,-1.79,-0.03,0.81,-3.22,,0.28600000000000003,0.6829999999999999,0.445,0.6709999999999999,0.899,0.8109999999999999,0.401,0.579,0.084
166,19198,Yuli Gurriel,38,1189,0.28,0.075,0.11900000000000001,0.63,0.336,0.41,3.1,12.8,-0.4,0.78,-0.61,1.32,1.44,2.59,-8.72,0.337,0.637,0.456,0.809,0.9309999999999999,0.877,0.397,0.618,0.055999999999999994
152,5452,Ji-Man Choi,31,724,0.231,0.142,0.29,0.49,0.344,0.397,0.9,9.1,0.44,0.3,1.01,-1.02,1.17,-2.48,,0.23,0.701,0.418,0.544,0.778,0.701,0.4,0.581,0.125
309,13620,Carson Kelly,27,713,0.225,0.102,0.203,0.5,0.313,0.372,2.7,-5.7,-0.33,-1.44,-2.02,-0.73,3.69,-1.49,,0.27399999999999997,0.637,0.428,0.6509999999999999,0.87,0.79,0.425,0.569,0.09
375,9627,Yan Gomes,33,668,0.244,0.04,0.187,0.22,0.283,0.396,2.8,-10.9,-0.95,-0.71,-2.45,-0.62,0.66,-5.81,,0.391,0.7020000000000001,0.523,0.691,0.905,0.813,0.426,0.615,0.098
462,5517,Kyle Higashioka,32,459,0.206,0.063,0.242,0.26,0.256,0.389,1.5,-12.8,-0.23,-1.48,-0.34,-3.14,-0.08,-1.85,,0.313,0.725,0.485,0.537,0.8440000000000001,0.728,0.41600000000000004,0.625,0.132
125,30116,Seiya Suzuki,27,446,0.262,0.094,0.247,0.38,0.336,0.433,4.5,8.7,0.96,0.47,-1.26,1.54,0.85,-2.19,,0.256,0.574,0.39,0.642,0.889,0.795,0.42,0.601,0.08
161,18373,Ryan Mountcastle,25,1195,0.253,0.07,0.264,0.27,0.307,0.455,3.1,13.0,-0.16,0.42,1.15,1.58,-0.69,-2.12,,0.413,0.795,0.557,0.612,0.8029999999999999,0.715,0.37799999999999995,0.645,0.159
129,9929,Darin Ruf,35,700,0.233,0.13,0.27399999999999997,0.47,0.341,0.418,3.8,12.4,0.67,0.4,-1.48,-0.29,0.34,5.84,2.2,0.254,0.59,0.39299999999999996,0.6,0.8590000000000001,0.7609999999999999,0.414,0.564,0.094
229,5254,Robbie Grossman,32,1148,0.226,0.134,0.247,0.54,0.338,0.371,4.8,2.7,0.45,-1.38,0.46,0.15,0.7,-1.46,,0.212,0.639,0.39399999999999996,0.625,0.8690000000000001,0.7929999999999999,0.426,0.575,0.081
297,19610,Keibert Ruiz,22,529,0.255,0.068,0.11199999999999999,0.61,0.316,0.369,2.9,-2.9,0.67,-1.37,0.72,-1.99,0.22,-4.62,,0.374,0.715,0.511,0.799,0.919,0.866,0.401,0.62,0.068
331,12158,Austin Barnes,32,437,0.214,0.10800000000000001,0.213,0.51,0.311,0.361,3.4,-4.7,-1.0,-0.11,5.15,-0.19,-0.56,4.74,,0.228,0.6759999999999999,0.429,0.653,0.86,0.799,0.449,0.606,0.086
371,10556,Cesar Hernandez,31,1254,0.24,0.083,0.19899999999999998,0.42,0.309,0.352,4.3,-19.9,-0.43,0.21,-0.24,1.1,-1.35,-0.15,,0.292,0.6970000000000001,0.465,0.66,0.8859999999999999,0.805,0.426,0.629,0.091
70,17484,Eloy Jimenez,25,558,0.275,0.079,0.231,0.34,0.335,0.473,1.0,16.2,1.23,1.05,4.04,-1.8,-1.04,-5.22,-12.35,0.37200000000000005,0.74,0.509,0.59,0.7959999999999999,0.7020000000000001,0.373,0.636,0.152
