,IDfg,Name,Age,PA,AVG,BB%,K%,BB/K,OBP,SLG,Spd,wRAA,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
195,17128,Ramon Laureano,25,222,0.213,0.10800000000000001,0.261,0.41,0.338,0.366,4.6,-0.8,0.87,-0.93,-6.27,0.02,-1.66,-2.94,,0.27,0.584,0.402,0.607,0.8859999999999999,0.778,0.42100000000000004,0.581,0.08900000000000001
212,13723,Jacob Stallings,30,143,0.248,0.105,0.28,0.38,0.326,0.376,1.0,-1.3,0.17,-1.31,-1.84,2.8,0.03,-1.32,,0.239,0.614,0.385,0.544,0.885,0.7559999999999999,0.39,0.58,0.094
247,19470,Tommy Edman,25,227,0.25,0.07,0.21100000000000002,0.33,0.317,0.368,4.0,-3.5,-0.26,-1.94,1.76,1.38,-2.43,-0.14,,0.292,0.612,0.425,0.698,0.902,0.82,0.41700000000000004,0.617,0.076
264,14128,Joey Gallo,26,226,0.181,0.128,0.35,0.37,0.301,0.378,3.0,-4.4,-0.15,-0.99,-3.19,0.51,0.48,1.58,,0.22699999999999998,0.698,0.436,0.42100000000000004,0.723,0.635,0.444,0.5489999999999999,0.159
27,12649,Alex Dickerson,30,170,0.298,0.094,0.17600000000000002,0.53,0.371,0.576,3.0,10.6,2.51,0.9,-2.71,-0.26,1.03,8.19,,0.337,0.7659999999999999,0.503,0.6559999999999999,0.872,0.784,0.38799999999999996,0.506,0.109
62,3086,Mitch Moreland,34,152,0.265,0.099,0.21100000000000002,0.47,0.342,0.551,1.3,6.6,2.96,-3.4,0.69,3.52,-0.72,10.86,,0.299,0.736,0.467,0.5379999999999999,0.809,0.701,0.38299999999999995,0.579,0.139
75,9256,A.J. Pollock,32,210,0.276,0.057,0.214,0.27,0.314,0.566,2.6,7.8,3.66,-1.39,-4.08,0.3,-2.57,-4.64,,0.337,0.665,0.47700000000000004,0.611,0.9059999999999999,0.787,0.428,0.6809999999999999,0.102
85,14818,JaCoby Jones,28,108,0.268,0.065,0.315,0.21,0.333,0.515,4.0,3.5,2.86,-0.23,-3.18,-1.48,-0.17,,,0.289,0.584,0.408,0.519,0.815,0.69,0.40399999999999997,0.593,0.127
98,10816,Jedd Gyorko,31,135,0.248,0.111,0.281,0.39,0.333,0.504,1.3,3.6,3.52,-2.95,-5.83,0.76,0.22,1.97,,0.28800000000000003,0.614,0.42200000000000004,0.45799999999999996,0.8390000000000001,0.6859999999999999,0.41200000000000003,0.585,0.133
87,8623,Donovan Solano,32,203,0.326,0.049,0.192,0.26,0.365,0.463,2.2,6.4,0.28,1.8,-2.45,1.71,4.15,5.45,,0.387,0.711,0.519,0.69,0.894,0.804,0.408,0.69,0.102
115,15082,Adam Engel,28,93,0.295,0.032,0.204,0.16,0.333,0.477,5.4,2.1,-2.43,3.95,-2.05,6.36,4.93,-18.37,,0.34700000000000003,0.6940000000000001,0.491,0.586,0.86,0.747,0.41600000000000004,0.591,0.124
150,10243,Randal Grichuk,28,231,0.273,0.055999999999999994,0.212,0.27,0.312,0.481,3.1,2.8,-0.3,1.24,2.99,-0.63,0.85,-0.81,,0.373,0.726,0.518,0.7020000000000001,0.843,0.7829999999999999,0.41100000000000003,0.632,0.11199999999999999
153,12155,Eddie Rosario,28,231,0.257,0.08199999999999999,0.147,0.56,0.316,0.476,3.3,2.6,-0.05,-1.8,0.44,-0.94,5.59,-3.05,,0.426,0.69,0.517,0.72,0.878,0.792,0.34299999999999997,0.5760000000000001,0.107
151,2136,David Peralta,32,218,0.3,0.06,0.20600000000000002,0.29,0.339,0.433,3.1,2.5,0.48,0.42,-0.21,-0.69,-0.55,-0.44,,0.306,0.6729999999999999,0.466,0.6409999999999999,0.884,0.794,0.436,0.624,0.096
171,3473,Anthony Rizzo,30,243,0.222,0.115,0.156,0.74,0.342,0.414,2.9,1.3,-0.77,1.13,-3.57,3.39,2.96,-6.53,,0.33299999999999996,0.569,0.424,0.718,0.9259999999999999,0.825,0.384,0.547,0.07400000000000001
223,16512,Isiah Kiner-Falefa,25,228,0.28,0.061,0.14,0.44,0.329,0.37,6.1,-2.4,0.7,-0.65,-5.21,-0.91,1.86,2.86,,0.302,0.667,0.474,0.7240000000000001,0.9329999999999999,0.863,0.473,0.61,0.065
6,19290,Randy Arozarena,25,76,0.281,0.079,0.289,0.27,0.382,0.641,6.6,6.6,5.98,-3.51,0.47,-0.31,0.66,-2.26,,0.268,0.6559999999999999,0.42200000000000004,0.48100000000000004,0.75,0.647,0.39799999999999996,0.513,0.149
30,18607,Jared Walsh,26,108,0.293,0.046,0.139,0.33,0.324,0.646,4.5,6.7,2.43,6.64,-12.75,3.05,1.93,-5.5,,0.35700000000000004,0.6990000000000001,0.501,0.7040000000000001,0.853,0.792,0.42200000000000004,0.537,0.10400000000000001
19,19966,Bobby Dalbec,25,92,0.263,0.109,0.424,0.26,0.359,0.6,0.9,6.2,2.79,-1.26,0.19,5.66,1.71,-9.57,18.22,0.35600000000000004,0.6990000000000001,0.48700000000000004,0.35700000000000004,0.735,0.565,0.382,0.62,0.212
53,15124,Tim Locastro,27,82,0.29,0.098,0.171,0.57,0.395,0.464,8.5,3.9,1.55,6.99,-3.81,1.33,-0.48,-5.08,,0.321,0.578,0.425,0.82,0.905,0.867,0.40299999999999997,0.585,0.057
84,3516,Eric Hosmer,30,156,0.287,0.057999999999999996,0.179,0.32,0.333,0.517,4.8,5.1,-0.3,2.79,-2.39,-2.22,7.23,-4.01,,0.37200000000000005,0.6940000000000001,0.502,0.7170000000000001,0.9179999999999999,0.8290000000000001,0.402,0.635,0.086
81,5038,Josh Donaldson,34,102,0.222,0.17600000000000002,0.235,0.75,0.373,0.469,1.2,3.6,1.42,2.1,1.96,0.52,-6.74,,,0.253,0.6459999999999999,0.39399999999999996,0.534,0.779,0.6779999999999999,0.359,0.5,0.127
92,19612,Bo Bichette,22,128,0.301,0.039,0.21100000000000002,0.19,0.328,0.512,6.2,3.6,2.42,-3.56,-6.72,4.16,5.57,-2.52,1.23,0.455,0.736,0.57,0.6609999999999999,0.915,0.7959999999999999,0.409,0.7190000000000001,0.11699999999999999
80,17982,Ty France,25,155,0.305,0.071,0.239,0.3,0.368,0.468,2.6,5.5,0.89,2.45,-3.84,1.07,-3.04,11.85,,0.28800000000000003,0.708,0.45899999999999996,0.629,0.8590000000000001,0.773,0.40700000000000003,0.574,0.10400000000000001
109,6012,Didi Gregorius,30,237,0.284,0.063,0.11800000000000001,0.54,0.339,0.488,4.9,5.6,-0.37,2.63,-3.1,4.14,1.97,-0.39,,0.371,0.745,0.53,0.708,0.895,0.82,0.426,0.616,0.095
104,12775,Brad Miller,30,171,0.232,0.146,0.26899999999999996,0.54,0.357,0.451,4.2,4.2,1.87,-2.51,-0.18,0.87,0.97,1.35,,0.27699999999999997,0.596,0.397,0.615,0.747,0.6890000000000001,0.376,0.596,0.12300000000000001
131,13419,Christian Walker,29,243,0.271,0.078,0.20600000000000002,0.38,0.333,0.459,3.8,3.9,-1.11,2.09,3.66,5.69,-0.7,-3.35,,0.355,0.752,0.518,0.607,0.838,0.745,0.41100000000000003,0.605,0.132
162,16556,Ozzie Albies,23,124,0.271,0.04,0.242,0.17,0.306,0.466,5.1,1.0,2.57,-0.74,-2.33,-0.24,0.5,3.41,,0.35700000000000004,0.851,0.5820000000000001,0.616,0.8490000000000001,0.7709999999999999,0.456,0.645,0.133
188,12164,Miguel Sano,27,205,0.204,0.08800000000000001,0.439,0.2,0.278,0.478,2.1,-0.5,1.16,-0.69,-2.11,-2.73,-3.25,-5.67,,0.31,0.737,0.473,0.365,0.754,0.596,0.381,0.595,0.191
203,17929,Cedric Mullins II,25,153,0.271,0.052000000000000005,0.242,0.22,0.315,0.407,7.2,-0.9,-0.04,-1.29,3.41,0.5,-3.2,2.57,,0.33,0.6809999999999999,0.48,0.7020000000000001,0.851,0.792,0.42700000000000005,0.595,0.1
232,12158,Austin Barnes,30,104,0.244,0.125,0.231,0.54,0.353,0.314,5.1,-1.2,-0.47,-2.22,1.19,-0.2,8.12,50.09,,0.21899999999999997,0.722,0.451,0.7170000000000001,0.792,0.773,0.462,0.5379999999999999,0.10300000000000001
276,15223,Adam Frazier,28,230,0.23,0.07400000000000001,0.152,0.49,0.297,0.364,2.0,-5.6,0.68,-3.21,-5.1,-1.26,0.0,-7.16,,0.275,0.71,0.45799999999999996,0.745,0.905,0.8490000000000001,0.42,0.578,0.069
41,16472,Rhys Hoskins,27,185,0.245,0.157,0.23199999999999998,0.67,0.384,0.503,3.7,9.8,1.11,-0.17,3.36,1.82,3.59,-6.01,,0.271,0.619,0.415,0.631,0.838,0.759,0.414,0.568,0.1
63,10059,Max Stassi,29,105,0.278,0.105,0.2,0.52,0.352,0.533,0.6,4.5,-1.34,-1.01,9.39,4.29,8.02,-6.6,,0.276,0.6990000000000001,0.47,0.593,0.828,0.753,0.45899999999999996,0.667,0.11599999999999999
49,18373,Ryan Mountcastle,23,140,0.333,0.079,0.214,0.37,0.386,0.492,0.8,6.7,1.33,3.16,-1.78,0.88,2.57,7.25,,0.42,0.831,0.588,0.589,0.825,0.725,0.41,0.643,0.162
60,12510,Curt Casali,31,93,0.224,0.151,0.312,0.48,0.366,0.5,3.4,4.1,1.82,0.26,-1.78,0.41,-5.67,5.77,,0.212,0.638,0.395,0.52,0.805,0.718,0.429,0.581,0.111
43,16451,Luis Guillorme,25,68,0.333,0.147,0.25,0.59,0.426,0.439,3.9,3.5,0.63,2.87,-5.94,-1.78,7.71,6.22,,0.179,0.652,0.37,0.7140000000000001,0.86,0.818,0.40399999999999997,0.603,0.067
107,10950,Adam Duvall,31,209,0.237,0.07200000000000001,0.258,0.28,0.301,0.532,2.1,5.0,1.71,-3.01,8.7,2.81,-1.91,-8.3,-8.43,0.35100000000000003,0.6779999999999999,0.49,0.596,0.848,0.7440000000000001,0.425,0.6509999999999999,0.125
125,14566,Franmil Reyes,24,241,0.275,0.1,0.28600000000000003,0.35,0.344,0.45,1.1,4.3,1.52,-1.68,-3.34,1.9,-0.43,23.04,,0.311,0.6970000000000001,0.46,0.48700000000000004,0.747,0.639,0.387,0.585,0.166
140,17350,Rafael Devers,23,248,0.263,0.052000000000000005,0.27,0.19,0.31,0.483,2.6,3.6,-0.96,4.3,-1.7,-1.17,1.86,6.45,-0.07,0.423,0.7509999999999999,0.546,0.65,0.7559999999999999,0.705,0.373,0.649,0.161
122,11477,Christian Yelich,28,247,0.205,0.18600000000000003,0.308,0.61,0.356,0.43,4.9,4.8,1.09,0.97,-3.79,0.26,-0.54,-2.67,,0.203,0.601,0.34600000000000003,0.455,0.8190000000000001,0.682,0.36,0.506,0.11
157,9927,Brett Gardner,36,158,0.223,0.165,0.222,0.74,0.354,0.392,4.5,1.6,0.51,-3.86,-2.27,2.44,2.95,7.24,,0.185,0.611,0.371,0.588,0.828,0.76,0.436,0.5379999999999999,0.08900000000000001
136,12037,Jon Berti,30,149,0.258,0.154,0.248,0.62,0.388,0.35,5.2,2.2,1.07,-0.78,2.82,1.01,-0.86,-3.32,,0.20800000000000002,0.5379999999999999,0.349,0.6709999999999999,0.91,0.828,0.426,0.638,0.06
218,9777,Nolan Arenado,29,201,0.253,0.075,0.1,0.75,0.303,0.434,1.3,-2.0,0.15,1.3,-3.44,-6.22,-5.64,19.98,,0.35100000000000003,0.67,0.48200000000000004,0.718,0.9359999999999999,0.8420000000000001,0.408,0.5920000000000001,0.076
168,15117,Hunter Dozier,28,186,0.228,0.145,0.258,0.56,0.344,0.392,7.1,1.1,1.05,-0.3,-0.75,0.43,-3.63,9.06,,0.27399999999999997,0.659,0.419,0.49200000000000005,0.856,0.7070000000000001,0.377,0.565,0.12300000000000001
187,13185,Orlando Arcia,25,189,0.26,0.07400000000000001,0.16899999999999998,0.44,0.317,0.416,4.6,-0.4,-1.17,-0.04,-1.19,2.13,-2.78,-0.94,,0.28600000000000003,0.71,0.465,0.698,0.853,0.7979999999999999,0.42200000000000004,0.598,0.094
185,16530,Mauricio Dubon,25,177,0.274,0.085,0.203,0.42,0.337,0.389,3.8,-0.3,0.99,-2.47,-0.4,-1.63,1.48,-7.07,,0.365,0.779,0.5379999999999999,0.6809999999999999,0.8240000000000001,0.768,0.419,0.638,0.125
219,9368,Evan Longoria,34,209,0.254,0.053,0.187,0.28,0.297,0.425,3.2,-2.1,0.0,-2.02,-7.4,1.61,-0.03,-5.75,,0.297,0.65,0.45,0.627,0.9059999999999999,0.8009999999999999,0.43200000000000005,0.584,0.08900000000000001
189,2396,Carlos Santana,34,255,0.199,0.184,0.16899999999999998,1.09,0.349,0.35,1.5,-0.8,0.7,-1.58,-6.23,-0.33,1.04,-1.39,,0.18899999999999997,0.626,0.36200000000000004,0.688,0.867,0.81,0.395,0.522,0.069
266,10200,Tucker Barnhart,29,110,0.204,0.109,0.255,0.43,0.291,0.388,0.7,-2.2,-0.27,-1.07,-5.14,-2.71,2.35,0.0,,0.259,0.6779999999999999,0.429,0.612,0.85,0.765,0.406,0.564,0.10099999999999999
39,18316,Edwin Rios,26,83,0.25,0.048,0.217,0.22,0.301,0.645,1.6,4.5,2.24,0.91,-2.01,1.7,0.98,0.21,,0.36,0.7020000000000001,0.502,0.419,0.812,0.6459999999999999,0.413,0.627,0.177
46,9929,Darin Ruf,33,100,0.276,0.13,0.23,0.57,0.37,0.517,2.7,5.0,-0.59,4.11,4.43,4.95,1.35,-3.14,,0.25,0.609,0.414,0.632,0.7859999999999999,0.736,0.457,0.59,0.11
126,16909,Colin Moran,27,200,0.247,0.095,0.26,0.37,0.325,0.472,1.6,3.5,0.12,1.25,2.22,-2.38,0.53,9.26,,0.387,0.685,0.49700000000000005,0.636,0.858,0.7490000000000001,0.368,0.55,0.125
133,14350,Raimel Tapia,26,206,0.321,0.068,0.184,0.37,0.369,0.402,6.4,3.2,0.41,-0.09,6.24,-0.12,0.6,-1.27,,0.32299999999999995,0.7340000000000001,0.502,0.721,0.899,0.8340000000000001,0.435,0.573,0.083
156,14221,Jorge Soler,28,174,0.228,0.109,0.345,0.32,0.326,0.443,0.8,1.8,0.27,0.67,4.68,-1.64,-0.06,-2.84,,0.251,0.5870000000000001,0.379,0.478,0.782,0.657,0.38,0.557,0.13
193,14344,Matt Olson,26,245,0.195,0.139,0.314,0.44,0.31,0.424,3.4,-0.8,0.58,0.19,0.54,-2.58,-0.49,0.17,,0.235,0.6920000000000001,0.425,0.551,0.743,0.6809999999999999,0.415,0.531,0.136
170,6887,Martin Maldonado,33,165,0.215,0.16399999999999998,0.309,0.53,0.35,0.378,2.6,0.9,0.86,-0.5,0.02,-1.49,-1.97,0.25,,0.262,0.648,0.425,0.5429999999999999,0.847,0.7390000000000001,0.42200000000000004,0.667,0.111
251,14712,Manuel Margot,25,159,0.269,0.08199999999999999,0.157,0.52,0.327,0.352,5.4,-2.6,-1.17,2.54,1.15,-1.17,0.1,17.56,,0.327,0.644,0.46299999999999997,0.679,0.8390000000000001,0.774,0.429,0.642,0.105
272,14477,Jake Cave,27,123,0.221,0.040999999999999995,0.358,0.11,0.285,0.389,6.1,-2.8,-0.15,-3.09,10.38,-0.37,-1.64,-4.61,,0.34299999999999997,0.677,0.474,0.47600000000000003,0.769,0.64,0.39299999999999996,0.52,0.171
221,14894,Tony Kemp,28,114,0.247,0.132,0.12300000000000001,1.07,0.363,0.301,4.4,-1.2,-0.59,0.79,8.98,-2.14,-0.98,21.45,,0.242,0.6920000000000001,0.431,0.754,0.9159999999999999,0.8640000000000001,0.42200000000000004,0.632,0.059000000000000004
284,13152,Jorge Polanco,26,226,0.258,0.057999999999999996,0.155,0.37,0.304,0.354,3.3,-5.9,-1.12,-1.89,-2.02,0.73,-0.62,-11.16,,0.276,0.653,0.436,0.7340000000000001,0.9079999999999999,0.845,0.425,0.5579999999999999,0.068
330,5497,Marwin Gonzalez,31,199,0.211,0.085,0.20600000000000002,0.41,0.286,0.32,0.8,-8.4,-2.01,-4.14,-4.34,2.0,2.68,8.07,,0.3,0.613,0.428,0.7040000000000001,0.866,0.799,0.409,0.5479999999999999,0.086
343,12092,Niko Goodrum,28,179,0.184,0.10099999999999999,0.385,0.26,0.263,0.335,6.0,-8.8,-0.76,-2.67,4.82,-2.73,-1.88,-14.2,,0.31,0.6629999999999999,0.445,0.45899999999999996,0.7559999999999999,0.629,0.38299999999999995,0.5920000000000001,0.165
59,14942,Andrew Knapp,28,89,0.278,0.16899999999999998,0.213,0.79,0.404,0.444,3.1,4.0,0.86,1.4,2.51,-4.57,6.74,1.49,,0.267,0.727,0.467,0.635,0.78,0.733,0.435,0.607,0.125
71,16578,Yandy Diaz,28,138,0.307,0.16699999999999998,0.12300000000000001,1.35,0.428,0.386,1.1,5.5,0.92,0.19,0.52,1.66,1.36,31.96,,0.223,0.579,0.35600000000000004,0.8,0.887,0.853,0.373,0.5720000000000001,0.052000000000000005
91,17766,D.J. Stewart,26,112,0.193,0.179,0.33899999999999997,0.53,0.355,0.455,0.8,3.1,-0.38,1.16,-5.04,4.91,1.71,4.3,,0.278,0.789,0.484,0.488,0.752,0.6609999999999999,0.40299999999999997,0.634,0.16399999999999998
129,4892,Mike Moustakas,31,163,0.23,0.11,0.221,0.5,0.331,0.468,1.9,2.7,1.71,-1.32,4.06,-2.02,-0.69,-0.73,,0.314,0.716,0.47700000000000004,0.642,0.88,0.787,0.406,0.595,0.102
116,24618,Ryan Jeffers,23,62,0.273,0.081,0.306,0.26,0.355,0.436,0.3,1.4,0.4,3.6,-0.67,-3.84,2.7,,,0.267,0.647,0.423,0.5379999999999999,0.8029999999999999,0.705,0.41100000000000003,0.629,0.125
120,12981,Cam Gallagher,27,60,0.283,0.1,0.183,0.55,0.356,0.434,2.3,1.2,0.82,1.35,-3.37,-0.97,-0.74,,,0.28600000000000003,0.5670000000000001,0.406,0.8,0.831,0.818,0.426,0.6,0.07400000000000001
146,18568,Luis Arraez,23,121,0.321,0.066,0.091,0.73,0.364,0.402,1.8,1.6,0.51,0.57,-1.38,3.01,2.77,0.56,,0.292,0.68,0.44299999999999995,0.879,0.9490000000000001,0.9209999999999999,0.391,0.57,0.035
177,16885,Joshua Fuentes,27,103,0.306,0.019,0.282,0.07,0.32,0.439,4.1,0.3,0.68,2.35,-5.73,-4.05,3.2,-6.44,,0.40399999999999997,0.758,0.5539999999999999,0.614,0.8690000000000001,0.762,0.425,0.621,0.132
169,5913,Leury Garcia,29,63,0.271,0.063,0.14300000000000002,0.44,0.317,0.441,0.6,0.4,0.82,2.66,4.05,-3.39,-0.45,,,0.341,0.65,0.478,0.6509999999999999,0.9079999999999999,0.8059999999999999,0.442,0.6509999999999999,0.09300000000000001
194,13613,Ketel Marte,26,195,0.287,0.036000000000000004,0.10800000000000001,0.33,0.323,0.409,3.8,-0.7,1.33,1.03,-0.78,-2.88,-0.67,2.62,,0.33299999999999996,0.608,0.45,0.797,0.9329999999999999,0.875,0.426,0.6,0.055999999999999994
226,15487,Victor Reyes,25,213,0.277,0.042,0.21100000000000002,0.2,0.315,0.391,7.0,-2.3,0.15,-0.54,2.3,-3.26,0.9,8.71,,0.43799999999999994,0.6940000000000001,0.541,0.648,0.836,0.7440000000000001,0.4,0.615,0.138
277,7007,Yadier Molina,37,156,0.262,0.038,0.135,0.29,0.303,0.359,0.8,-3.9,-1.03,-0.61,-1.74,-0.3,-8.19,-25.36,,0.42700000000000005,0.736,0.5489999999999999,0.66,0.889,0.7809999999999999,0.395,0.66,0.12
268,5760,Avisail Garcia,29,207,0.238,0.09699999999999999,0.237,0.41,0.333,0.326,2.2,-4.2,-0.33,-0.97,-1.08,3.36,-2.6,-3.22,,0.38799999999999996,0.787,0.546,0.529,0.787,0.6759999999999999,0.395,0.638,0.177
271,8090,Matt Carpenter,34,169,0.186,0.136,0.284,0.48,0.325,0.314,2.0,-3.8,0.52,-0.44,-0.43,1.29,-4.28,0.43,,0.22899999999999998,0.62,0.39,0.475,0.7979999999999999,0.6859999999999999,0.41200000000000003,0.598,0.122
353,12979,Javier Baez,27,235,0.203,0.03,0.319,0.09,0.238,0.36,5.8,-12.6,-0.99,-1.3,-2.8,-2.74,-4.12,21.17,,0.406,0.73,0.529,0.52,0.746,0.638,0.38,0.626,0.191
326,15730,Tyler Wade,25,105,0.17,0.114,0.21,0.55,0.288,0.307,5.9,-4.3,-1.06,4.55,-5.14,2.66,-3.64,-2.48,,0.252,0.604,0.424,0.6859999999999999,0.905,0.838,0.48700000000000004,0.61,0.069
336,21479,Nico Hoerner,23,126,0.222,0.095,0.19,0.5,0.312,0.259,4.7,-5.8,-1.11,0.34,5.87,-3.36,-6.13,-2.27,,0.311,0.621,0.436,0.67,0.9470000000000001,0.8290000000000001,0.40299999999999997,0.5479999999999999,0.075
342,13338,Omar Narvaez,28,126,0.176,0.127,0.31,0.41,0.294,0.269,0.7,-6.1,-1.72,-0.16,-1.26,1.56,-3.98,15.16,,0.35700000000000004,0.696,0.488,0.612,0.826,0.73,0.387,0.532,0.132
54,12546,C.J. Cron,30,52,0.19,0.17300000000000001,0.308,0.56,0.346,0.548,1.9,2.4,1.45,-0.83,7.09,1.88,-0.32,-6.05,,0.308,0.6940000000000001,0.46,0.575,0.8140000000000001,0.7170000000000001,0.395,0.48100000000000004,0.13
44,4949,Giancarlo Stanton,30,94,0.25,0.16,0.287,0.56,0.387,0.5,2.5,4.7,2.04,-2.51,1.55,6.61,3.76,-6.82,,0.23399999999999999,0.58,0.359,0.597,0.782,0.705,0.361,0.585,0.106
67,14691,Harold Castro,26,54,0.347,0.09300000000000001,0.204,0.45,0.407,0.429,1.2,2.2,0.65,6.34,2.2,10.78,-8.27,,,0.375,0.698,0.513,0.688,0.866,0.7909999999999999,0.429,0.63,0.107
127,7859,Charlie Blackmon,33,247,0.303,0.077,0.17800000000000002,0.43,0.356,0.448,3.8,4.2,1.16,1.3,3.42,-1.79,-2.72,5.65,,0.337,0.7070000000000001,0.499,0.6509999999999999,0.875,0.79,0.43700000000000006,0.644,0.105
110,4314,Joey Votto,36,223,0.226,0.166,0.193,0.86,0.354,0.446,1.4,5.2,1.11,0.28,4.94,-0.38,-2.4,-1.63,,0.195,0.6,0.36200000000000004,0.6509999999999999,0.868,0.799,0.41200000000000003,0.57,0.073
174,13854,Anthony Bemboom,30,60,0.208,0.11699999999999999,0.217,0.54,0.328,0.417,3.0,0.2,-0.11,2.22,-1.72,-3.9,5.42,4.27,,0.248,0.594,0.413,0.69,0.889,0.826,0.475,0.617,0.07200000000000001
201,16448,Jacob Nottingham,25,54,0.188,0.09300000000000001,0.37,0.25,0.278,0.458,2.0,-0.3,-3.73,9.13,-0.55,2.37,12.43,-11.8,,0.353,0.7440000000000001,0.509,0.45799999999999996,0.8059999999999999,0.6609999999999999,0.39799999999999996,0.593,0.17300000000000001
172,16997,Gleyber Torres,23,160,0.243,0.138,0.175,0.79,0.356,0.368,2.7,0.8,-0.24,-1.65,0.68,2.42,0.82,6.94,,0.256,0.6809999999999999,0.419,0.632,0.8170000000000001,0.747,0.38299999999999995,0.525,0.106
197,19363,Austin Hays,24,134,0.279,0.06,0.187,0.32,0.328,0.393,3.4,-0.6,0.23,-0.47,4.12,0.93,3.69,-9.93,,0.382,0.614,0.469,0.711,0.927,0.8170000000000001,0.376,0.672,0.086
242,20003,Keston Hiura,23,246,0.212,0.065,0.34600000000000003,0.19,0.297,0.41,3.4,-3.4,0.14,0.71,-1.71,-2.46,-4.06,-12.72,,0.35,0.721,0.501,0.47100000000000003,0.679,0.593,0.406,0.541,0.204
228,18900,Leody Taveras,21,134,0.227,0.10400000000000001,0.321,0.33,0.308,0.395,8.2,-1.5,1.02,0.99,-0.12,-3.42,-2.04,-0.81,,0.317,0.68,0.451,0.648,0.765,0.713,0.37,0.687,0.13
204,10847,Andrelton Simmons,30,127,0.297,0.063,0.126,0.5,0.346,0.356,4.8,-0.8,-0.71,0.28,5.05,1.24,-3.99,5.72,,0.318,0.645,0.467,0.7659999999999999,0.9079999999999999,0.856,0.456,0.669,0.067
248,11902,Hanser Alberto,27,231,0.283,0.022000000000000002,0.13,0.17,0.306,0.393,5.0,-3.6,-1.53,-0.35,2.29,2.24,-1.45,4.06,,0.54,0.731,0.617,0.8029999999999999,0.9109999999999999,0.855,0.405,0.6409999999999999,0.08900000000000001
243,9134,Tyler Flowers,34,80,0.217,0.1,0.425,0.24,0.325,0.348,0.7,-1.1,0.26,-3.1,-1.41,-2.16,-3.79,143.75,,0.302,0.655,0.451,0.42100000000000004,0.7909999999999999,0.649,0.424,0.588,0.159
241,27461,Shogo Akiyama,32,183,0.245,0.13699999999999998,0.18600000000000003,0.74,0.357,0.297,5.0,-2.5,-0.08,-1.47,-1.48,0.57,0.44,-14.07,,0.284,0.612,0.425,0.7140000000000001,0.889,0.8220000000000001,0.43,0.612,0.076
301,11379,Delino DeShields,27,120,0.252,0.075,0.242,0.31,0.31,0.318,5.9,-4.0,-0.66,-0.29,3.44,-3.79,-6.9,24.14,,0.273,0.6809999999999999,0.444,0.563,0.82,0.7290000000000001,0.42,0.5920000000000001,0.121
324,15711,Tyler O'Neill,25,157,0.173,0.096,0.27399999999999997,0.35,0.261,0.36,4.5,-6.4,-1.49,1.11,-2.91,-0.21,-0.83,9.1,,0.28800000000000003,0.7040000000000001,0.455,0.514,0.773,0.675,0.402,0.65,0.14800000000000002
65,15679,Rowdy Tellez,25,127,0.283,0.087,0.157,0.55,0.346,0.54,2.2,5.3,0.81,-2.6,6.27,6.45,3.21,6.08,,0.373,0.6990000000000001,0.501,0.66,0.893,0.787,0.392,0.638,0.107
56,13807,Kevin Plawecki,29,89,0.341,0.055999999999999994,0.157,0.36,0.393,0.463,4.7,4.0,-0.69,3.48,5.83,0.79,9.34,-10.15,,0.325,0.669,0.466,0.677,0.955,0.841,0.41,0.483,0.07400000000000001
95,5275,Francisco Cervelli,34,62,0.245,0.129,0.226,0.57,0.355,0.453,4.5,1.7,1.67,2.72,5.84,0.48,-7.82,-5.65,,0.228,0.7020000000000001,0.409,0.613,0.763,0.711,0.382,0.5,0.11800000000000001
159,9627,Yan Gomes,32,119,0.284,0.05,0.185,0.27,0.319,0.468,4.8,1.2,-1.14,2.92,1.03,0.43,6.52,4.92,,0.37,0.657,0.496,0.7020000000000001,0.846,0.7859999999999999,0.44,0.6890000000000001,0.106
161,11737,Nick Castellanos,28,242,0.225,0.079,0.285,0.28,0.298,0.486,4.6,1.9,2.46,-0.76,-3.16,-1.68,-3.35,4.15,,0.382,0.7490000000000001,0.518,0.491,0.84,0.6779999999999999,0.371,0.616,0.16699999999999998
130,16219,J.D. Davis,27,229,0.247,0.135,0.245,0.55,0.371,0.389,1.3,3.7,1.14,-2.41,4.22,-2.77,0.81,-9.46,,0.263,0.696,0.449,0.524,0.82,0.721,0.429,0.659,0.125
176,14388,Ronald Guzman,25,86,0.244,0.081,0.27899999999999997,0.29,0.314,0.436,5.7,0.3,1.02,-4.21,-2.29,-0.5,6.01,5.21,,0.35200000000000004,0.767,0.52,0.594,0.794,0.713,0.40399999999999997,0.674,0.149
121,12325,Jace Peterson,30,61,0.2,0.24600000000000002,0.32799999999999996,0.75,0.393,0.356,3.1,1.2,1.17,0.57,-9.77,0.15,0.4,,,0.192,0.643,0.373,0.364,0.8109999999999999,0.6729999999999999,0.401,0.623,0.122
178,1744,Miguel Cabrera,37,231,0.25,0.10400000000000001,0.221,0.47,0.329,0.417,2.5,0.6,0.34,-1.27,-1.76,1.42,2.8,2.34,,0.32299999999999995,0.728,0.47600000000000003,0.5,0.853,0.7040000000000001,0.38,0.602,0.141
