,IDfg,Name,Age,PA,AVG,BB%,K%,BB/K,OBP,SLG,Spd,wRAA,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
215,25764,Bobby Witt Jr.,22,632,0.254,0.047,0.214,0.22,0.294,0.428,7.2,0.7,-0.75,0.59,0.12,1.28,1.14,-4.9,,0.373,0.731,0.518,0.6679999999999999,0.856,0.7759999999999999,0.40700000000000003,0.638,0.11599999999999999
243,19997,Santiago Espinal,27,491,0.267,0.073,0.138,0.53,0.322,0.37,2.7,-1.7,-0.55,-1.62,2.3,0.89,1.78,4.38,,0.29600000000000004,0.682,0.45899999999999996,0.764,0.9129999999999999,0.857,0.423,0.601,0.065
272,12037,Jon Berti,32,404,0.24,0.10400000000000001,0.22,0.47,0.324,0.338,7.7,-3.7,-0.26,0.07,-0.69,1.14,0.56,5.8,,0.263,0.677,0.444,0.605,0.875,0.785,0.436,0.619,0.096
77,16472,Rhys Hoskins,29,672,0.246,0.107,0.251,0.43,0.332,0.462,2.8,18.9,0.69,0.5,-1.16,-0.63,2.58,1.12,,0.258,0.639,0.418,0.581,0.8640000000000001,0.762,0.42,0.573,0.099
128,11477,Christian Yelich,30,671,0.252,0.131,0.24100000000000002,0.54,0.355,0.383,6.0,9.5,0.8,0.31,0.36,-1.58,1.46,-2.18,,0.262,0.682,0.431,0.5760000000000001,0.885,0.773,0.40399999999999997,0.557,0.098
81,16153,Austin Slater,29,325,0.264,0.12300000000000001,0.27399999999999997,0.45,0.366,0.408,6.8,8.9,1.39,-1.14,-0.46,0.25,0.3,2.56,,0.28300000000000003,0.695,0.447,0.588,0.79,0.713,0.39799999999999996,0.665,0.128
111,30116,Seiya Suzuki,27,446,0.262,0.094,0.247,0.38,0.336,0.433,4.5,8.7,0.96,0.47,-1.26,1.54,0.85,-2.19,,0.256,0.574,0.39,0.642,0.889,0.795,0.42,0.601,0.08
109,18401,Ronald Acuna Jr.,24,533,0.266,0.099,0.23600000000000002,0.42,0.351,0.413,4.9,10.9,0.19,1.06,2.1,1.87,1.18,-5.17,,0.285,0.762,0.479,0.669,0.83,0.773,0.406,0.604,0.109
101,18042,Dylan Moore,29,255,0.224,0.133,0.294,0.45,0.368,0.385,8.3,5.7,0.12,-0.85,2.1,2.89,2.42,-4.87,,0.20800000000000002,0.623,0.384,0.618,0.813,0.752,0.424,0.588,0.095
144,20043,Luis Robert,24,401,0.284,0.042,0.192,0.22,0.319,0.426,4.6,4.6,0.01,0.49,-0.29,-0.28,4.41,4.86,,0.483,0.841,0.615,0.626,0.878,0.753,0.368,0.6709999999999999,0.152
192,13675,Tyrone Taylor,28,405,0.233,0.054000000000000006,0.252,0.22,0.286,0.442,4.6,1.5,-0.32,0.1,-0.82,0.06,0.31,-0.96,-6.95,0.364,0.708,0.509,0.5920000000000001,0.8590000000000001,0.7490000000000001,0.423,0.63,0.127
240,12325,Jace Peterson,32,328,0.236,0.10099999999999999,0.259,0.39,0.316,0.382,6.6,-1.0,-0.38,-0.95,4.39,-2.12,2.39,-7.68,,0.264,0.58,0.40399999999999997,0.552,0.882,0.7609999999999999,0.441,0.585,0.096
235,14854,Mike Yastrzemski,31,558,0.214,0.109,0.253,0.43,0.305,0.392,4.7,-1.3,-0.13,-0.59,1.62,-0.2,1.21,-2.27,-15.2,0.254,0.64,0.42200000000000004,0.616,0.885,0.794,0.436,0.602,0.087
313,5343,Brandon Crawford,35,458,0.231,0.085,0.214,0.4,0.308,0.344,3.2,-7.6,-0.33,-0.04,-1.13,0.79,-2.11,-1.36,,0.304,0.778,0.506,0.5329999999999999,0.789,0.701,0.425,0.607,0.151
360,18564,Trent Grisham,25,524,0.184,0.109,0.28600000000000003,0.38,0.284,0.341,4.9,-12.2,-0.44,-1.07,0.23,0.35,-0.85,-3.53,,0.23,0.581,0.379,0.634,0.8220000000000001,0.757,0.42700000000000005,0.586,0.092
17,11899,Joc Pederson,30,433,0.274,0.09699999999999999,0.231,0.42,0.353,0.521,4.0,21.8,2.81,0.7,-0.32,0.39,-0.39,1.44,,0.317,0.67,0.457,0.621,0.8909999999999999,0.778,0.397,0.5589999999999999,0.10099999999999999
136,19599,Chas McCormick,27,407,0.245,0.113,0.26,0.43,0.332,0.407,3.8,5.3,1.74,-2.79,1.42,-1.77,3.65,-2.91,,0.325,0.723,0.48,0.583,0.8009999999999999,0.711,0.39,0.575,0.139
152,15172,Tim Anderson,29,351,0.301,0.04,0.157,0.25,0.339,0.395,5.6,3.6,0.02,1.17,-1.56,0.97,-0.97,2.44,,0.444,0.773,0.578,0.6940000000000001,0.8809999999999999,0.7959999999999999,0.408,0.65,0.11800000000000001
241,15491,J.P. Crawford,27,603,0.243,0.113,0.133,0.85,0.339,0.336,3.2,-1.9,-0.2,0.85,-1.36,1.68,0.18,-3.31,,0.243,0.63,0.41,0.7709999999999999,0.9259999999999999,0.8740000000000001,0.43200000000000005,0.552,0.052000000000000005
307,12979,Javier Baez,29,590,0.238,0.044000000000000004,0.249,0.18,0.278,0.393,5.2,-8.7,0.13,-1.58,1.66,1.48,0.17,-3.73,,0.48700000000000004,0.691,0.5579999999999999,0.5529999999999999,0.815,0.6659999999999999,0.348,0.659,0.18600000000000003
271,12144,Max Kepler,29,446,0.227,0.11,0.14800000000000002,0.74,0.318,0.348,3.4,-4.1,-0.26,-0.55,0.81,-1.28,2.42,-3.62,,0.27399999999999997,0.7170000000000001,0.46,0.6629999999999999,0.909,0.8240000000000001,0.418,0.583,0.081
86,13145,Josh Bell,29,647,0.266,0.125,0.158,0.79,0.362,0.422,2.4,17.5,0.57,0.01,0.13,2.56,0.48,3.83,,0.29100000000000004,0.701,0.45299999999999996,0.7170000000000001,0.863,0.8059999999999999,0.39399999999999996,0.529,0.08800000000000001
147,18887,Seby Zavala,28,205,0.27,0.09300000000000001,0.312,0.3,0.347,0.382,1.4,2.2,0.24,-0.87,-1.79,6.99,1.03,8.14,,0.358,0.7909999999999999,0.535,0.465,0.7879999999999999,0.66,0.409,0.6729999999999999,0.182
267,10028,Christian Bethancourt,30,333,0.252,0.036000000000000004,0.24,0.15,0.283,0.409,4.0,-2.3,0.67,-1.66,1.57,1.73,-2.51,-4.6,,0.474,0.8240000000000001,0.621,0.5589999999999999,0.775,0.68,0.42,0.6759999999999999,0.19899999999999998
273,13757,Chris Taylor,31,454,0.221,0.09699999999999999,0.35200000000000004,0.28,0.304,0.373,5.6,-4.3,0.28,-0.56,1.98,0.24,-3.13,-0.87,1.49,0.273,0.7829999999999999,0.499,0.392,0.722,0.621,0.44299999999999995,0.619,0.18899999999999997
404,17452,Jose Siri,26,325,0.213,0.062,0.332,0.19,0.268,0.339,7.8,-10.7,-1.11,-1.17,-0.89,0.68,-0.56,-2.51,,0.39799999999999996,0.698,0.515,0.536,0.769,0.66,0.392,0.6579999999999999,0.175
445,17620,Myles Straw,27,596,0.221,0.091,0.146,0.62,0.291,0.273,6.5,-25.0,-1.03,-0.9,-2.62,-1.41,3.12,-3.89,,0.23399999999999999,0.599,0.40399999999999997,0.784,0.9390000000000001,0.8909999999999999,0.46399999999999997,0.622,0.044000000000000004
13,1177,Albert Pujols,42,351,0.27,0.08,0.157,0.51,0.345,0.55,1.4,19.6,2.0,1.42,-2.99,0.26,0.37,6.53,,0.369,0.6579999999999999,0.48200000000000004,0.69,0.9109999999999999,0.8079999999999999,0.39299999999999996,0.604,0.092
114,13152,Jorge Polanco,28,445,0.235,0.14400000000000002,0.213,0.67,0.346,0.405,2.3,8.1,1.23,-2.78,0.3,1.34,1.09,1.77,,0.282,0.64,0.423,0.643,0.858,0.7709999999999999,0.39299999999999996,0.521,0.09699999999999999
148,18171,Seth Brown,29,555,0.23,0.092,0.263,0.35,0.305,0.444,4.7,6.0,0.94,-1.24,2.41,0.66,-0.19,-2.84,,0.32899999999999996,0.7070000000000001,0.48100000000000004,0.541,0.858,0.7290000000000001,0.40399999999999997,0.607,0.131
340,15998,Cody Bellinger,26,550,0.21,0.069,0.273,0.25,0.265,0.389,6.3,-11.2,0.34,-0.29,-0.14,-2.53,-1.52,-1.67,3.61,0.345,0.705,0.498,0.6859999999999999,0.809,0.76,0.42700000000000005,0.602,0.12
24,17484,Eloy Jimenez,25,327,0.295,0.086,0.22,0.39,0.358,0.5,1.0,15.7,0.92,1.49,6.55,-1.46,1.45,0.64,-12.35,0.355,0.731,0.498,0.622,0.787,0.7140000000000001,0.381,0.633,0.14300000000000002
117,18839,Josh Naylor,25,498,0.256,0.076,0.161,0.48,0.319,0.452,2.9,8.6,-0.15,1.95,2.17,-1.38,2.77,-5.07,,0.375,0.7340000000000001,0.51,0.725,0.889,0.8140000000000001,0.374,0.594,0.095
160,17907,Brendan Rodgers,25,581,0.266,0.079,0.174,0.46,0.325,0.408,2.6,5.2,-1.03,-0.38,2.84,2.77,0.59,10.2,,0.314,0.74,0.494,0.647,0.88,0.795,0.423,0.611,0.10099999999999999
189,2136,David Peralta,34,490,0.251,0.084,0.233,0.36,0.316,0.415,2.5,2.0,0.56,-0.66,1.4,-1.14,-0.55,-0.79,,0.358,0.7090000000000001,0.503,0.59,0.873,0.755,0.413,0.604,0.12300000000000001
165,5933,Jean Segura,32,387,0.277,0.065,0.15,0.43,0.336,0.387,4.0,3.1,-0.29,0.25,-4.21,1.36,1.89,0.81,,0.375,0.6609999999999999,0.486,0.754,0.9009999999999999,0.8320000000000001,0.39,0.623,0.08199999999999999
213,22244,Jack Suwinski,23,372,0.202,0.11,0.306,0.36,0.298,0.411,3.1,0.5,-0.55,0.36,1.81,-0.28,1.36,-4.65,,0.27399999999999997,0.632,0.431,0.512,0.8490000000000001,0.7290000000000001,0.439,0.618,0.11699999999999999
286,20202,Brandon Marsh,24,461,0.245,0.061,0.34299999999999997,0.18,0.295,0.384,5.6,-5.0,-0.94,-0.51,-0.67,-0.33,2.26,10.04,,0.337,0.67,0.47600000000000003,0.603,0.8140000000000001,0.727,0.418,0.605,0.13
270,19610,Keibert Ruiz,23,433,0.251,0.069,0.115,0.6,0.313,0.36,3.0,-3.7,0.43,-1.71,2.29,-2.71,0.84,-3.81,,0.366,0.722,0.509,0.7829999999999999,0.924,0.863,0.402,0.61,0.07
347,5517,Kyle Higashioka,32,248,0.227,0.048,0.21,0.23,0.264,0.389,1.9,-5.4,0.19,0.06,-2.09,-3.06,-3.46,-2.27,,0.325,0.735,0.502,0.575,0.847,0.747,0.433,0.617,0.127
159,16337,Nick Gordon,26,443,0.272,0.043,0.237,0.18,0.316,0.427,4.9,4.0,-0.25,1.02,1.45,1.46,0.89,0.01,,0.424,0.8079999999999999,0.5920000000000001,0.614,0.83,0.743,0.43700000000000006,0.6609999999999999,0.152
154,21897,Christopher Morel,23,425,0.235,0.08900000000000001,0.322,0.28,0.308,0.433,5.9,4.3,0.57,0.86,0.99,-1.01,-1.19,3.75,,0.332,0.728,0.495,0.5479999999999999,0.6890000000000001,0.634,0.413,0.687,0.18100000000000002
183,18373,Ryan Mountcastle,25,609,0.25,0.071,0.253,0.28,0.305,0.423,3.0,3.0,-0.77,0.17,-0.91,3.34,1.41,-3.48,,0.41,0.815,0.563,0.624,0.8079999999999999,0.7240000000000001,0.377,0.634,0.155
198,19858,Luis Rengifo,25,511,0.264,0.033,0.155,0.22,0.294,0.429,4.0,1.6,0.61,-1.17,0.87,2.01,-2.07,-5.86,,0.39899999999999997,0.7859999999999999,0.557,0.6890000000000001,0.877,0.797,0.409,0.626,0.113
207,9774,Christian Vazquez,31,426,0.274,0.052000000000000005,0.162,0.32,0.315,0.399,1.8,0.9,-0.3,0.62,-0.78,-0.61,-0.21,4.61,,0.355,0.6809999999999999,0.49200000000000005,0.774,0.9059999999999999,0.851,0.419,0.6459999999999999,0.07400000000000001
264,5038,Josh Donaldson,36,546,0.222,0.099,0.271,0.36,0.308,0.374,2.2,-3.6,-0.49,-0.56,0.37,3.22,-0.48,-0.63,,0.327,0.691,0.473,0.589,0.755,0.6859999999999999,0.401,0.637,0.14800000000000002
284,15674,Reese McGuire,27,274,0.269,0.044000000000000004,0.204,0.21,0.307,0.369,3.2,-2.9,0.04,0.74,-4.99,-3.2,0.81,3.05,,0.4,0.662,0.509,0.6809999999999999,0.925,0.813,0.41600000000000004,0.6679999999999999,0.095
8,14366,Joey Meneses,30,240,0.324,0.063,0.217,0.29,0.367,0.563,2.4,16.3,0.53,1.35,-2.68,8.15,0.89,16.26,,0.331,0.682,0.484,0.669,0.8640000000000001,0.789,0.436,0.6709999999999999,0.102
21,17988,Tyler Stephenson,25,183,0.319,0.066,0.257,0.26,0.372,0.482,2.8,8.8,1.23,1.58,-0.82,3.01,-0.92,-12.04,,0.29600000000000004,0.642,0.43700000000000006,0.594,0.875,0.763,0.408,0.645,0.10400000000000001
35,27676,Vinnie Pasquantino,24,298,0.295,0.11699999999999999,0.114,1.03,0.383,0.45,1.5,13.1,1.26,2.39,8.03,1.75,-1.29,1.0,,0.289,0.705,0.45899999999999996,0.747,0.92,0.855,0.408,0.611,0.066
65,14130,Daniel Vogelbach,29,461,0.238,0.158,0.247,0.64,0.36,0.433,1.5,14.4,0.97,-2.02,-0.43,0.72,4.06,-1.96,,0.22899999999999998,0.46299999999999997,0.322,0.701,0.9009999999999999,0.815,0.395,0.512,0.059000000000000004
98,20970,Oscar Gonzalez,24,382,0.296,0.039,0.196,0.2,0.327,0.461,1.6,9.0,0.62,1.77,-2.06,0.29,1.73,-8.53,,0.483,0.765,0.593,0.652,0.86,0.757,0.391,0.6809999999999999,0.14400000000000002
156,21707,Oswaldo Cabrera,23,171,0.247,0.08800000000000001,0.257,0.34,0.312,0.429,4.7,1.7,0.53,2.13,-4.28,-2.26,2.58,-2.81,,0.36700000000000005,0.753,0.522,0.573,0.866,0.743,0.402,0.626,0.134
164,18054,Sam Haggerty,28,201,0.256,0.09,0.264,0.34,0.335,0.403,7.4,1.6,-0.47,1.65,6.39,-0.22,-1.37,-9.1,,0.29100000000000004,0.7240000000000001,0.47700000000000004,0.5660000000000001,0.82,0.731,0.429,0.667,0.128
193,19363,Austin Hays,26,582,0.25,0.057999999999999996,0.196,0.3,0.306,0.413,3.0,1.9,-0.63,0.53,0.56,0.51,1.29,6.51,,0.397,0.68,0.509,0.642,0.904,0.7809999999999999,0.396,0.653,0.11199999999999999
220,21618,Alec Bohm,25,631,0.28,0.049,0.174,0.28,0.315,0.398,3.4,0.0,0.33,-0.62,-1.99,3.68,-0.35,7.42,,0.354,0.738,0.512,0.727,0.871,0.812,0.41100000000000003,0.626,0.096
227,14712,Manuel Margot,27,363,0.274,0.066,0.187,0.35,0.325,0.375,4.4,-0.4,0.21,-0.96,0.96,0.57,-0.44,-1.52,,0.369,0.75,0.521,0.648,0.8759999999999999,0.779,0.39899999999999997,0.601,0.115
292,11281,Whit Merrifield,33,550,0.25,0.069,0.155,0.45,0.298,0.375,5.2,-6.7,-0.69,0.0,2.69,-0.95,-1.73,-5.18,,0.35,0.715,0.505,0.738,0.875,0.82,0.426,0.595,0.091
281,11489,Michael A. Taylor,31,456,0.254,0.077,0.239,0.32,0.313,0.357,4.1,-4.5,-0.27,1.08,2.29,-3.89,0.09,-4.95,,0.35200000000000004,0.7390000000000001,0.507,0.56,0.847,0.728,0.402,0.684,0.138
325,18030,Harrison Bader,28,313,0.25,0.048,0.198,0.24,0.294,0.356,7.4,-5.8,0.66,-1.44,-0.65,-0.71,1.08,-0.86,,0.373,0.637,0.475,0.6679999999999999,0.904,0.7909999999999999,0.38799999999999996,0.588,0.099
478,11265,Jonathan Schoop,30,510,0.202,0.037000000000000005,0.21,0.18,0.239,0.322,4.4,-26.1,-2.36,-0.87,-1.52,-2.08,-0.9,-5.22,140.87,0.408,0.768,0.555,0.611,0.856,0.7490000000000001,0.408,0.643,0.139
47,25878,Corbin Carroll,21,115,0.26,0.07,0.27,0.26,0.33,0.5,6.0,4.4,0.36,5.06,-1.71,1.69,0.04,-4.33,,0.317,0.62,0.441,0.64,0.8190000000000001,0.743,0.408,0.609,0.114
121,15279,Garrett Cooper,31,469,0.261,0.085,0.254,0.34,0.337,0.415,1.8,7.6,0.65,-0.14,-0.26,0.09,4.61,-11.64,,0.317,0.647,0.452,0.6409999999999999,0.879,0.78,0.41100000000000003,0.648,0.099
178,13613,Ketel Marte,28,558,0.24,0.099,0.18100000000000002,0.54,0.321,0.407,4.2,3.3,0.64,-1.37,-3.55,0.65,1.47,0.47,,0.307,0.685,0.46,0.7340000000000001,0.863,0.8109999999999999,0.405,0.593,0.087
205,5827,Wilmer Flores,30,602,0.229,0.098,0.171,0.57,0.316,0.394,2.1,1.3,0.42,0.55,-3.25,-1.29,0.72,3.33,5.95,0.307,0.6809999999999999,0.456,0.716,0.9009999999999999,0.826,0.39899999999999997,0.64,0.079
188,12158,Austin Barnes,32,212,0.212,0.127,0.175,0.73,0.324,0.38,3.6,0.9,-0.49,1.49,5.07,-0.17,-1.24,5.84,,0.198,0.677,0.418,0.6809999999999999,0.898,0.8420000000000001,0.45899999999999996,0.6459999999999999,0.066
224,14813,Kyle Farmer,31,583,0.255,0.057,0.17,0.33,0.315,0.386,3.0,-0.4,-0.3,-0.67,2.7,-0.92,-0.7,1.28,,0.38799999999999996,0.6629999999999999,0.502,0.701,0.917,0.8190000000000001,0.414,0.631,0.091
229,21538,Nick Fortes,25,240,0.23,0.075,0.188,0.4,0.304,0.392,5.8,-0.4,-1.16,2.04,-2.23,1.68,1.25,-4.64,22.72,0.297,0.659,0.447,0.635,0.892,0.792,0.414,0.563,0.09300000000000001
263,13324,Ildemaro Vargas,30,222,0.263,0.036000000000000004,0.10400000000000001,0.35,0.299,0.392,3.9,-1.4,-0.03,1.68,1.77,-1.2,-1.55,-10.03,,0.318,0.655,0.466,0.8240000000000001,0.934,0.892,0.43799999999999994,0.599,0.05
244,8202,Josh Harrison,34,425,0.256,0.049,0.16699999999999998,0.3,0.317,0.37,4.0,-1.6,0.48,-0.57,-2.49,-1.74,-0.25,-7.68,-12.35,0.39399999999999996,0.7440000000000001,0.545,0.7170000000000001,0.878,0.812,0.43200000000000005,0.598,0.102
312,26294,Bryson Stott,24,466,0.234,0.077,0.191,0.4,0.295,0.358,5.5,-7.7,-1.13,0.9,-1.2,1.69,1.46,-1.44,,0.313,0.619,0.44799999999999995,0.784,0.894,0.851,0.44,0.614,0.067
302,5297,Aaron Hicks,32,453,0.216,0.13699999999999998,0.24100000000000002,0.57,0.33,0.313,5.0,-6.3,-0.61,0.08,-1.54,0.02,-0.23,1.17,,0.237,0.645,0.408,0.608,0.838,0.76,0.418,0.556,0.098
335,16512,Isiah Kiner-Falefa,27,531,0.261,0.066,0.136,0.49,0.314,0.327,5.2,-10.4,-1.13,0.11,-1.58,1.01,-1.0,10.65,,0.331,0.596,0.447,0.818,0.956,0.898,0.436,0.623,0.045
318,14894,Tony Kemp,30,558,0.235,0.081,0.124,0.65,0.307,0.334,5.1,-9.9,0.01,-1.8,-0.31,-2.16,2.28,-4.41,,0.33,0.682,0.484,0.797,0.9359999999999999,0.883,0.43799999999999994,0.602,0.057
11,13770,Rob Refsnyder,31,177,0.307,0.085,0.26,0.33,0.384,0.497,2.6,10.1,0.33,3.69,7.23,1.57,-0.06,-2.31,,0.273,0.627,0.425,0.7190000000000001,0.8220000000000001,0.785,0.429,0.627,0.092
110,12546,C.J. Cron,32,632,0.257,0.068,0.259,0.26,0.315,0.468,2.4,12.6,0.39,-0.8,-0.43,1.9,3.75,-9.08,,0.358,0.644,0.47700000000000004,0.6509999999999999,0.8690000000000001,0.773,0.41600000000000004,0.614,0.10800000000000001
122,9368,Evan Longoria,36,298,0.244,0.091,0.27899999999999997,0.33,0.315,0.451,0.9,4.8,0.72,0.14,1.57,0.56,-1.6,6.09,-12.31,0.295,0.648,0.444,0.611,0.7959999999999999,0.725,0.42100000000000004,0.5870000000000001,0.122
155,14111,Eric Haase,29,351,0.254,0.068,0.276,0.25,0.305,0.443,2.1,3.5,0.01,-0.34,3.46,2.17,0.59,-3.85,,0.392,0.7190000000000001,0.514,0.5710000000000001,0.797,0.6890000000000001,0.373,0.635,0.16
157,5452,Ji-Man Choi,31,419,0.233,0.138,0.294,0.47,0.341,0.388,0.7,4.2,0.47,0.68,-1.43,-1.87,1.8,-0.6,,0.23,0.716,0.415,0.552,0.775,0.6990000000000001,0.382,0.57,0.125
233,15711,Tyler O'Neill,27,383,0.228,0.099,0.26899999999999996,0.37,0.308,0.392,5.9,-0.7,0.19,-0.07,0.15,-1.43,-1.16,-0.36,,0.29600000000000004,0.701,0.46299999999999997,0.561,0.8240000000000001,0.725,0.41200000000000003,0.595,0.127
209,16451,Luis Guillorme,27,335,0.273,0.10099999999999999,0.13699999999999998,0.74,0.351,0.34,2.9,0.4,-0.9,0.63,0.46,-0.21,1.84,-4.5,,0.251,0.591,0.40399999999999997,0.831,0.9259999999999999,0.894,0.451,0.612,0.043
258,17696,Kevin Newman,28,309,0.274,0.052000000000000005,0.155,0.33,0.316,0.372,5.4,-1.8,-0.71,0.62,-1.18,0.12,1.83,0.29,,0.359,0.649,0.479,0.7759999999999999,0.9309999999999999,0.863,0.41200000000000003,0.654,0.066
262,19252,Cavan Biggio,27,303,0.202,0.125,0.281,0.45,0.318,0.35,4.9,-1.9,0.21,-0.45,-3.48,1.7,0.16,-3.27,,0.207,0.647,0.4,0.557,0.843,0.76,0.439,0.604,0.096
310,11442,Gary Sanchez,29,471,0.205,0.085,0.289,0.29,0.282,0.377,2.3,-7.3,0.27,-1.59,0.18,-0.97,-0.93,-3.89,,0.326,0.607,0.44,0.56,0.843,0.7190000000000001,0.406,0.594,0.124
79,4106,Michael Brantley,35,277,0.288,0.11199999999999999,0.10800000000000001,1.03,0.37,0.416,2.5,7.7,0.21,3.9,2.83,-2.32,3.59,-4.32,,0.256,0.629,0.415,0.8109999999999999,0.9259999999999999,0.885,0.425,0.599,0.048
131,4949,Giancarlo Stanton,32,452,0.211,0.111,0.303,0.36,0.297,0.462,0.9,6.2,0.1,0.17,1.85,0.05,3.06,-3.3,,0.307,0.626,0.431,0.547,0.747,0.66,0.391,0.58,0.147
129,14387,Harold Ramirez,27,435,0.3,0.044000000000000004,0.166,0.26,0.343,0.404,2.2,6.0,0.21,-1.25,2.8,2.92,3.79,0.23,,0.447,0.74,0.564,0.6409999999999999,0.872,0.762,0.4,0.657,0.134
162,21711,Oneil Cruz,23,361,0.233,0.078,0.349,0.22,0.294,0.45,6.4,3.1,0.95,-2.17,2.59,-0.39,2.11,5.12,,0.32299999999999995,0.5429999999999999,0.406,0.49700000000000005,0.826,0.662,0.377,0.5539999999999999,0.13699999999999998
168,17027,Alex Verdugo,26,644,0.28,0.065,0.134,0.49,0.328,0.405,2.2,4.9,1.15,-0.59,1.09,-1.0,-0.36,-7.57,,0.29,0.649,0.452,0.727,0.9329999999999999,0.861,0.452,0.596,0.063
283,18900,Leody Taveras,23,341,0.261,0.062,0.258,0.24,0.309,0.366,5.6,-3.4,-0.43,-0.67,-1.25,2.63,-0.58,-1.08,,0.33399999999999996,0.684,0.479,0.57,0.8420000000000001,0.731,0.414,0.654,0.129
315,13853,Joey Wendle,32,371,0.259,0.04,0.135,0.3,0.297,0.36,4.5,-6.2,-0.17,-1.28,1.32,0.25,-1.61,-8.1,,0.431,0.657,0.526,0.75,0.929,0.8440000000000001,0.42,0.682,0.08199999999999999
350,17022,Edmundo Sosa,26,190,0.227,0.026000000000000002,0.263,0.1,0.275,0.369,8.6,-4.1,-2.17,-1.37,2.68,1.74,4.78,-3.23,,0.48,0.691,0.568,0.546,0.846,0.698,0.41700000000000004,0.653,0.172
314,14968,Victor Caratini,28,314,0.199,0.099,0.213,0.46,0.3,0.342,0.9,-5.2,-0.99,-0.41,1.2,-0.33,-0.71,0.9,,0.26,0.634,0.423,0.623,0.9129999999999999,0.812,0.436,0.5670000000000001,0.079
405,7802,Miguel Rojas,33,507,0.236,0.051,0.12,0.43,0.283,0.323,3.9,-16.8,-1.07,-0.05,-2.91,-0.29,0.75,5.79,-20.85,0.344,0.6679999999999999,0.47600000000000003,0.7090000000000001,0.9590000000000001,0.852,0.40700000000000003,0.627,0.07
402,13338,Omar Narvaez,30,296,0.206,0.098,0.193,0.51,0.292,0.305,1.6,-9.5,-1.81,-0.08,2.42,2.71,-1.57,-0.78,,0.321,0.7509999999999999,0.5,0.7190000000000001,0.846,0.799,0.41700000000000004,0.601,0.10099999999999999
462,19339,Nicky Lopez,27,480,0.227,0.06,0.131,0.46,0.281,0.273,6.3,-22.6,-0.65,0.1,-3.67,-0.62,-3.3,-4.89,,0.335,0.6779999999999999,0.484,0.7809999999999999,0.888,0.846,0.435,0.619,0.07400000000000001
125,20538,Jose Miranda,24,483,0.268,0.057999999999999996,0.188,0.31,0.325,0.426,1.5,7.4,0.31,-0.36,-1.12,1.64,-0.12,-3.25,,0.37200000000000005,0.735,0.515,0.638,0.882,0.775,0.39299999999999996,0.644,0.11599999999999999
225,21501,Trevor Larnach,25,180,0.231,0.1,0.317,0.32,0.306,0.406,1.6,-0.1,1.26,1.12,-1.57,-0.58,-2.55,-3.21,,0.263,0.634,0.414,0.389,0.77,0.627,0.40700000000000003,0.6,0.155
231,16939,Lane Thomas,26,548,0.241,0.075,0.24100000000000002,0.31,0.301,0.404,4.1,-0.9,-0.02,1.46,-1.71,-0.73,-0.61,-1.5,,0.295,0.633,0.441,0.687,0.89,0.813,0.43,0.595,0.083
247,16556,Ozzie Albies,25,269,0.247,0.059000000000000004,0.175,0.34,0.294,0.409,3.3,-1.1,1.1,0.82,-0.9,-2.06,-1.03,-1.49,46.96,0.452,0.831,0.581,0.706,0.863,0.782,0.341,0.654,0.127
327,11038,Kevin Kiermaier,32,221,0.228,0.063,0.276,0.23,0.281,0.369,4.9,-4.1,0.3,-4.01,0.65,1.61,-0.52,8.64,,0.32799999999999996,0.7509999999999999,0.514,0.47100000000000003,0.843,0.71,0.439,0.647,0.149
391,15223,Adam Frazier,30,602,0.238,0.076,0.121,0.63,0.301,0.311,4.9,-17.3,-0.85,-0.33,-2.58,-0.02,-1.59,-1.62,,0.327,0.7,0.486,0.782,0.9259999999999999,0.87,0.425,0.616,0.063
36,27555,Garrett Mitchell,23,68,0.311,0.08800000000000001,0.41200000000000003,0.21,0.373,0.459,6.0,3.0,-0.17,0.13,-3.39,2.51,6.05,4.62,,0.257,0.7090000000000001,0.48,0.513,0.838,0.75,0.493,0.603,0.12
59,19260,Jake Fraley,27,247,0.259,0.105,0.21899999999999997,0.48,0.344,0.468,3.6,8.2,1.85,0.61,0.79,2.47,-2.61,-2.98,,0.278,0.705,0.456,0.594,0.855,0.762,0.41600000000000004,0.583,0.109
90,6184,J.D. Martinez,34,596,0.274,0.087,0.243,0.36,0.341,0.448,2.1,15.7,0.7,-0.5,-0.37,2.03,1.08,-3.25,,0.349,0.7809999999999999,0.519,0.58,0.812,0.718,0.39399999999999996,0.629,0.146
133,19238,Lourdes Gurriel Jr.,28,493,0.291,0.063,0.168,0.37,0.343,0.4,2.7,6.6,0.48,0.62,-2.44,2.85,0.13,-7.34,,0.33399999999999996,0.6990000000000001,0.486,0.69,0.8759999999999999,0.8009999999999999,0.41600000000000004,0.647,0.09699999999999999
181,13602,Patrick Wisdom,30,534,0.207,0.099,0.34299999999999997,0.29,0.298,0.426,3.7,2.8,0.22,-0.34,-2.04,-1.94,4.0,-4.77,,0.3,0.7340000000000001,0.48,0.48100000000000004,0.77,0.664,0.414,0.648,0.161
