Type,Inning,Visiting/Home (0/1),Retro PID,Count,Pitches,Event
play,1,1,kim-h002,22,BSS.BS,K
play,1,1,tatif002,11,BCX,53/G56
play,1,1,sotoj001,22,CBS.BX,13/G23-
play,2,1,machm001,22,CSBBS,K
play,2,1,bogax001,12,CFF.FBFFX,63/G6D
play,2,1,coopg002,12,FBFFFS,K
play,3,1,sancg002,12,CS.BS,K
play,3,1,battm001,32,BCT.FBBX,9/F9
play,3,1,grist001,02,CF.S,K
play,4,1,kim-h002,22,CFFBFBFS,K
play,4,1,tatif002,32,BBFSBX,7/F7D+
play,4,1,sotoj001,32,BCSBBB,W
play,4,1,machm001,11,SBX,S9/F89S.1-3
play,4,1,bogax001,21,BCBX,53/G56
play,5,1,coopg002,21,BSBX,63/G6
play,5,1,sancg002,12,BCCFX,8/F89XD+
play,5,1,battm001,21,BBCX,9/F9D
play,6,1,grist001,32,SBBF.BX,6/P6MD
play,6,1,kim-h002,31,BBBCB,W
play,6,1,tatif002,12,BCFS,K
play,6,1,sotoj001,12,1CSBX,43/G3
play,7,1,machm001,00,,NP
