,[0-0],[1-0],[0-1],[2-0],[1-1],[0-2],[3-0],[2-1],[1-2],[3-1],[2-2],[3-2],OUT,WALK,PLAY
[0-0],0.0,0.3836734693877551,0.49387755102040815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12244897959183673
[1-0],0.0,0.0,0.0,0.33687943262411346,0.4858156028368794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1773049645390071
[0-1],0.0,0.0,0.0,0.0,0.38016528925619836,0.4297520661157025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19008264462809918
[2-0],0.0,0.0,0.0,0.0,0.0,0.0,0.30526315789473685,0.45263157894736844,0.0,0.0,0.0,0.0,0.0,0.0,0.24210526315789474
[1-1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29304029304029305,0.45787545787545786,0.0,0.0,0.0,0.0,0.0,0.2490842490842491
[0-2],0.0,0.0,0.0,0.0,0.0,0.13812154696132597,0.0,0.0,0.5027624309392266,0.0,0.0,0.0,0.23204419889502761,0.0,0.1270718232044199
[3-0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6785714285714286,0.0,0.0,0.0,0.32142857142857145,0.0
[2-1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3008130081300813,0.4796747967479675,0.0,0.0,0.0,0.21951219512195122
[1-2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19776119402985073,0.0,0.376865671641791,0.0,0.2126865671641791,0.0,0.2126865671641791
[3-1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5740740740740741,0.0,0.2037037037037037,0.2222222222222222
[2-2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23444976076555024,0.3444976076555024,0.19138755980861244,0.0,0.22966507177033493
[3-2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2733812949640288,0.2805755395683453,0.2158273381294964,0.2302158273381295
OUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WALK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PLAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
