,[0-0],[1-0],[0-1],[2-0],[1-1],[0-2],[3-0],[2-1],[1-2],[3-1],[2-2],[3-2],OUT,WALK,PLAY
[0-0],0.0,0.3310719131614654,0.582089552238806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08683853459972862
[1-0],0.0,0.0,0.0,0.36065573770491804,0.5532786885245902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0860655737704918
[0-1],0.0,0.0,0.0,0.0,0.3060747663551402,0.5630841121495327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1308411214953271
[2-0],0.0,0.0,0.0,0.0,0.0,0.0,0.22988505747126436,0.6206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.14942528735632185
[1-1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3533834586466165,0.518796992481203,0.0,0.0,0.0,0.0,0.0,0.12781954887218044
[0-2],0.0,0.0,0.0,0.0,0.0,0.2182410423452769,0.0,0.0,0.3550488599348534,0.0,0.0,0.0,0.28013029315960913,0.0,0.1465798045602606
[3-0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.4,0.05
[2-1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22448979591836735,0.5782312925170068,0.0,0.0,0.0,0.19727891156462585
[1-2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2476780185758514,0.0,0.33436532507739936,0.0,0.24458204334365324,0.0,0.17337461300309598
[3-1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5681818181818182,0.0,0.2727272727272727,0.1590909090909091
[2-2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2529182879377432,0.2840466926070039,0.29961089494163423,0.0,0.16342412451361868
[3-2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24615384615384617,0.2692307692307692,0.27692307692307694,0.2076923076923077
OUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WALK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PLAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
