Type,Inning,Visiting/Home (0/1),Retro PID,Count,Pitches,Event
play,1,1,bichb001,20,BBX,9/F89S
play,1,1,guerv002,12,SBCX,63/G6D+
play,1,1,varsd001,22,SBBTS,K
play,2,1,chapm001,22,CBBFS,K
play,2,1,kirka001,32,BCFFBBB,W
play,2,1,beltb001,10,BX,8/F78D
play,2,1,merrw001,22,CBFFBX,53/G56
play,3,1,biggc002,32,CBBFBC,K
play,3,1,kierk001,32,FBSBBB,W
play,3,1,bichb001,32,*BCBFB>X,S3/G3.1-2
play,3,1,guerv002,21,BCBX,6(1)3/GDP/G6+
play,4,1,varsd001,32,SBBSFBX,9/F9D
play,4,1,chapm001,22,CBBSX,8/F8XD+
play,4,1,kirka001,32,FBBBCB,W
play,4,1,beltb001,00,X,S9/L9D+.1-2
play,4,1,merrw001,11,CBX,D7/L7L+.2-H;1-3
play,4,1,biggc002,12,CFF*BX,HR/F9LD.3-H;2-H
play,4,1,kierk001,21,CBBX,S9/L9
play,4,1,bichb001,01,SX,13/G13-
play,5,1,guerv002,12,SBSS,K
play,5,1,varsd001,12,SBFFFX,7/F7
play,5,1,chapm001,12,BFCX,63/G6S
play,6,1,kirka001,00,,NP
