Type,Inning,Visiting/Home (0/1),Retro PID,Count,Pitches,Event
play,1,0,albio001,22,CBCBS,K
play,1,0,olsom001,32,CBFBFBX,53/G6M
play,1,0,rilea001,00,X,6/L6D
play,1,1,grist001,32,CBBFBFC,K
play,1,1,nolaa002,11,CBH,HP
play,1,1,machm001,21,CBBX,S9/G34+.1-2
play,1,1,cronj001,22,BCFF*BH,HP.2-3;1-2
play,1,1,voitl001,22,SSBBS,K
play,1,1,hosme001,01,CX,S8/F8S.3-H;2-H;1-3
play,1,1,myerw001,00,X,S9/L9.3-H;1-3(E9)
play,1,1,profj001,11,F*B1X,3/G3
play,2,0,ozunm001,02,CCX,63/G2
play,2,0,darnt001,12,CFBFX,23/G2-
play,2,0,rosae001,11,FBX,8/F8D
play,2,1,abrac001,01,FX,HR/F7LD
play,2,1,grist001,00,X,3/G3
play,2,1,nolaa002,22,BFCBX,8/F8XD
play,2,1,machm001,00,X,S8/G4M+
play,2,1,cronj001,21,SBBX,S7/F7LS.1-3
play,2,1,voitl001,11,SBX,D7/L7D+.3-H;1-3
play,2,1,hosme001,12,CFBX,23/G23-
play,3,0,duvaa001,11,CBX,S4/L6D+
play,3,0,dicka001,02,CSX,S9/F89S.1-2
play,3,0,swand001,01,FX,4(1)3/GDP/G4M.2-3
play,3,0,albio001,32,BBFF*BX,3/G3
play,3,1,myerw001,02,CSS,K
play,3,1,profj001,31,CBBBB,W
play,3,1,abrac001,01,CX,13/G34S.1-2
play,3,1,grist001,02,SFFS,K
play,4,0,olsom001,12,FFBX,D9/L9L
play,4,0,rilea001,12,CSFBX,53/G56+
play,4,0,ozunm001,12,BCSX,43/G6MD.2-3
play,4,0,darnt001,01,CX,7/F78D
play,4,1,nolaa002,00,X,9/F9LS
play,4,1,machm001,10,BX,S9/L9LS
play,4,1,cronj001,10,1B>*B,SB2
play,4,1,cronj001,31,1B>*B.CBB,W
play,4,1,voitl001,00,X,64(1)3/GDP/G6
play,5,0,rosae001,32,BBCSBFFC,K
play,5,0,duvaa001,10,BX,53/G56+
play,5,0,dicka001,12,BCFFT,K
play,5,1,hosme001,21,SBBX,D9/L9L+
play,5,1,myerw001,11,SBX,31/G34.2-3
play,5,1,profj001,32,CBFBB*B,W
play,5,1,abrac001,02,1FFS,K
play,5,1,grist001,22,C1BBC>X,9/F9LS
play,6,0,swand001,32,CBSBFBS,K
play,6,0,albio001,02,FFS,K
play,6,0,olsom001,10,BX,S9/L9
play,6,0,rilea001,02,TCS,K
play,6,1,nolaa002,00,,NP
play,6,1,nolaa002,31,.BCBBB,W
play,6,1,machm001,21,BCBX,S8/G4.1-2
play,6,1,cronj001,12,CCBC,K
play,6,1,voitl001,00,>B,SB3;SB2
play,6,1,voitl001,21,>B.BCX,S9/L89S-.3-H;2-H
play,6,1,hosme001,01,CX,S7/L7+.1-2
play,6,1,myerw001,11,F*BX,3/P3
play,6,1,profj001,00,X,3/P3DF/FL
play,7,0,ozunm001,11,FBX,8/F8D
play,7,0,darnt001,02,CCX,63/G6
play,7,0,rosae001,00,,NP
play,7,0,rosae001,12,.CCBX,7/F7
play,7,1,abrac001,00,,NP
play,7,1,abrac001,00,.X,3/P3F/FL
play,7,1,grist001,10,BX,63/G6
play,7,1,nolaa002,22,FBBFX,E9/F89XD.B-3
play,7,1,machm001,32,B*BC*BCX,HR/L7LD.3-H(UR);B-H(UR)
play,7,1,cronj001,11,CBX,8/F8
play,8,0,duvaa001,00,,NP
play,8,0,duvaa001,22,.BBCSS,K
play,8,0,dicka001,32,CBBFBX,31/G3
play,8,0,swand001,21,CBBX,43/G4MS
play,8,1,voitl001,00,,NP
play,8,1,voitl001,32,.SCBBBX,E4/TH/G6M.B-1
play,8,1,hosme001,11,BCX,D8/L8+.1-3
play,8,1,myerw001,00,X,S7/G6.3-H(UR);2-3
play,8,1,profj001,22,FB*BCX,8/SF/F78XD.3-H
play,8,1,abrac001,12,CSBX,6/P4MD
play,8,1,grist001,31,BS*BBB,W.1-2
play,8,1,nolaa002,12,CBFFX,S9/G34.2-H(UR);1-3
play,8,1,machm001,12,FBFX,8/F8
play,9,0,albio001,00,,NP
play,9,0,albio001,10,.BX,HR/F9D
play,9,0,olsom001,02,TSS,K
play,9,0,rilea001,12,SFBS,K
play,9,0,ozunm001,20,BBX,S8/L8D+
play,9,0,darnt001,10,BB,WP.1-2
play,9,0,darnt001,21,BB.CX,9/F89
play,1,0,albio001,12,FFFBS,K
play,1,0,olsom001,32,FBCFBB*B,W
play,1,0,rilea001,10,*BX,9/F9D
play,1,0,ozunm001,10,*BX,64(1)/FO/G6.B-1
play,1,1,grist001,22,BCBCC,K
play,1,1,machm001,12,CCBX,S6/G6
play,1,1,cronj001,32,CBC1BBS,K
play,1,1,voitl001,22,BBFCFS,K
play,2,0,darnt001,12,BFFX,8/L89XD+
play,2,0,duvaa001,02,CSC,K
play,2,0,hereg002,11,CBX,43/G4
play,2,1,hosme001,22,CBBSX,63/G6M
play,2,1,profj001,32,SCBFBBX,9/F9D
play,2,1,alfaj002,01,CX,S8/G4M
play,2,1,abrac001,00,X,43/G34
play,3,0,arcio002,00,X,9/F9L
play,3,0,swand001,21,BBSX,53/G6
play,3,0,albio001,00,X,HR/F78XD
play,3,0,olsom001,10,BX,13/G1S
play,3,1,kim-h002,11,CBX,6/P6S
play,3,1,grist001,10,BX,D9/L8D+
play,3,1,machm001,02,CFS,K
play,3,1,cronj001,32,FFBBBC,K
play,4,0,rilea001,31,CBBBX,D7/L5D+
play,4,0,ozunm001,22,BTFBX,S9/L9LS.2-H
play,4,0,darnt001,10,BX,64(1)3/GDP/G6
play,4,0,duvaa001,00,X,63/G6
play,4,1,voitl001,22,BSBFFS,K
play,4,1,hosme001,32,FBFBBFFT,K
play,4,1,profj001,22,BSBSX,63/G6MD
play,5,0,hereg002,32,FBFBFBX,5/L56
play,5,0,arcio002,22,BCCFFBFX,7/L78D
play,5,0,swand001,10,BX,13/G1
