,[0-0],[1-0],[0-1],[2-0],[1-1],[0-2],[3-0],[2-1],[1-2],[3-1],[2-2],[3-2],OUT,WALK,PLAY
[0-0],0.0,0.34991423670668953,0.5300171526586621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12006861063464837
[1-0],0.0,0.0,0.0,0.3333333333333333,0.5245098039215687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14215686274509803
[0-1],0.0,0.0,0.0,0.0,0.44660194174757284,0.33980582524271846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21359223300970873
[2-0],0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.7352941176470589,0.0,0.0,0.0,0.0,0.0,0.0,0.08823529411764706
[1-1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3795918367346939,0.3469387755102041,0.0,0.0,0.0,0.0,0.0,0.27346938775510204
[0-2],0.0,0.0,0.0,0.0,0.0,0.1322314049586777,0.0,0.0,0.6776859504132231,0.0,0.0,0.0,0.05785123966942149,0.0,0.1322314049586777
[3-0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.0
[2-1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2867132867132867,0.43356643356643354,0.0,0.0,0.0,0.27972027972027974
[1-2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19806763285024154,0.0,0.4444444444444444,0.0,0.12077294685990338,0.0,0.23671497584541062
[3-1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5686274509803921,0.0,0.13725490196078433,0.29411764705882354
[2-2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2413793103448276,0.29064039408866993,0.10344827586206896,0.0,0.3645320197044335
[3-2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24786324786324787,0.17094017094017094,0.15384615384615385,0.42735042735042733
OUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WALK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PLAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
