Type,Inning,Visiting/Home (0/1),Retro PID,Count,Pitches,Event
play,1,0,nimmb001,30,BBBB,W
play,1,0,marts002,02,CF1X,8/F8XD
play,1,0,lindf001,32,BBBCF>B,W.1-2
play,1,0,alonp001,10,BX,63/G6MS.2-3;1-2
play,1,0,mcnej002,00,X,5/P5DF/FL
play,1,1,yelic001,32,VBCCBFS,K
play,1,1,winkj002,30,BBBB,W
play,1,1,adamw002,02,CFX,3/P3
play,1,1,tellr001,11,SBX,8/F89D
play,2,0,canhm001,11,CBX,53/G56
play,2,0,voged001,32,BBCBFFX,S9/G3.BX2(96)
play,2,0,narvo001,00,X,9/F9
play,2,1,contw002,11,BCX,53/G56
play,2,1,mitcg001,21,SBBX,3/G3
play,2,1,andeb006,22,BCCFBS,K
play,3,0,guill001,11,CBX,S7/L7
play,3,0,nimmb001,01,CX,46(1)/FO/G34.B-1
play,3,0,marts002,12,SCF*BS,K
play,3,0,lindf001,32,BSBCB>S,K
play,3,1,turab002,32,CBSBBB,W
play,3,1,wiemj001,00,>C,SB2
play,3,1,wiemj001,12,>C.CBFX,53/G56S
play,3,1,yelic001,22,CSBBFS,K
play,3,1,winkj002,22,BBCCX,S7/L7L.2-H
play,3,1,adamw002,32,VBBCF.>S,K
play,4,0,alonp001,10,BX,9/F89S
play,4,0,mcnej002,02,CF.*S,K
play,4,0,canhm001,22,BSBCS,K
play,4,1,tellr001,32,BBCBSX,3/G3
play,4,1,contw002,12,FBFX,63/G6
play,4,1,mitcg001,32,BBBCCX,S9/L89
play,4,1,andeb006,22,1CBSBF1X,HR/F8XD.1-H
play,4,1,turab002,21,BCBX,S8/L78
play,4,1,wiemj001,11,1CBX,53/G56
play,5,0,voged001,11,BCX,43/G34
play,5,0,narvo001,02,CCS,K
play,5,0,guill001,01,FX,43/G4
play,5,1,yelic001,32,BBBFSB,W
play,5,1,winkj002,20,1BB>B,SB2
play,5,1,winkj002,31,1BB>B.SB,W
play,5,1,adamw002,00,,NP
play,5,1,adamw002,00,.X,S67/G56.2-H;1-2
play,5,1,tellr001,32,BBBCF.FFB,W.2-3;1-2
play,5,1,contw002,00,X,43/G6MS.3-H;2-3;1-2
play,5,1,mitcg001,32,BBFSBF*B,W
play,5,1,andeb006,00,X,S9/F9LS.3-H;2-3;1-2
play,5,1,turab002,01,FX,HR/F89XD.3-H;2-H;1-H
play,5,1,wiemj001,20,BBX,S4/G4
play,5,1,yelic001,32,FBBFBS,K
play,5,1,winkj002,10,BX,3/G3S
play,6,0,nimmb001,32,CBCBFBS,K
play,6,0,marts002,22,BSBFFX,4/P4
