Type,Inning,Visiting/Home (0/1),Retro PID,Count,Pitches,Event
play,1,1,phamt001,22,BCBFFC,K
play,1,1,dever001,11,BSX,7/F78S
play,1,1,bogax001,12,CBFX,53/G6
play,2,1,verda001,21,FBBX,S9/G4
play,2,1,martj006,00,X,64(1)3/GDP/G6
play,2,1,hosme001,01,CX,3E1/G34.B-1
play,2,1,arroc001,01,FX,S9/F89S.1-2
play,2,1,duraj001,12,S*BF*S,K
play,3,1,mcgur002,01,CX,D7/L7LD
play,3,1,phamt001,32,BCF*BBS,K
play,3,1,dever001,01,SX,31/G34.2-3
play,3,1,bogax001,22,FB*SBS,K
play,4,1,verda001,31,CBBBB,W
play,4,1,martj006,22,SBS*BX,31/G34S-.1-2
play,4,1,hosme001,00,2X,S8/L89S.2-3
play,4,1,arroc001,02,CTB,WP.1-2
play,4,1,arroc001,32,CTB.*B*B*B,W
play,4,1,duraj001,01,FH,HP.3-H;2-3;1-2
play,4,1,mcgur002,00,X,8/SF/L89D.3-H
play,4,1,phamt001,02,CFX,3/G34
play,5,1,dever001,22,BSBFX,3/G3
play,5,1,bogax001,02,FFX,5/P5SF/FL
play,5,1,verda001,02,CFX,D7/F7S
play,5,1,martj006,02,CFX,6/P6M
play,6,1,hosme001,00,,NP
