Type,Inning,Visiting/Home (0/1),Retro PID,Count,Pitches,Event
play,1,1,schwk001,32,CBBSFBX,HR/F89XD
play,1,1,realj001,22,BSBFX,8/F89D
play,1,1,harpb003,02,SCX,7/F7
play,1,1,castn001,02,SF*S,K
play,2,1,hoskr001,22,FCBBX,S9/L9L
play,2,1,gregd001,12,FS*BS,K
play,2,1,seguj002,11,1BFX,64(1)/FO/G6.B-2(E4/TH)
play,2,1,stotb001,21,CBBX,8/L78D
play,3,1,vierm001,22,CFBBFX,9/L9LD+
play,3,1,schwk001,32,SBBCBB,W
play,3,1,realj001,11,C1BX,S9/G34.1-3
play,3,1,harpb003,11,F1BX,D8/L78.3-H;1-3
play,3,1,castn001,22,BBSFFFC,K
play,3,1,hoskr001,01,CX,S9/L89.3-H;2-H;B-2
play,3,1,gregd001,00,X,S8/G6M.2-H
play,3,1,seguj002,12,11*BSC1FX,43/G34
play,4,1,stotb001,12,BCCFS,K
play,4,1,vierm001,02,CSS,K
play,4,1,schwk001,00,X,3/G3
play,5,1,realj001,32,BCBFBX,53/G56
play,5,1,harpb003,02,FCFFX,63/G6MS
play,5,1,castn001,22,BBSSS,K
play,6,1,hoskr001,00,,NP
