Type,Inning,Visiting/Home (0/1),Retro PID,Count,Pitches,Event
play,1,1,dazay001,11,CBX,63/G6
play,1,1,blacc001,11,BCX,7/L78D
play,1,1,cronc002,21,BBCX,D7/L7LD
play,1,1,mcmar001,32,SBBBSS,K
play,2,1,gricr001,21,CBBX,7/F7D
play,2,1,rodgb002,22,CCBBFX,D9/F9LD
play,2,1,diaze005,32,2CBB*BFX,5E3/G56+.2-3;B-1
play,2,1,iglej001,01,C1X,S7/L7.3-H;1-2
play,2,1,hills005,01,CX,S8/G4+.2-H(UR);1-3
play,2,1,dazay001,22,CFB*BX,7/SF/F7D.3-H(UR)
play,2,1,blacc001,22,FBFB>B,SB2
play,2,1,blacc001,32,FBFB>B.X,43/G34D
play,3,1,cronc002,12,CBFX,4/P89S
play,3,1,mcmar001,00,X,7/F7LD
play,3,1,gricr001,11,CBX,53/G56
play,4,1,rodgb002,12,STBS,K
play,4,1,diaze005,32,FCBBBFS,K
play,4,1,iglej001,00,X,9/F9D
play,5,1,hills005,22,CBCBX,63/G4
play,5,1,dazay001,22,BSBCFX,S6/G56
play,5,1,blacc001,11,CBX,S7/L78S.1-2
play,5,1,cronc002,22,*SF*BF*BX,5/P5SF-/FL
play,5,1,mcmar001,32,BCBBF>X,S9/G34+.2-H;1-3
play,5,1,gricr001,12,*BFF1S,K+WP.3-H(NR);1-2;B-1
play,5,1,rodgb002,21,*BSBX,D7/L7LD+.2-H;1-H
play,5,1,diaze005,00,,NP
