Type,Inning,Visiting/Home (0/1),Retro PID,Count,Pitches,Event
play,1,1,altuj001,31,BCBBB,W
play,1,1,penaj004,01,FX,54(1)/FO/G56S.B-1
play,1,1,alvay001,02,CF>B,CS2(26)
play,1,1,alvay001,22,CF>B.BFS,K
play,2,1,brega001,10,BX,D7/L78XD+
play,2,1,tuckk001,22,BCBFX,S8/F8S.2-3
play,2,1,gurry001,01,F>X,63/G6.3-H;1-2
play,2,1,diaza003,11,CBX,S8/L8D.2-3
play,2,1,meyej002,11,*BSX,8/SF/F89XD+.3-H;1-2
play,2,1,maldm001,12,CBSS,K
play,3,1,altuj001,11,TBX,4/F4MD
play,3,1,penaj004,11,CBX,9/F9S
play,3,1,alvay001,11,FBX,43/G34D
play,4,1,brega001,11,SBX,S8/L8D
play,4,1,tuckk001,21,BBCX,6/L4MD+/DP.1X1(63)
play,4,1,gurry001,12,BCFX,S8/L89D+
play,4,1,diaza003,01,SX,D7/F7LS.1-3
play,4,1,meyej002,20,*BBX,S7/L78+.3-H;2-3
play,4,1,maldm001,32,CBCBB>B,W.1-2
play,4,1,altuj001,12,*BCFX,5(2)/FO/G56.B-1
play,5,1,penaj004,00,X,HR/L8D
play,5,1,alvay001,22,CBBCX,S9/L89D+
play,5,1,brega001,00,X,HR/F7D.1-H
play,5,1,tuckk001,00,X,8/F8D
play,5,1,gurry001,12,BSFX,8/L8D
play,5,1,diaza003,00,X,9/F9
play,6,1,meyej002,00,,NP
