,IDfg,Name,Age,ERA,K/9,K/BB,AVG,WHIP,FIP,FB%,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
90,19316,Eric Lauer,26,3.19,8.87,2.85,0.211,1.14,4.04,0.414,92.6,0.107,87.3,0.18600000000000003,90.1,0.145,78.9,0.113,86.7,,,,,-0.43,3.13,0.9,1.89,0.57,,,0.298,0.708,0.48100000000000004,0.685,0.83,0.78,0.445,0.613,0.106
171,4806,Rich Hill,41,3.86,8.51,2.73,0.232,1.21,4.34,0.433,88.0,0.065,69.2,0.032,83.1,0.37799999999999995,71.8,,,0.025,80.3,,,-0.1,0.94,-0.84,0.39,,2.24,,0.292,0.645,0.457,0.66,0.851,0.7859999999999999,0.46799999999999997,0.625,0.098
128,17282,Michael Kopech,25,3.5,13.37,4.29,0.208,1.13,2.97,0.435,97.4,0.267,84.5,,,0.064,80.0,0.026000000000000002,89.8,,,,,0.68,1.17,,-1.06,1.31,,,0.302,0.659,0.465,0.5660000000000001,0.767,0.696,0.45799999999999996,0.628,0.141
79,15552,Chad Green,30,3.12,10.65,5.82,0.191,0.88,3.59,0.53,95.7,,,,,0.345,85.1,,,,,,,1.56,,,0.17,,,,0.35,0.7390000000000001,0.526,0.598,0.765,0.7040000000000001,0.45299999999999996,0.6409999999999999,0.155
10,20191,Garrett Whitlock,25,1.96,9.94,4.76,0.23,1.1,2.84,0.305,96.0,0.165,83.8,,,,,0.20600000000000002,83.1,,,,,1.01,1.05,,,0.11,,,0.325,0.7020000000000001,0.503,0.629,0.804,0.7440000000000001,0.473,0.644,0.129
0,10343,Aaron Loup,33,0.95,9.05,3.56,0.187,0.94,2.45,0.266,92.4,0.066,75.6,0.32899999999999996,84.7,,,0.086,79.9,,,,,2.74,-0.48,0.93,,3.9,,,0.319,0.636,0.465,0.569,0.8640000000000001,0.755,0.45899999999999996,0.642,0.114
251,18498,Kenta Maeda,33,4.66,9.56,3.53,0.256,1.3,4.1,0.374,90.5,0.364,82.2,,,0.04,75.8,0.284,84.3,,,,,-1.59,0.56,,1.15,0.1,,,0.35200000000000004,0.72,0.493,0.5770000000000001,0.841,0.725,0.384,0.596,0.136
31,3542,Danny Duffy,32,2.51,9.59,2.95,0.226,1.21,3.4,0.442,93.7,0.182,83.5,,,0.10800000000000001,77.4,0.154,85.2,,,,,1.13,0.82,,0.44,0.5,,,0.348,0.6679999999999999,0.485,0.5770000000000001,0.816,0.718,0.42700000000000005,0.575,0.13699999999999998
61,17874,Nestor Cortes,26,2.9,9.97,4.12,0.216,1.08,3.78,0.515,90.7,0.23399999999999999,85.4,,,0.201,77.5,0.09699999999999999,83.0,,,,,1.23,1.16,,0.35,-2.33,,,0.3,0.727,0.48,0.723,0.8270000000000001,0.79,0.423,0.599,0.10099999999999999
50,10291,Ryan Tepera,33,2.79,10.86,3.89,0.161,0.88,2.73,0.433,93.3,0.005,80.6,0.449,86.5,,,,,0.10400000000000001,86.6,,,1.39,2.06,1.9,,,1.09,,0.34700000000000003,0.723,0.48700000000000004,0.466,0.8240000000000001,0.665,0.373,0.638,0.16399999999999998
97,12718,Adrian Houser,28,3.22,6.64,1.64,0.224,1.28,4.33,0.21100000000000002,93.7,0.073,84.1,,,0.14400000000000002,80.1,0.10800000000000001,87.7,,,,,1.41,-0.27,,-1.65,-2.56,,,0.299,0.652,0.43700000000000006,0.726,0.915,0.835,0.389,0.588,0.07200000000000001
9,12828,Andrew Kittredge,31,1.88,9.67,5.13,0.208,0.98,3.04,0.281,95.3,0.451,89.0,,,,,,,0.005,90.2,,,1.65,1.67,,,,-24.72,,0.44799999999999995,0.6859999999999999,0.545,0.5579999999999999,0.84,0.703,0.409,0.691,0.162
189,6893,Johnny Cueto,35,4.08,7.69,3.27,0.279,1.37,4.05,0.363,91.8,0.115,83.1,0.11699999999999999,85.5,0.017,80.2,0.235,82.7,,,,,0.82,0.23,-3.02,-6.43,-1.64,,,0.314,0.7509999999999999,0.49700000000000005,0.725,0.851,0.805,0.42,0.655,0.09699999999999999
218,16256,Kyle Freeland,28,4.33,7.83,2.76,0.281,1.42,4.63,0.337,91.4,0.228,86.0,,,0.19899999999999998,80.3,0.157,85.5,,,,,-0.73,-1.33,,1.7,-1.9,,,0.307,0.669,0.452,0.691,0.893,0.8109999999999999,0.402,0.604,0.085
255,5524,Madison Bumgarner,31,4.67,7.63,3.18,0.238,1.18,4.63,0.45,90.4,0.34,86.0,,,0.217,77.8,0.078,83.9,,,,,-0.01,0.19,,-0.24,-1.62,,,0.306,0.69,0.486,0.667,0.87,0.802,0.47,0.6409999999999999,0.096
54,13394,Dylan Floro,30,2.81,8.72,2.48,0.216,1.22,2.81,0.306,93.7,,,0.131,87.2,,,0.24100000000000002,86.4,,,,,1.56,,-0.67,,0.41,,,0.32799999999999996,0.703,0.485,0.688,0.855,0.789,0.419,0.648,0.102
43,15256,Cole Sulser,31,2.7,10.37,3.17,0.205,1.12,2.98,0.4,93.3,0.135,86.4,,,0.022000000000000002,77.4,0.332,84.0,,,,,0.0,0.91,,-1.02,3.18,,,0.354,0.71,0.505,0.603,0.794,0.7170000000000001,0.42200000000000004,0.595,0.14300000000000002
66,13218,Michael Fulmer,28,2.97,9.43,3.65,0.254,1.28,3.46,0.342,95.7,0.39899999999999997,91.2,,,0.032,79.6,0.11199999999999999,88.1,,,,,-0.21,1.34,,1.72,-1.0,,,0.34600000000000003,0.7090000000000001,0.489,0.585,0.8370000000000001,0.7290000000000001,0.395,0.579,0.133
59,16207,Spencer Turnbull,28,2.88,7.92,3.67,0.201,0.98,2.95,0.275,94.2,0.244,85.3,,,0.076,79.9,0.075,87.1,,,,,1.37,1.6,,-0.07,1.78,,,0.327,0.7040000000000001,0.49200000000000005,0.6709999999999999,0.845,0.78,0.436,0.657,0.10800000000000001
144,19447,Patrick Sandoval,24,3.62,9.72,2.61,0.214,1.21,4.03,0.304,93.3,0.171,85.5,,,0.102,78.5,0.29600000000000004,84.7,,,,,-0.37,1.8,,-1.78,2.17,,,0.33899999999999997,0.665,0.46399999999999997,0.528,0.7909999999999999,0.6729999999999999,0.385,0.579,0.152
75,13892,Paul Sewald,31,3.06,14.47,4.33,0.175,1.02,3.08,0.53,92.4,0.41600000000000004,81.8,,,,,0.001,70.0,,,,,1.72,0.13,,,-9.27,,,0.34600000000000003,0.679,0.498,0.502,0.767,0.667,0.457,0.5870000000000001,0.166
29,15816,Devin Williams,26,2.5,14.5,3.11,0.184,1.19,2.82,0.37,95.4,0.013999999999999999,82.4,,,,,0.638,83.8,,,,,-1.41,-1.59,,,1.94,,,0.349,0.6509999999999999,0.462,0.479,0.7070000000000001,0.599,0.375,0.588,0.185
234,11836,Taijuan Walker,28,4.47,8.26,2.65,0.224,1.18,4.57,0.41200000000000003,94.2,0.19399999999999998,86.0,0.02,87.9,0.073,76.4,,,0.139,89.5,,,0.41,1.07,-6.04,0.47,,-0.55,,0.294,0.655,0.45799999999999996,0.68,0.847,0.7879999999999999,0.45299999999999996,0.639,0.09699999999999999
166,2429,Corey Kluber,35,3.83,9.23,2.48,0.244,1.34,3.85,0.379,90.6,,,0.271,87.7,0.294,81.9,0.138,84.7,,,,,-1.99,,0.73,1.39,1.81,,,0.341,0.6629999999999999,0.469,0.5670000000000001,0.8640000000000001,0.7340000000000001,0.397,0.645,0.125
197,12972,Joe Ross,28,4.17,9.08,3.21,0.234,1.22,4.36,0.363,93.5,0.313,84.6,,,,,0.068,89.0,,,,,-0.1,0.74,,,-2.54,,,0.309,0.64,0.45799999999999996,0.653,0.825,0.7609999999999999,0.451,0.643,0.109
46,8337,Lucas Luetge,34,2.74,9.71,5.2,0.237,1.13,2.84,0.382,,0.226,81.4,0.621,88.4,0.152,74.6,,,,,,,,-1.21,0.74,1.68,,,,0.35700000000000004,0.753,0.504,0.612,0.8390000000000001,0.738,0.37200000000000005,0.581,0.132
57,25385,Drew Rasmussen,25,2.84,8.64,2.92,0.202,1.08,3.09,0.3,97.1,0.302,86.4,,,0.024,80.4,0.025,90.4,,,,,1.66,0.9,,0.88,-6.15,,,0.305,0.685,0.47,0.649,0.835,0.7659999999999999,0.433,0.687,0.11
186,20468,Huascar Ynoa,23,4.05,9.89,4.0,0.222,1.11,3.93,0.318,96.5,0.48200000000000004,85.1,,,,,0.066,88.5,,,,,-0.37,0.96,,,0.36,,,0.33899999999999997,0.657,0.47100000000000003,0.507,0.8759999999999999,0.721,0.415,0.589,0.132
215,19291,Zac Gallen,25,4.3,10.31,2.84,0.23,1.29,4.25,0.369,93.4,0.087,86.2,0.07400000000000001,90.1,0.12300000000000001,79.8,0.16699999999999998,86.2,,,,,0.59,-4.66,0.15,-0.3,-0.47,,,0.294,0.652,0.439,0.652,0.884,0.792,0.40399999999999997,0.616,0.091
55,27463,Garrett Crochet,22,2.82,10.77,2.41,0.208,1.27,2.8,0.379,96.7,0.27899999999999997,85.3,,,,,0.079,91.8,,,,,0.02,1.97,,,4.3,,,0.27899999999999997,0.6459999999999999,0.444,0.5820000000000001,0.8079999999999999,0.7290000000000001,0.44799999999999995,0.561,0.12
8,12988,Andrew Chafin,31,1.83,8.39,3.37,0.184,0.93,2.98,0.38799999999999996,92.0,0.264,82.5,,,,,0.001,85.0,,,,,1.98,2.4,,,-2.88,,,0.363,0.7,0.498,0.617,0.8759999999999999,0.763,0.401,0.624,0.11800000000000001
196,1943,Zack Greinke,37,4.16,6.32,3.33,0.249,1.17,4.71,0.322,88.9,0.152,83.6,,,0.165,71.2,0.222,86.3,,,,,0.11,-0.6,,0.04,1.4,,,0.32299999999999995,0.6779999999999999,0.45899999999999996,0.665,0.904,0.8,0.382,0.66,0.092
145,5372,Michael Pineda,32,3.62,7.24,4.19,0.262,1.23,4.21,0.38,90.7,0.289,81.3,,,,,0.17,85.6,,,,,0.22,-0.29,,,-1.56,,,0.368,0.7090000000000001,0.513,0.653,0.895,0.7959999999999999,0.426,0.6970000000000001,0.105
240,16561,Austin Gomber,27,4.53,8.82,2.76,0.23,1.24,4.61,0.366,91.6,0.243,85.3,,,0.156,75.7,0.19399999999999998,83.1,,,,,-1.33,1.09,,0.24,1.31,,,0.309,0.649,0.461,0.585,0.853,0.754,0.447,0.654,0.113
283,16502,Ryan Yarbrough,29,5.11,6.79,4.33,0.264,1.23,4.45,0.39799999999999996,86.5,0.18,71.1,0.405,81.9,,,0.28,78.5,,,,,0.66,1.29,-0.85,,-0.67,,,0.35700000000000004,0.677,0.486,0.7440000000000001,0.858,0.8079999999999999,0.402,0.648,0.09300000000000001
157,19911,Jose Suarez,23,3.75,7.78,2.36,0.228,1.23,4.12,0.326,92.7,,,,,0.239,78.4,0.284,82.3,,,,,-0.7,,,-0.08,2.8,,,0.311,0.708,0.46799999999999997,0.662,0.8240000000000001,0.759,0.395,0.6,0.113
17,15541,Tyler Rogers,30,2.22,6.11,4.23,0.24,1.07,3.28,0.26,82.7,0.42700000000000005,71.8,,,,,,,,,,,0.2,2.33,,,,,,0.322,0.6970000000000001,0.507,0.762,0.897,0.853,0.49200000000000005,0.644,0.07400000000000001
162,12863,Matt Barnes,31,3.79,13.83,4.2,0.205,1.12,3.21,0.461,95.9,,,,,0.484,85.4,0.017,87.7,,,,,-0.38,,,2.19,3.95,,,0.35200000000000004,0.644,0.47100000000000003,0.503,0.831,0.6859999999999999,0.409,0.685,0.14800000000000002
13,18806,Drew Steckenrider,30,2.0,7.71,3.41,0.211,1.02,3.35,0.406,94.1,0.183,80.5,,,,,0.159,87.6,,,,,1.69,-1.2,,,2.21,,,0.326,0.6970000000000001,0.49700000000000005,0.746,0.87,0.826,0.461,0.637,0.086
244,17149,Domingo German,28,4.58,8.97,3.63,0.234,1.18,4.31,0.436,93.5,,,,,0.34,81.2,0.223,86.6,,,,,-1.89,,,1.32,1.99,,,0.375,0.688,0.501,0.596,0.807,0.7120000000000001,0.401,0.634,0.14400000000000002
102,16094,Zach Thompson,27,3.24,7.92,2.36,0.222,1.21,3.69,0.401,92.2,,,0.35100000000000003,87.1,0.16899999999999998,77.3,0.127,85.4,,,,,-2.54,,2.93,-0.65,1.54,,,0.344,0.691,0.48100000000000004,0.614,0.865,0.7559999999999999,0.39399999999999996,0.606,0.11699999999999999
161,18655,A.J. Minter,27,3.78,9.8,2.85,0.22,1.22,2.69,0.34299999999999997,96.1,0.442,89.0,,,,,0.134,87.2,,,,,0.16,0.97,,,-0.61,,,0.342,0.672,0.49,0.539,0.8140000000000001,0.7090000000000001,0.449,0.638,0.14300000000000002
173,15440,Matthew Boyd,30,3.89,7.67,2.91,0.251,1.27,4.1,0.409,92.0,0.22399999999999998,80.4,,,0.076,73.5,0.225,80.0,,,,,0.25,-1.07,,-0.8,1.29,,,0.35700000000000004,0.6890000000000001,0.507,0.723,0.836,0.7929999999999999,0.452,0.718,0.105
188,18331,James Kaprielian,27,4.07,9.28,3.0,0.23,1.22,4.33,0.473,93.0,0.174,85.3,,,0.08199999999999999,78.1,0.156,83.8,,,,,-0.25,0.23,,1.6,-0.18,,,0.299,0.695,0.456,0.652,0.833,0.762,0.397,0.5920000000000001,0.109
14,16122,Jordan Romano,28,2.14,12.14,3.4,0.181,1.05,3.15,0.397,97.6,0.368,88.5,,,,,,,,,,,1.38,0.52,,,,,,0.33399999999999996,0.7090000000000001,0.496,0.546,0.81,0.708,0.431,0.6679999999999999,0.145
124,27458,Kwang-hyun Kim,32,3.46,6.75,2.05,0.24,1.28,4.34,0.33799999999999997,89.1,0.377,83.6,,,0.08800000000000001,69.7,,,0.11800000000000001,80.5,,,-0.29,1.16,,0.51,,-0.63,,0.29100000000000004,0.655,0.434,0.6859999999999999,0.8740000000000001,0.797,0.39299999999999996,0.604,0.08800000000000001
153,20492,Casey Mize,24,3.71,7.06,2.88,0.232,1.14,4.71,0.337,93.6,0.28,86.0,,,0.067,81.3,,,0.132,85.9,,,-0.57,1.82,,0.37,,0.71,,0.287,0.675,0.456,0.6729999999999999,0.86,0.7929999999999999,0.435,0.621,0.094
297,17425,Erick Fedde,28,5.47,8.64,2.67,0.268,1.44,4.66,0.313,93.9,0.23399999999999999,79.8,0.231,89.5,,,0.10099999999999999,87.7,,,,,-1.47,0.17,0.32,,-2.18,,,0.289,0.672,0.441,0.6759999999999999,0.8740000000000001,0.7959999999999999,0.397,0.624,0.09
129,16258,Aaron Bummer,27,3.51,11.98,2.59,0.201,1.26,2.96,0.127,95.4,0.293,83.0,0.077,88.1,,,0.006,88.3,,,,,0.19,2.61,-1.35,,-2.1,,,0.27899999999999997,0.617,0.42,0.423,0.863,0.693,0.418,0.599,0.129
212,8246,Paolo Espino,34,4.27,7.55,3.68,0.252,1.21,4.46,0.42700000000000005,89.0,0.16399999999999998,77.6,,,0.242,71.2,0.040999999999999995,83.8,,,,,-0.46,0.06,,1.05,-3.11,,,0.314,0.634,0.455,0.69,0.892,0.8140000000000001,0.439,0.6,0.085
275,18000,Triston McKenzie,23,4.95,10.2,2.34,0.194,1.18,4.7,0.483,92.1,0.191,86.4,,,0.18100000000000002,79.4,0.013999999999999999,86.3,,,,,-0.01,1.09,,1.84,-9.05,,,0.342,0.701,0.483,0.58,0.861,0.74,0.391,0.63,0.126
316,17594,Mitch Keller,25,6.17,8.23,1.88,0.316,1.79,4.3,0.341,93.9,0.24,86.1,,,0.145,78.6,0.047,89.8,,,,,-0.7,-0.17,,-3.15,-2.87,,,0.295,0.664,0.456,0.6729999999999999,0.903,0.8190000000000001,0.436,0.56,0.08199999999999999
154,17490,Genesis Cabrera,24,3.73,9.9,2.14,0.204,1.26,3.28,0.379,97.7,,,,,0.18899999999999997,81.0,0.168,89.8,,,,,0.97,,,-0.83,1.84,,,0.29100000000000004,0.7120000000000001,0.47200000000000003,0.618,0.841,0.762,0.428,0.53,0.11199999999999999
18,19569,David Bednar,26,2.23,11.42,4.05,0.184,0.97,2.69,0.386,96.8,,,,,0.23600000000000002,77.6,,,0.207,89.7,,,1.64,,,1.22,,1.03,,0.34299999999999997,0.7490000000000001,0.535,0.527,0.8009999999999999,0.708,0.473,0.667,0.156
21,15288,Adam Cimber,30,2.26,6.4,3.19,0.232,1.07,3.07,0.28800000000000003,87.1,0.321,78.5,,,,,,,,,,,1.64,0.64,,,,,,0.318,0.713,0.507,0.718,0.856,0.8109999999999999,0.47700000000000004,0.605,0.096
264,12049,Kyle Hendricks,31,4.77,6.51,2.98,0.275,1.35,4.89,0.33799999999999997,87.3,,,,,0.11699999999999999,73.2,0.278,80.1,,,,,-0.5,,,-0.94,-1.17,,,0.35600000000000004,0.6679999999999999,0.485,0.735,0.879,0.816,0.413,0.6779999999999999,0.08900000000000001
253,19979,Zach Plesac,26,4.67,6.31,2.94,0.246,1.2,4.73,0.382,92.9,0.22899999999999998,86.8,,,0.109,80.3,0.242,85.8,,,,,-1.9,1.56,,1.54,0.47,,,0.324,0.747,0.508,0.6579999999999999,0.847,0.779,0.436,0.659,0.11199999999999999
139,13649,Clay Holmes,28,3.6,10.03,2.69,0.205,1.17,3.28,0.179,96.1,0.276,87.8,,,0.134,82.7,,,,,,,1.36,1.46,,-1.63,,,,0.252,0.602,0.41100000000000003,0.51,0.84,0.7290000000000001,0.45399999999999996,0.606,0.111
294,15734,Brad Keller,25,5.39,8.08,1.88,0.292,1.66,4.72,0.289,93.9,0.348,86.2,,,,,0.054000000000000006,90.0,,,,,-1.36,-0.31,,,-2.39,,,0.28,0.68,0.445,0.645,0.883,0.795,0.41200000000000003,0.594,0.091
309,15423,Andrew Heaney,30,5.83,10.41,3.66,0.254,1.32,4.85,0.44799999999999995,92.0,0.22699999999999998,79.4,,,,,0.18100000000000002,83.8,,,,,-0.5,-0.08,,,-0.64,,,0.35700000000000004,0.68,0.485,0.6579999999999999,0.8109999999999999,0.743,0.396,0.67,0.125
229,20633,Yusei Kikuchi,30,4.41,9.34,2.63,0.242,1.32,4.61,0.303,95.2,0.18899999999999997,82.5,0.34600000000000003,91.3,,,,,0.105,86.3,,,-0.13,-0.56,0.08,,,0.51,,0.326,0.674,0.48200000000000004,0.564,0.848,0.742,0.449,0.628,0.125
205,6397,Jake Odorizzi,31,4.21,7.82,2.68,0.24,1.25,4.48,0.447,92.2,0.10099999999999999,83.5,0.075,87.5,0.052000000000000005,73.5,0.218,84.7,,,,,0.84,-2.04,-0.86,0.42,-1.44,,,0.319,0.742,0.489,0.7070000000000001,0.866,0.804,0.40299999999999997,0.5670000000000001,0.096
7,15514,Kendall Graveman,30,1.77,9.8,3.05,0.18,0.98,3.19,0.233,96.6,0.179,87.4,,,0.037000000000000005,81.4,0.069,89.7,,,,,1.7,2.95,,0.13,-2.36,,,0.324,0.647,0.447,0.623,0.8690000000000001,0.758,0.38,0.59,0.10800000000000001
103,7146,Daniel Hudson,34,3.31,13.06,4.69,0.206,1.08,3.21,0.508,97.0,0.28800000000000003,88.2,,,,,0.027999999999999997,87.8,,,,,0.22,1.17,,,0.29,,,0.32799999999999996,0.7829999999999999,0.521,0.515,0.802,0.698,0.425,0.6,0.157
19,4264,Mark Melancon,36,2.23,8.21,2.36,0.226,1.22,3.36,0.184,92.2,,,0.547,92.0,0.345,82.3,0.002,83.0,,,,,-0.67,,0.9,2.02,0.97,,,0.305,0.665,0.451,0.6809999999999999,0.887,0.804,0.406,0.642,0.08800000000000001
223,16977,Trevor Williams,29,4.35,8.9,2.9,0.283,1.49,3.88,0.31,91.1,0.209,83.0,,,0.087,77.7,0.10099999999999999,84.4,,,,,0.4,-1.89,,-0.44,-5.09,,,0.33,0.688,0.483,0.6829999999999999,0.861,0.7909999999999999,0.428,0.677,0.10099999999999999
44,7550,Jake McGee,34,2.72,8.75,5.8,0.194,0.91,3.35,0.449,94.9,0.099,82.4,,,,,,,,,,,1.31,-0.64,,,,,,0.355,0.779,0.574,0.6890000000000001,0.878,0.821,0.516,0.6609999999999999,0.10300000000000001
278,14078,Michael Wacha,29,5.05,8.74,3.9,0.268,1.31,4.47,0.35100000000000003,93.8,,,0.24600000000000002,89.1,0.063,76.3,0.292,86.9,,,,,0.26,,-2.1,-1.07,0.4,,,0.361,0.748,0.535,0.6579999999999999,0.863,0.787,0.449,0.688,0.114
36,10058,Tyler Matzek,30,2.57,11.0,2.08,0.178,1.22,3.2,0.359,96.1,0.226,85.2,,,0.067,82.2,,,,,,,1.84,1.62,,-5.14,,,,0.302,0.7390000000000001,0.485,0.599,0.805,0.731,0.418,0.5379999999999999,0.131
271,9784,Garrett Richards,33,4.87,7.57,1.92,0.286,1.6,4.72,0.319,94.4,0.27399999999999997,88.1,,,0.122,78.3,0.069,90.6,,,,,-0.76,-1.02,,-1.79,-0.14,,,0.287,0.73,0.489,0.603,0.889,0.7979999999999999,0.457,0.593,0.099
150,22713,Carlos Hernandez,24,3.68,7.77,1.8,0.22,1.28,4.08,0.40299999999999997,97.2,0.161,85.5,,,0.188,81.8,0.09300000000000001,86.5,,,,,1.06,1.16,,-0.68,-0.18,,,0.29600000000000004,0.716,0.47,0.637,0.85,0.772,0.415,0.536,0.107
280,13834,Alec Mills,29,5.07,6.58,2.56,0.288,1.44,4.49,0.28,89.0,0.126,76.7,,,0.10400000000000001,65.9,0.168,79.2,,,,,-0.14,0.16,,-1.65,-0.58,,,0.311,0.648,0.45299999999999996,0.7390000000000001,0.902,0.8370000000000001,0.42100000000000004,0.652,0.07400000000000001
23,5358,Jose Alvarez,32,2.37,5.85,2.21,0.215,1.11,3.15,0.292,91.3,0.11,81.7,0.031,86.1,,,0.28,81.3,,,,,2.2,-1.1,-3.05,,0.27,,,0.32,0.647,0.47,0.69,0.872,0.805,0.45899999999999996,0.6920000000000001,0.092
58,18335,Josh Staumont,27,2.88,9.87,2.67,0.183,1.07,3.49,0.44799999999999995,96.6,,,,,0.34700000000000003,81.3,,,,,,,1.52,,,1.03,,,,0.278,0.649,0.433,0.627,0.8290000000000001,0.754,0.419,0.58,0.107
49,19742,Anthony Bender,26,2.79,10.42,3.55,0.204,1.06,3.19,0.275,96.9,0.462,84.7,,,,,0.006999999999999999,90.0,,,,,0.97,0.84,,,-12.3,,,0.282,0.556,0.405,0.45,0.8809999999999999,0.716,0.449,0.615,0.115
64,7803,Richard Bleier,34,2.95,6.83,7.33,0.236,0.98,3.01,0.149,90.1,0.126,79.0,0.235,87.3,,,0.013000000000000001,83.1,,,,,2.33,4.09,0.81,,-18.98,,,0.42100000000000004,0.701,0.564,0.7040000000000001,0.877,0.813,0.508,0.711,0.105
163,17735,Tyler Alexander,26,3.81,7.36,3.11,0.253,1.26,4.39,0.442,90.4,0.151,82.9,0.307,86.5,,,0.184,83.7,,,,,-1.15,1.98,0.36,,-0.05,,,0.35700000000000004,0.6920000000000001,0.499,0.7709999999999999,0.89,0.841,0.426,0.6559999999999999,0.079
94,17479,Jack Flaherty,25,3.22,9.77,3.27,0.197,1.06,4.22,0.379,93.3,0.28300000000000003,83.7,,,0.131,76.3,0.018000000000000002,84.6,,,,,0.93,0.24,,-0.07,-5.12,,,0.276,0.6890000000000001,0.446,0.584,0.8290000000000001,0.74,0.413,0.5870000000000001,0.11599999999999999
30,13345,Luis Cessa,29,2.51,7.52,2.84,0.227,1.14,3.39,0.285,93.6,0.5670000000000001,82.8,,,,,0.12,87.9,,,,,0.13,0.76,,,4.51,,,0.325,0.664,0.467,0.583,0.878,0.758,0.41700000000000004,0.613,0.113
113,15042,Tim Mayza,29,3.4,9.68,4.75,0.205,0.98,3.09,0.228,94.1,0.28800000000000003,88.1,,,,,,,,,,,2.02,-0.26,,,,,,0.33,0.639,0.45399999999999996,0.584,0.884,0.754,0.402,0.643,0.11199999999999999
245,17859,Adbert Alzolay,26,4.58,9.17,3.76,0.233,1.16,4.65,0.335,93.9,0.377,86.4,0.065,90.2,0.032,82.0,0.07,85.6,,,,,-1.1,1.27,-0.01,-1.1,1.86,,,0.34700000000000003,0.6679999999999999,0.488,0.629,0.841,0.757,0.439,0.636,0.11900000000000001
5,13763,Dominic Leone,29,1.51,8.39,2.27,0.189,1.1,3.08,0.38299999999999995,95.5,0.276,83.8,0.23600000000000002,90.2,,,,,,,,,1.19,2.74,1.1,,,,,0.331,0.695,0.47,0.534,0.872,0.725,0.382,0.594,0.129
207,8223,Brett Anderson,33,4.22,5.44,2.07,0.269,1.35,4.39,0.20800000000000002,89.1,0.079,81.4,0.08199999999999999,85.7,0.126,76.0,0.252,82.1,,,,,-0.81,-3.4,-2.77,0.36,2.14,,,0.281,0.637,0.41,0.715,0.937,0.84,0.363,0.562,0.066
95,13435,Pierce Johnson,30,3.22,11.81,2.85,0.218,1.26,3.31,0.435,95.5,,,,,0.675,84.3,,,,,,,-1.04,,,1.57,,,,0.319,0.624,0.446,0.513,0.8490000000000001,0.708,0.415,0.5660000000000001,0.13
201,21224,Bailey Ober,25,4.19,9.36,5.05,0.256,1.2,4.56,0.45799999999999996,92.4,0.184,81.5,,,0.106,75.0,0.13,84.7,,,,,0.32,-1.95,,-1.2,-0.28,,,0.354,0.701,0.503,0.632,0.8690000000000001,0.774,0.428,0.6729999999999999,0.114
192,20000,Tyler Wells,26,4.11,10.26,5.42,0.19,0.91,3.63,0.5660000000000001,95.2,0.27,88.6,,,0.04,78.9,0.10400000000000001,88.4,,,,,1.43,0.72,,-3.43,2.41,,,0.391,0.745,0.5489999999999999,0.674,0.812,0.758,0.447,0.67,0.133
117,6483,Steve Cishek,35,3.42,8.43,1.56,0.234,1.49,3.74,0.33299999999999996,90.1,0.387,77.5,,,,,0.002,82.3,,,,,1.32,-1.18,,,-29.02,,,0.281,0.629,0.41200000000000003,0.718,0.879,0.81,0.376,0.5579999999999999,0.078
169,19479,Aaron Civale,26,3.84,7.17,3.19,0.233,1.12,4.83,0.37200000000000005,91.6,0.115,83.4,0.255,87.7,0.162,77.1,,,0.138,85.6,,,-2.04,-0.44,2.96,1.92,,-1.03,,0.331,0.685,0.47200000000000003,0.69,0.883,0.8009999999999999,0.39799999999999996,0.649,0.094
100,10078,Caleb Thielbar,34,3.23,10.83,3.85,0.226,1.17,3.47,0.491,91.3,0.344,80.3,,,0.16399999999999998,71.8,,,,,,,1.31,0.95,,-3.34,,,,0.32299999999999995,0.685,0.49200000000000005,0.6579999999999999,0.8190000000000001,0.763,0.467,0.594,0.11699999999999999
146,13761,Chris Stratton,30,3.63,9.76,2.61,0.231,1.3,3.76,0.377,93.0,0.138,85.8,,,0.253,80.2,0.127,86.7,,,,,0.39,-0.49,,0.51,1.39,,,0.325,0.701,0.473,0.535,0.879,0.735,0.39399999999999996,0.599,0.125
179,3132,Tony Watson,36,3.92,6.91,2.44,0.193,1.01,3.48,0.35,92.4,0.24100000000000002,83.2,,,,,0.33299999999999996,85.9,,,,,0.95,2.5,,,2.14,,,0.355,0.6579999999999999,0.47700000000000004,0.6629999999999999,0.83,0.755,0.402,0.6,0.11699999999999999
73,7274,Craig Stammen,37,3.06,8.46,6.38,0.233,1.04,3.75,0.292,92.3,,,0.22399999999999998,89.2,0.295,80.4,0.005,86.3,,,,,0.44,,1.53,0.83,0.44,,,0.341,0.649,0.466,0.619,0.895,0.775,0.405,0.645,0.105
63,13549,Richard Rodriguez,31,2.94,5.88,4.2,0.209,0.93,4.04,0.5429999999999999,93.1,0.139,81.4,,,,,,,,,,,1.3,0.3,,,,,,0.313,0.7609999999999999,0.525,0.6709999999999999,0.88,0.815,0.475,0.6970000000000001,0.09699999999999999
