Type,Inning,Visiting/Home (0/1),Retro PID,Count,Pitches,Event
play,1,1,garcl006,22,FCFBFFFBFC,K
play,1,1,menej001,10,BX,63/G56
play,1,1,smitd008,02,CSS,K
play,2,1,ruizk001,02,FCFFS,K
play,2,1,dickc002,12,BCFS,K
play,2,1,candj002,12,BCSS,K
play,3,1,thoml002,01,CX,D8/L8XD+
play,3,1,abrac001,00,X,7/L7D
play,3,1,roblv001,32,SBBBF*B,W
play,3,1,garcl006,00,X,46(1)3/GDP/G34
play,4,1,menej001,02,CSFC,K
play,4,1,smitd008,32,SF.BBBB,W
play,4,1,ruizk001,21,BFBX,9/F9D
play,4,1,dickc002,30,BBBB,W.1-2
play,4,1,candj002,00,X,8/F8XD
play,5,1,thoml002,12,CCBX,S9/L3D
play,5,1,abrac001,12,CSFFFBX,9/L9D+
play,5,1,roblv001,02,SFX,6/P6D
play,5,1,garcl006,22,*BCSFFBB,WP.1-2
play,5,1,garcl006,32,*BCSFFBB.X,7/F7LD
play,6,1,menej001,22,CBFFBS,K
play,6,1,smitd008,02,FSS,K
play,6,1,ruizk001,00,X,S8/L8S
play,6,1,dickc002,22,BBFFFFS,K
play,7,1,candj002,00,,NP
